N	2gram	Losev_Dial_4	Istorich
1	и в	15	24
2	не только	8	21
3	что он	7	21
4	и т	17	17
5	т д	15	16
6	т е	46	16
7	может быть	17	14
8	не может	11	14
9	что в	7	13
10	мы имеем	5	12
11	как в	3	12
12	в этом	11	12
13	и здесь	1	12
14	но и	4	11
15	это не	12	10
16	том что	10	10
17	и что	9	10
18	мы видим	4	10
19	а в	1	10
20	все же	2	9
21	с другой	1	9
22	не в	8	9
23	о том	5	9
24	потому что	10	9
25	то же	9	8
26	еще не	4	8
27	показывает что	2	8
28	что и	6	8
29	так как	14	8
30	другой стороны	2	8
31	а не	18	8
32	все это	9	8
33	или в	7	8
34	во всех	2	7
35	то что	16	7
36	в первую	1	7
37	таким образом	5	7
38	мы видели	1	7
39	одна из	1	7
40	к нему	1	7
41	что здесь	3	7
42	один из	4	7
43	в том	11	7
44	вместе с	2	7
45	что это	13	6
46	как он	1	6
47	в нем	5	6
48	он не	1	6
49	всех этих	1	6
50	об этом	3	6
51	как и	7	6
52	и все	11	6
53	а именно	6	6
54	того что	13	6
55	только в	7	6
56	тем что	2	6
57	так же	4	6
58	с этой	2	6
59	то это	1	5
60	в чем	8	5
61	с одной	1	5
62	отношение к	1	5
63	но в	3	5
64	имеем в	1	5
65	что она	5	5
66	не менее	2	5
67	с ним	3	5
68	дело не	1	5
69	ничего не	17	5
70	так и	5	5
71	тот кто	2	5
72	же как	1	4
73	он может	1	4
74	мы уже	3	4
75	мы не	9	4
76	как бы	14	4
77	при этом	2	4
78	мы можем	3	4
79	но все	2	4
80	не всегда	3	4
81	на первый	1	4
82	точки зрения	14	4
83	в их	3	4
84	тем не	2	4
85	по существу	1	4
86	не имеет	14	4
87	никогда не	2	4
88	совершенно ясно	2	4
89	после того	1	4
90	то и	2	4
91	вовсе не	6	4
92	в данном	3	4
93	в состоянии	1	4
94	и не	30	4
95	мы должны	4	4
96	одной из	2	4
97	есть и	3	4
98	видеть в	1	3
99	и он	1	3
100	с его	5	3
101	себе и	2	3
102	тоже не	2	3
103	что они	4	3
104	эта связь	1	3
105	кроме того	2	3
106	к себе	1	3
107	хотя и	6	3
108	когда он	3	3
109	и наконец	3	3
110	из этих	2	3
111	в дальнейшем	1	3
112	на то	5	3
113	если он	1	3
114	и если	3	3
115	и по	2	3
116	а его	1	3
117	его в	1	3
118	в них	2	3
119	и становится	1	3
120	она в	3	3
121	представление о	2	3
122	знаем что	1	3
123	вопрос о	2	3
124	в конце	1	3
125	но они	2	3
126	как мы	1	3
127	тогда когда	5	3
128	того как	2	3
129	они же	1	3
130	видим что	4	3
131	и его	7	3
132	связи с	1	3
133	должны быть	4	3
134	данном случае	1	3
135	приходит к	1	3
136	не знаю	1	3
137	и она	1	3
138	в качестве	2	3
139	чаще всего	1	3
140	так что	6	3
141	уже в	1	3
142	на ней	1	3
143	при помощи	3	3
144	в другой	1	3
145	возможно что	1	3
146	и даже	6	3
147	но есть	1	3
148	превращается в	1	3
149	в свете	5	3
150	этой точки	2	3
151	выше в	2	3
152	что мы	7	3
153	но это	4	3
154	от него	3	3
155	ее в	2	3
156	выражено в	1	2
157	но тем	1	2
158	очень много	2	2
159	с коня	1	2
160	его не	1	2
161	указать что	1	2
162	такое положение	1	2
163	и ее	8	2
164	их не	1	2
165	оказывается что	4	2
166	и на	5	2
167	только после	2	2
168	со стороны	3	2
169	не просто	7	2
170	в одной	1	2
171	с этим	3	2
172	которой они	1	2
173	стороны и	1	2
174	и нет	3	2
175	перед нами	6	2
176	что по	2	2
177	в самом	2	2
178	та же	3	2
179	в которой	2	2
180	все эти	3	2
181	думать что	2	2
182	и тот	1	2
183	вообще не	1	2
184	связанные с	1	2
185	д в	1	2
186	в силу	4	2
187	в одну	3	2
188	не будет	2	2
189	на ту	1	2
190	с целью	1	2
191	было бы	9	2
192	известно что	3	2
193	и тем	6	2
194	ни в	8	2
195	сам он	1	2
196	в один	3	2
197	можно найти	1	2
198	в котором	2	2
199	не от	1	2
200	к этому	3	2
201	но он	1	2
202	есть еще	2	2
203	что этот	2	2
204	того кто	1	2
205	для нее	2	2
206	она не	4	2
207	вплоть до	1	2
208	в то	6	2
209	и другое	2	2
210	что такое	5	2
211	не по	2	2
212	в основе	10	2
213	во всем	2	2
214	не могут	2	2
215	лежит в	3	2
216	же что	3	2
217	ему все	1	2
218	как только	5	2
219	его за	1	2
220	и это	8	2
221	из всего	1	2
222	без всякого	2	2
223	в ее	2	2
224	нами выше	1	2
225	они должны	1	2
226	на том	1	2
227	и когда	2	2
228	об этой	2	2
229	имеется в	3	2
230	же должны	1	2
231	другими словами	5	2
232	не содержит	1	2
233	все его	1	2
234	должно было	1	2
235	доходит до	1	2
236	все в	1	2
237	тем более	6	2
238	если это	1	2
239	отца и	1	2
240	тот же	1	2
241	и так	2	2
242	этот вопрос	1	2
243	конечно не	2	2
244	уже не	9	2
245	не можем	1	2
246	и у	1	2
247	что не	3	2
248	из них	2	2
249	ни с	4	2
250	не так	1	2
251	прежде всего	11	2
252	в особенности	4	2
253	на этот	1	2
254	такое же	1	2
255	говорит о	3	2
256	выше и	1	2
257	и оно	1	2
258	совершенно очевидно	1	2
259	становится ясным	1	2
260	в связи	1	2
261	ни за	1	2
262	но оно	1	2
263	в лесу	1	2
264	как это	2	2
265	при переходе	1	2
266	видит в	1	2
267	а если	3	2
268	а потом	1	2
269	когда она	3	2
270	по которому	1	2
271	это значит	8	2
272	только о	3	2
273	и от	1	2
274	и о	8	2
275	отличается от	1	2
276	но для	2	2
277	это как	2	2
278	много но	1	2
279	в другое	1	2
280	он стал	1	2
281	в мифе	6	2
282	но вот	1	2
283	в целях	2	2
284	е в	2	2
285	сказать что	6	2
286	предполагают что	1	2
287	во сне	1	2
288	точно так	2	2
289	отношения к	3	1
290	переходит к	1	1
291	не кто-нибудь	1	1
292	только потому	3	1
293	и должны	1	1
294	чего не	3	1
295	должна быть	7	1
296	и больше	1	1
297	о каких	1	1
298	есть не	5	1
299	можно и	2	1
300	не встречает	1	1
301	что если	3	1
302	теперь мы	7	1
303	бы что	1	1
304	что уже	2	1
305	но она	1	1
306	что иное	8	1
307	я не	5	1
308	в некотором	1	1
309	зависимости от	1	1
310	в ней	5	1
311	свете этой	1	1
312	собой в	1	1
313	и этого	1	1
314	в которых	1	1
315	что то	1	1
316	миф о	1	1
317	или все	1	1
318	но почему-то	1	1
319	заключается не	1	1
320	ясным из	1	1
321	видели что	1	1
322	увидели что	1	1
323	легко может	1	1
324	и всякий	1	1
325	не входит	1	1
326	только тогда	5	1
327	тут же	1	1
328	сама по	5	1
329	утверждение что	1	1
330	или вообще	3	1
331	что именно	7	1
332	вот как	2	1
333	совершенно другой	1	1
334	в своем	5	1
335	и как	4	1
336	это тоже	1	1
337	имеет в	1	1
338	в этот	2	1
339	или иную	2	1
340	где все	1	1
341	не приходится	1	1
342	ни один	2	1
343	или во	1	1
344	в этой	4	1
345	в известном	1	1
346	мнению все	1	1
347	однако чаще	1	1
348	в наших	1	1
349	дальше и	1	1
350	бы ни	2	1
351	и одна	1	1
352	но именно	2	1
353	тогда если	1	1
354	частности и	1	1
355	интерес представляет	1	1
356	есть та	1	1
357	и вот	11	1
358	все идет	1	1
359	только те	1	1
360	в зависимости	1	1
361	говорите что	1	1
362	ему на	1	1
363	как кажется	1	1
364	всех своих	1	1
365	объяснить его	1	1
366	дадут нам	1	1
367	в нее	1	1
368	однако все	1	1
369	этим самым	1	1
370	то ни	4	1
371	же не	1	1
372	на все	2	1
373	кроются корни	1	1
374	а как	2	1
375	входит в	1	1
376	от одного	2	1
377	сила и	2	1
378	и основные	1	1
379	еще одно	1	1
380	он является	1	1
381	о которых	1	1
382	она и	1	1
383	ни одной	1	1
384	выше гл	1	1
385	для своего	1	1
386	на основании	3	1
387	с тем	4	1
388	и уже	4	1
389	одна и	1	1
390	есть явление	1	1
391	и вне	2	1
392	для чего	1	1
393	в чистом	1	1
394	можно считать	1	1
395	должно быть	2	1
396	он от	1	1
397	не мог	2	1
398	именно он	1	1
399	бы на	1	1
400	но если	5	1
401	и при	2	1
402	в своей	3	1
403	как все	1	1
404	именно и	1	1
405	и третий	1	1
406	и без	2	1
407	с точки	9	1
408	мифе о	1	1
409	еще нет	1	1
410	знает и	1	1
411	этого вопроса	1	1
412	от себя	2	1
413	что я	5	1
414	и другого	1	1
415	и той	3	1
416	не понимает	2	1
417	такую же	1	1
418	друг другу	1	1
419	и более	1	1
420	не могли	2	1
421	чем собственно	1	1
422	она или	1	1
423	что сам	1	1
424	и то	3	1
425	в предыдущем	3	1
426	по себе	13	1
427	что эта	2	1
428	не для	1	1
429	и есть	19	1
430	без него	1	1
431	и одной	1	1
432	чтобы сохранить	1	1
433	можно ли	1	1
434	одна сторона	1	1
435	не раз	2	1
436	тем самым	3	1
437	истории о	1	1
438	в иное	1	1
439	дело в	1	1
440	внести в	1	1
441	из их	1	1
442	этого явления	1	1
443	по всей	1	1
444	смысл его	1	1
445	того и	1	1
446	его от	1	1
447	почему в	1	1
448	но надо	1	1
449	средствами и	1	1
450	имеем дело	1	1
451	на землю	1	1
452	о ней	2	1
453	находятся в	1	1
454	и весь	1	1
455	при всем	1	1
456	оно есть	4	1
457	того в	1	1
458	она должна	2	1
459	ее с	1	1
460	но дело	1	1
461	прямо в	1	1
462	доказать что	1	1
463	как будто	2	1
464	однако это	1	1
465	ему не	1	1
466	до смерти	1	1
467	нет даже	1	1
468	очень часто	1	1
469	всего в	1	1
470	а что	2	1
471	всего что	1	1
472	так она	1	1
473	они и	1	1
474	обряд и	2	1
475	оно не	2	1
476	этот акт	1	1
477	велика и	1	1
478	и которая	1	1
479	вы не	3	1
480	более не	3	1
481	как не	2	1
482	имеет никаких	1	1
483	не могу	1	1
484	это ведет	1	1
485	можно сделать	1	1
486	но мы	2	1
487	долг и	1	1
488	он пришел	1	1
489	и может	2	1
490	не их	2	1
491	его самого	1	1
492	достаточно чтобы	1	1
493	чтобы дать	1	1
494	можно было	1	1
495	только тот	1	1
496	действительности это	1	1
497	те же	1	1
498	ясно что	11	1
499	можно понять	1	1
500	и которые	1	1
501	мог бы	2	1
502	другая форма	1	1
503	можно только	3	1
504	том как	2	1
505	в религии	1	1
506	что потом	1	1
507	и с	4	1
508	таких примеров	1	1
509	если бы	6	1
510	что под	1	1
511	в силах	1	1
512	есть страх	1	1
513	в разных	2	1
514	находится в	2	1
515	к своему	2	1
516	мы всегда	2	1
517	и та	3	1
518	никак не	2	1
519	ясным что	1	1
520	имеет значения	1	1
521	можно сказать	5	1
522	в пользу	2	1
523	д но	1	1
524	мы понимаем	1	1
525	солнца и	2	1
526	и во	2	1
527	как они	1	1
528	этой формулы	1	1
529	все на	3	1
530	и всю	1	1
531	и требует	2	1
532	он например	1	1
533	от них	1	1
534	в его	4	1
535	во всей	2	1
536	и только	2	1
537	вслед за	1	1
538	именно в	5	1
539	знания и	5	1
540	мы условились	1	1
541	который бы	1	1
542	состояние и	1	1
543	значит что	9	1
544	в современной	1	1
545	но так	1	1
546	но с	1	1
547	этим же	1	1
548	с ними	4	1
549	но этим	1	1
550	не сказано	1	1
551	пришел к	1	1
552	в угоду	1	1
553	и потому	3	1
554	сына и	1	1
555	и заменили	1	1
556	ад и	1	1
557	во времени	1	1
558	жизни и	4	1
559	мира он	1	1
560	так можно	1	1
561	и они	1	1
562	или не	4	1
563	вторую категорию	1	1
564	в жизни	5	1
565	в виде	3	1
566	с отцом	1	1
567	а то	1	1
568	не дает	2	1
569	то чего	1	1
570	за ним	1	1
571	ту или	2	1
572	он имеет	1	1
573	очевидно что	1	1
574	увидели в	1	1
575	которые в	1	1
576	быть установлена	1	1
577	земли и	1	1
578	себе в	1	1
579	и их	2	1
580	свете и	1	1
581	никто не	2	1
582	и также	1	1
583	коня и	1	1
584	не считается	1	1
585	другое она	1	1
586	не о	4	1
587	как его	1	1
588	но что	5	1
589	она всегда	4	1
590	вполне можно	1	1
591	не говорит	5	1
592	от того	2	1
593	даже и	3	1
594	для того	5	1
595	это будет	3	1
596	также на	1	1
597	и из	2	1
598	с другим	1	1
599	и тех	2	1
600	эти две	3	1
601	а эти	1	1
602	для этого	2	1
603	ему прямо	1	1
604	на которые	1	1
605	мы еще	2	1
606	уже известно	1	1
607	и пр	9	1
608	только по	1	1
609	смысла и	3	1
610	от этого	3	1
611	и самый	1	1
612	она еще	1	1
613	более нужно	1	1
614	его как	2	1
615	человек в	1	1
616	него не	1	1
617	именно так	2	1
618	и отношение	4	1
619	а церковь	1	1
620	до этого	1	1
621	эта теория	1	1
622	в него	1	1
623	или по	4	1
