N	3gram	Bakhtin_Fr_8	Problema
1	о том что	2	9
2	с точки зрения	2	8
3	в том что	6	8
4	в связи с	3	7
5	с другой стороны	2	5
6	в настоящее время	3	3
7	в этом смысле	1	3
8	и то что	1	3
9	вместе с тем	1	3
10	и в частности	1	3
11	с одной стороны	2	3
12	а с другой	1	3
13	все же не	1	3
14	в то время	2	3
15	можно сказать что	2	3
16	в новое время	1	3
17	после того как	1	3
18	это уже не	1	2
19	в те времена	2	2
20	дело в том	2	2
21	по отношению к	1	2
22	в том числе	3	2
23	до сих пор	8	2
24	бы то ни	2	2
25	но и в	1	2
26	в значительной мере	1	2
27	в данном случае	2	2
28	мы находим и	1	2
29	не может быть	2	2
30	потому что они	1	2
31	оказывается что в	1	2
32	для того чтобы	2	2
33	говорит о себе	1	1
34	возможно было только	1	1
35	собственные имена в	1	1
36	же время это	1	1
37	в своем романе	2	1
38	здесь перед нами	1	1
39	на самом деле	1	1
40	в самом деле	1	1
41	о том как	1	1
42	в нем и	2	1
43	таким образом здесь	1	1
44	в этом отношении	1	1
45	и все свое	1	1
46	том числе и	2	1
47	можно было бы	1	1
48	нового времени в	1	1
49	то есть на	1	1
50	смысле слова но	1	1
51	на эту тему	1	1
52	он вовсе не	1	1
53	не потому что	1	1
54	за это в	1	1
55	но в то	2	1
56	то ни было	1	1
57	состоит в том	1	1
58	а также и	1	1
59	и в этом	1	1
60	и как бы	1	1
61	и что она	1	1
62	и образ самого	1	1
63	что и здесь	1	1
64	у него и	1	1
65	то же время	10	1
66	и притом в	1	1
67	мы встречаем и	1	1
68	так и в	1	1
69	и вместе с	1	1
70	уже не просто	1	1
71	с самого начала	1	1
72	и до сих	2	1
73	именно в эпоху	1	1
74	ни о каком	1	1
75	вопрос о том	1	1
76	что никогда не	1	1
77	той или иной	1	1
78	в большинстве случаев	6	1
79	в то же	10	1
80	в античной литературе	1	1
81	в результате этого	1	1
82	в предисловии к	1	1
83	в этой фигуре	1	1
84	к тому же	1	1
85	то есть с	1	1
86	в ту эпоху	1	1
