N	3gram	Vygotskiy__4	Formalny
1	не может быть	1	10
2	и т п	3	9
3	с точки зрения	4	7
4	в самом деле	7	5
5	и в этом	3	5
6	с тем что	1	5
7	то же время	1	5
8	в то же	1	5
9	во всяком случае	3	5
10	и т д	2	5
11	вместе с тем	2	4
12	на самом деле	5	3
13	и не может	1	3
14	и в то	1	3
15	сам по себе	2	3
16	с другой стороны	2	3
17	для того чтобы	19	3
18	в какой мере	2	2
19	в этом смысле	1	2
20	сами по себе	3	2
21	что в нем	5	2
22	к тому чтобы	3	2
23	ни о какой	1	2
24	в конце концов	3	2
25	и в этой	1	2
26	в истории литературы	1	2
27	с самого начала	5	2
28	но в этом	1	2
29	с тем и	1	2
30	мы приходим к	1	2
31	к тому что	5	2
32	в предисловии к	1	2
33	в том что	12	2
34	и взглянуть на	1	1
35	и в конце	2	1
36	задачи стоящей перед	1	1
37	мы знаем что	1	1
38	что иное как	1	1
39	в этом рассказе	2	1
40	сводится к тому	2	1
41	в своем развитии	1	1
42	прежде всего на	1	1
43	равно как и	1	1
44	на этом фоне	1	1
45	образом отступления ножки	1	1
46	только затем чтобы	2	1
47	и в некоторых	1	1
48	эйхенбаум в одной	1	1
49	нам кажется что	1	1
50	что не имея	1	1
51	потому что не	1	1
52	с одной стороны	3	1
53	что именно эти	1	1
54	пишет для того	1	1
55	до сих пор	3	1
56	в таком случае	1	1
57	что он не	4	1
58	этом романе главным	1	1
59	если мы обратимся	1	1
60	во всех этих	2	1
61	это не так	1	1
62	из того что	1	1
63	но он не	1	1
64	том или ином	1	1
65	на этот вопрос	1	1
66	во всей ее	2	1
67	при помощи этого	1	1
68	самого по себе	1	1
69	композиционной это будет	1	1
70	бы сказать что	1	1
71	это будет правильно	1	1
72	мы не можем	1	1
73	в том или	1	1
74	в том чтобы	3	1
75	все дело в	1	1
76	смысле этого слова	3	1
77	в той же	1	1
78	в том как	1	1
79	предлагает иллюстрировать в	1	1
80	точки зрения композиционной	1	1
81	зрения композиционной это	1	1
82	иллюстрировать в этом	1	1
83	мы впадаем в	1	1
84	так или иначе	1	1
85	это и есть	3	1
86	он полагает что	2	1
87	тем же самым	1	1
88	то что он	3	1
89	ножки например с	1	1
90	бы то ни	1	1
91	романе главным образом	1	1
92	в сторону от	1	1
93	фабула и сюжет	2	1
94	тем что в	1	1
95	один остроумный художник	1	1
96	и в такой	1	1
97	именно в том	2	1
98	не для того	3	1
99	органической связи с	1	1
100	например с точки	1	1
101	не было бы	1	1
102	только то что	1	1
103	очевидно что в	1	1
104	таким образом в	2	1
105	ней и в	1	1
106	то это лишь	1	1
107	в свою очередь	1	1
108	рядом с этим	1	1
109	ничего общего с	1	1
110	едва ли можно	1	1
111	в художественном произведении	1	1
112	или во всяком	1	1
113	лежит в основе	1	1
114	мы обратимся к	1	1
115	совершенно очевидно что	1	1
116	в этом романе	1	1
117	то событие которое	1	1
118	было бы сказать	2	1
119	не что иное	1	1
120	сама по себе	3	1
121	и ни на	1	1
122	истории литературы и	1	1
123	материала в его	1	1
124	на то чтобы	2	1
125	отступления ножки например	1	1
126	она не может	1	1
127	а не в	1	1
128	что и в	1	1
129	в ней и	1	1
130	что оно является	1	1
131	главным образом отступления	1	1
