N	3gram	Propp_Isto_4	FransuaR
1	в том числе	1	4
2	в средние века	2	4
3	как мы видели	3	4
4	после того как	2	4
5	как мы видим	1	3
6	за то что	1	3
7	так и в	2	3
8	о том как	1	2
9	в большинстве случаев	1	2
10	как и в	1	2
11	таким образом и	1	2
12	что у него	1	2
13	мы уже видели	1	2
14	что и у	1	2
15	мы имеем в	2	2
16	и может быть	1	1
17	что иное как	3	1
18	потому что он	1	1
19	что в этом	1	1
20	и связанные с	1	1
21	то же самое	2	1
22	и целый ряд	1	1
23	мы уже знаем	1	1
24	с представлением о	2	1
25	это своего рода	1	1
26	о том чтобы	1	1
27	но и в	1	1
28	но он не	1	1
29	на этот вопрос	2	1
30	но этот же	1	1
31	мир как в	1	1
32	и с помощью	1	1
33	здесь же в	1	1
34	тогда как в	1	1
35	не что иное	3	1
36	содержит в себе	2	1
37	в данном случае	3	1
38	таким образом мы	1	1
39	не только в	2	1
40	нужно прибавить что	1	1
41	о том что	2	1
42	он говорит что	1	1
43	мы здесь не	1	1
44	в связи с	2	1
45	только после того	1	1
46	целый ряд других	1	1
47	хотя и в	1	1
48	бы думать что	1	1
49	это не совсем	1	1
50	есть не что	1	1
51	не есть нечто	1	1
52	как и все	1	1
53	том что они	1	1
54	это и есть	1	1
55	связанные с ними	1	1
56	но в одном	1	1
57	ничего общего с	1	1
58	и тем самым	1	1
59	и по своим	1	1
60	тем более что	1	1
61	на земле в	1	1
62	в другом случае	2	1
63	мы видим что	1	1
64	на том свете	1	1
65	она не имеет	1	1
66	друг за другом	1	1
67	теснейшим образом связан	1	1
68	не говорит что	1	1
69	мы увидим что	2	1
