N	2gram	Vinokur_St_2	FransuaR
1	и в	29	56
2	в романе	4	21
3	в его	13	18
4	таким образом	10	17
5	все эти	2	15
6	в этом	21	14
7	в том	27	13
8	так и	9	13
9	он был	2	12
10	в то	2	12
11	и его	6	12
12	то же	2	11
13	в них	2	11
14	в этих	3	11
15	до конца	3	11
16	как бы	5	11
17	и до	1	10
18	еще не	1	10
19	же время	1	10
20	в эпоху	1	10
21	в самом	7	9
22	и не	9	9
23	только в	2	9
24	но и	19	9
25	в сущности	1	8
26	не только	19	8
27	в нем	4	8
28	и с	4	8
29	и их	1	8
30	и даже	3	8
31	до сих	6	8
32	и др	2	8
33	по своему	2	8
34	сих пор	5	8
35	все это	11	8
36	том что	27	8
37	и на	6	7
38	как мы	1	7
39	у него	1	7
40	в частности	4	7
41	той же	1	6
42	в ее	2	6
43	в этой	2	6
44	но в	8	6
45	на его	2	6
46	своего времени	4	6
47	точки зрения	5	6
48	вовсе не	6	6
49	связи с	4	6
50	прежде всего	5	6
51	в той	5	6
52	все они	1	6
53	и все	1	6
54	потому что	9	6
55	одним из	6	5
56	с его	2	5
57	но не	3	5
58	в пределах	1	5
59	он не	9	5
60	роль в	1	5
61	мы видели	1	5
62	такой же	1	5
63	во время	2	5
64	в отношении	2	5
65	своего рода	5	5
66	в процессе	2	5
67	никогда не	3	5
68	в области	2	5
69	один из	1	5
70	ни с	2	5
71	не было	3	5
72	как и	2	5
73	в творчестве	1	5
74	это были	2	5
75	в условиях	1	5
76	в результате	2	5
77	что в	19	5
78	и другие	2	5
79	они не	2	5
80	ту же	1	4
81	например в	3	4
82	и потому	2	4
83	в ней	7	4
84	не был	3	4
85	за пределы	1	4
86	и к	4	4
87	в которой	11	4
88	что это	3	4
89	в себе	2	4
90	при этом	2	4
91	что все	1	4
92	литературного языка	2	4
93	и более	2	4
94	даже в	2	4
95	одна из	1	4
96	того чтобы	6	4
97	в духе	2	4
98	наконец в	3	4
99	того времени	4	4
100	в совершенно	1	4
101	времени и	4	4
102	и которые	1	4
103	к языку	1	4
104	о том	17	4
105	язык в	1	4
106	в ту	1	4
107	в качестве	5	4
108	конечно не	1	4
109	так как	2	4
110	в особенности	2	4
111	в изображении	1	4
112	в основе	1	4
113	в свете	1	4
114	в своих	1	4
115	в году	3	3
116	в их	3	3
117	конечно и	2	3
118	на них	1	3
119	не просто	1	3
120	в своем	9	3
121	кроме того	4	3
122	и всей	1	3
123	в свет	5	3
124	первой части	2	3
125	и самый	2	3
126	здесь нет	1	3
127	не мог	3	3
128	своей части	1	3
129	не в	4	3
130	но он	3	3
131	в таких	1	3
132	и почти	1	3
133	новое и	1	3
134	на рубеже	3	3
135	в форме	1	3
136	другом месте	2	3
137	и о	4	3
138	характер и	1	3
139	в другом	4	3
140	в образе	3	3
141	и здесь	3	3
142	настоящее время	1	3
143	а также	2	3
144	между тем	5	3
145	как например	2	3
146	одной из	3	3
147	так что	3	3
148	что и	2	3
149	может быть	2	3
150	к которому	1	3
151	еще и	3	3
152	что для	1	3
153	в некоторых	2	3
154	не на	2	3
155	сказать что	2	3
156	там где	2	3
157	связь с	2	3
158	не были	1	3
159	к его	1	3
160	на эту	1	3
161	со всею	1	3
162	в связи	1	3
163	не подлежит	1	3
164	в настоящее	1	3
165	бы в	1	3
166	то что	11	3
167	том числе	1	3
168	также и	2	2
169	и то	1	2
170	самом деле	3	2
171	на самом	3	2
172	своего романа	1	2
173	по преимуществу	1	2
174	др в	1	2
175	действительности и	1	2
176	их и	1	2
177	из всех	1	2
178	для своего	2	2
179	мы не	1	2
180	почти все	2	2
181	к началу	1	2
182	конечно в	2	2
183	бы то	2	2
184	с другой	4	2
185	совсем не	1	2
186	себе и	1	2
187	что они	2	2
188	вот как	1	2
189	хотя и	4	2
190	когда он	1	2
191	целый ряд	1	2
192	и как	2	2
193	и хотя	1	2
194	с их	1	2
195	языка к	1	2
196	своем романе	1	2
197	и те	2	2
198	что она	1	2
199	ни было	2	2
200	и еще	1	2
201	не как	1	2
202	для понимания	1	2
203	и такие	1	2
204	так например	7	2
205	его в	2	2
206	и была	2	2
207	ни в	3	2
208	из нее	3	2
209	с тем	7	2
210	он и	1	2
211	несмотря на	2	2
212	в развитии	1	2
213	и некоторые	1	2
214	или менее	2	2
215	для него	4	2
216	в своей	7	2
217	в котором	7	2
218	с точки	2	2
219	каждый предмет	1	2
220	последовательности в	1	2
221	если бы	2	2
222	и эти	1	2
223	не могли	2	2
224	дело в	4	2
225	о них	1	2
226	дело не	2	2
227	того как	7	2
228	к концу	1	2
229	что на	3	2
230	в каком	2	2
231	не потому	2	2
232	ни о	1	2
233	похож на	1	2
234	широкой и	1	2
235	данном случае	1	2
236	только не	2	2
237	то время	1	2
238	и совершенно	1	2
239	и сам	2	2
240	язык был	2	2
241	с собой	1	2
242	в борьбе	1	2
243	во многом	2	2
244	образом в	1	2
245	зрения на	1	2
246	можно сказать	1	2
247	в значительной	2	2
248	и во	1	2
249	отметить что	2	2
250	было бы	5	2
251	но с	4	2
252	что он	13	2
253	соответствуют действительности	1	2
254	действующих лиц	4	2
255	очень много	1	2
256	это очень	2	2
257	судить о	1	2
258	уже в	1	2
259	только на	1	2
260	ни одного	3	2
261	в известном	3	2
262	из них	3	2
263	точка зрения	1	2
264	в одном	6	2
265	как раз	8	2
266	для того	7	2
267	связан с	3	2
268	возможно что	1	2
269	романа в	1	2
270	говорит о	2	2
271	v в	1	2
272	них и	1	2
273	а на	1	2
274	той эпохи	1	2
275	то ни	2	2
276	языка в	2	2
277	его как	2	2
278	у всех	2	2
279	и исторической	1	2
280	не может	2	2
281	о себе	1	2
282	вместе с	7	2
283	так же	3	2
284	нет ни	1	2
285	в данном	2	2
286	а не	5	2
287	в речи	4	2
288	с этой	2	2
289	но это	3	2
290	все же	6	2
291	французского языка	1	2
292	и для	1	2
293	которых он	1	2
294	которые были	1	2
295	в эту	3	2
296	а в	1	2
297	между ними	1	2
298	другой стороны	3	2
299	является и	1	2
300	более или	2	2
301	к этому	4	2
302	смысле слова	1	1
303	как известно	2	1
304	речь идет	4	1
305	с жизнью	1	1
306	того же	2	1
307	жил в	1	1
308	идет о	3	1
309	в приведенном	1	1
310	тем же	2	1
311	в какой-то	1	1
312	века в	1	1
313	а как	4	1
314	и значение	1	1
315	по мнению	1	1
316	уже после	2	1
317	и придает	1	1
318	это что	1	1
319	бы что	1	1
320	большую роль	1	1
321	вопрос о	6	1
322	память о	1	1
323	что многие	1	1
324	нашел бы	1	1
325	с абсолютной	1	1
326	на свою	1	1
327	вместо того	1	1
328	первому тому	1	1
329	к брату	1	1
330	i с	1	1
331	подчеркнуть что	3	1
332	пребывания в	2	1
333	на последнем	1	1
334	к своему	2	1
335	литературы и	1	1
336	по этому	2	1
337	отмечали что	1	1
338	французском языке	2	1
339	в чем	1	1
340	этого эпизода	1	1
341	события эпохи	1	1
342	как у	3	1
343	друг к	1	1
344	и принципиальной	1	1
345	о смерти	1	1
346	что роман	1	1
347	русского языка	3	1
348	которое нашло	1	1
349	присутствует в	2	1
350	по отношению	1	1
351	в комедии	1	1
352	значение для	1	1
353	и речи	2	1
354	тесно связан	1	1
355	его романа	1	1
356	которые не	3	1
357	эту борьбу	1	1
358	чем же	1	1
359	в одной	2	1
360	как в	3	1
361	это был	2	1
362	к обновлению	1	1
363	на память	4	1
364	нового и	1	1
365	стиля и	1	1
366	и принципиально	1	1
367	предисловия к	3	1
368	за собой	1	1
369	к месту	1	1
370	из этих	1	1
371	одно время	1	1
372	им в	1	1
373	тому же	3	1
374	как он	2	1
375	вообще не	3	1
376	по словам	4	1
377	сцену в	2	1
378	не следует	1	1
379	кажется не	1	1
380	богатым и	1	1
381	для народа	1	1
382	в определенном	1	1
383	народ на	1	1
384	к одному	1	1
385	не к	2	1
386	ни была	1	1
387	композиционного единства	1	1
388	характерное для	1	1
389	свое время	1	1
390	языком и	1	1
391	можно было	1	1
392	в основу	1	1
393	больше всего	2	1
394	его современниками	1	1
395	связанных с	1	1
396	те же	1	1
