N	4gram	Bakhtin_Pr_1	Problemy
1	в то же время	9	7
2	с точки зрения нашего	1	5
3	точки зрения нашего тезиса	1	5
4	в том что он	4	4
5	сознаний с их мирами	4	4
6	на мир и на	2	3
7	в кругозор самого героя	3	3
8	утвердить чужое я не	3	3
9	с точки зрения монологического	3	3
10	объект а как другой	3	3
11	и в то же	2	3
12	достоевского с точки зрения	1	3
13	чужое я не как	3	3
14	не как объект а	3	3
15	личного стиля и тона	3	3
16	о себе самом и	4	3
17	как объект а как	3	3
18	а как другой субъект	3	3
19	героя о себе самом	4	3
20	самосознание как художественная доминанта	2	3
21	дело идет не об	2	3
22	я не как объект	3	3
23	потому что она не	3	2
24	в разрезе данного мгновения	2	2
25	от характера типа и	2	2
26	является лишь одним из	2	2
27	и в этом отношении	2	2
28	сами по себе еще	2	2
29	художественная доминанта в построении	1	2
30	как и благодаря чему	2	2
31	отпечаток его личного стиля	2	2
32	идея как предмет изображения	2	2
33	бы то ни было	1	2
34	слово героя о себе	2	2
35	критической литературы о достоевском	2	2
36	пространстве а не во	2	2
37	а не во времени	2	2
38	той же основной особенности	2	2
39	как в дантовском мире	2	2
40	как звенья единого диалектического	2	2
41	лентяй да ведь это	2	2
42	его о себе самом	2	2
43	художественного видения и изображения	2	2
44	но и не служит	2	2
45	равноправных сознаний с их	2	2
46	видения и понимания мира	2	2
47	в их основе идеями	2	2
48	на вопрос кто он?	2	2
49	романной структуры у достоевского	1	2
50	в пределах отдельных сознаний	2	2
51	ивана карамазова и других	1	2
52	роман роман с идеей	2	2
53	именно в том что	1	2
54	только в этой форме	2	2
55	достоевского утвердить чужое я	2	2
56	в полифоническом романе достоевского	2	2
57	характера типа и темперамента	2	2
58	глубокий отпечаток его личного	2	2
59	множественность равноправных сознаний с	2	2
60	не значит конечно что	2	2
61	то же время не	3	2
62	не нарушает строгой определенности	2	2
63	определение романа достоевского как	2	2
64	себе самом и о	4	2
65	и на себя самого	1	2
66	точки зрения монологического понимания	2	2
67	все эти композиционные приемы	2	2
68	раскольникова ивана карамазова и	2	2
69	его личного стиля и	2	2
70	лежащими в их основе	2	2
71	материале произведений достоевского мы	2	2
72	они уже не могут	2	2
73	становится живым существом и	2	2
74	рядом с другими чертами	2	2
75	что может быть осмысленно	2	2
76	среды почвы и земли	2	2
77	но в то же	5	2
78	по себе еще не	2	2
79	в самом построении романа	2	2
80	это не значит конечно	2	2
81	кругозор самого героя и	2	2
82	мир и на себя	1	2
83	звенья единого диалектического ряда	2	2
84	на материале произведений достоевского	2	2
85	точка зрения на мир	2	2
86	как художественная доминанта в	1	2
87	в пространстве а не	2	2
88	а в то же	2	2
89	в самой структуре романа	2	2
90	у ивана карамазова и	1	2
91	времени он менял станы	1	1
92	аналогию с полифонией и	1	1
93	и изображающего его авторского	1	1
94	не во времени отсюда	1	1
95	противоречием в мировоззрении достоевского	1	1
96	каус утверждает что мир	1	1
97	связанность раскрылись со всею	1	1
98	каждое действие непременно входят	1	1
99	сплошное нарушение авторской художественной	1	1
100	не понятой или недооцененной	1	1
101	объективных в своей совокупности	1	1
102	эта форма философствования в	1	1
103	единство и во всяком	1	1
104	сравнение романа достоевского с	1	1
105	концепция аскольдова не идет	1	1
106	звучит как бы рядом	1	1
107	объединяются миры героев с	1	1
108	он представляет в духе	1	1
109	изображении всякого человека но	1	1
110	он превратил в материал	1	1
111	он умел слышать два	1	1
112	еси несмотря на свою	1	1
113	этический тезис достоевского говорит	1	1
114	функцию становясь орудием в	1	1
115	катастрофическая быстрота действия вихревое	1	1
116	к ахмаковой символ трагических	1	1
117	повести а о целом	1	1
118	величайшая сила этим завоевывается	1	1
119	приобрело бы иной смысл	1	1
120	по иванову должны разрешить	1	1
121	при всей их тематической	1	1
122	равновесия и столкнувшихся миров	1	1
123	этом смысле истолкована им	1	1
124	достоевского подходит к той	1	1
125	как теми так и	1	1
126	построение этого мира с	1	1
127	энгельгардту отдельные этапы диалектического	1	1
128	одновременно все сосуществует то	1	1
129	в кругозоре гоголя как	1	1
130	единого диалектического ряда то	1	1
131	осуществителя авторского пафоса или	1	1
132	основанный не на познании	1	1
133	к явлениям европейского романа	1	1
134	благоприятная почва для него	1	1
135	как алеша идеи героев	1	1
136	но как в дантовском	1	1
137	он создал существенно новый	1	1
138	герой освещая себя сам	1	1
139	было дано в кругозоре	1	1
140	он видел и мыслил	1	1
141	его точками зрения и	1	1
142	не может найти в	1	1
143	и понятого мира а	1	1
144	метафизических и этических утверждений	1	1
145	многообразнейший и противоречивейший материал	1	1
146	позволяет ему как бы	1	1
147	лишь чисто тематическое преломление	1	1
148	ослабление этой монолитности приводит	1	1
149	мире достоевского недостаточны ведь	1	1
150	понимания творчества достоевского та	1	1
151	понимания единства стиля а	1	1
152	у достоевского они действительно	1	1
153	героя лишь как осуществителя	1	1
154	этой форме он может	1	1
155	сознания наоборот все в	1	1
156	изображал жизнь идеи в	1	1
157	рамки своих романов ибо	1	1
158	но есть то среда	1	1
159	преодолеть время во времени	1	1
160	та задача которую по	1	1
161	зависимости от различных художественных	1	1
162	для этого самораскрытия героя	1	1
163	глубокую двусмысленность и многосмысленность	1	1
164	построения полифонического романа впервые	1	1
165	слышать два спорящих голоса	1	1
166	противоречия эпохи определили творчество	1	1
167	действительность его он превратил	1	1
168	черта самосознания человека из	1	1
169	что произведения достоевского как	1	1
170	рядом с идеями раскольникова	1	1
171	энгельгардта основной категорией художественного	1	1
172	сочетаются в единстве романа	1	1
173	своего творчества достоевский изображает	1	1
174	драматизации литература нового времени	1	1
175	они даны не в	1	1
176	но как целое взаимодействия	1	1
177	весь доступный ему смысловой	1	1
178	здесь господствует механическая необходимость	1	1
179	обходит отвечая в сущности	1	1
180	снова к монологическому выводу	1	1
181	чужд достоевскому мир достоевского	1	1
182	достоевского дано не на	1	1
183	как непременно драматизации литература	1	1
184	и не вывел стенографа	1	1
185	и переживается ими как	1	1
186	содержательно то же самое	1	1
187	достоевского но все одинаково	1	1
188	может лечь рядом с	1	1
189	и даваемых ими описаний	1	1
190	авторского сознания мира кроме	1	1
191	организуя и оформляя это	1	1
192	непосредственно значащего слова слово	1	1
193	созерцается все это действующими	1	1
194	же авторского видения и	1	1
195	видение достоевского было замкнуто	1	1
196	впечатление что дело идет	1	1
197	последнее звено диалектического ряда	1	1
198	о достоевском созданные на	1	1
199	в единстве романа эти	1	1
200	отсюда скандал это первое	1	1
201	внекругозорную фантастическую точку вот	1	1
202	довлеть себе их слепое	1	1
203	достоевского нельзя найти так	1	1
204	лирической не сливая с	1	1
205	среды такого рода провозглашение	1	1
206	но вырванные куски действительности	1	1
207	нем историк случайного племени	1	1
208	равноценных кругозорах и не	1	1
209	это однако не обыкновенный	1	1
210	в смятении и еще	1	1
211	случае был бы философский	1	1
212	трех планов основные темы	1	1
213	согласные но не сливающиеся	1	1
214	войти в его художественный	1	1
215	по отношению к обычным	1	1
216	идейном философском романе а	1	1
217	прилагать к явлениям европейского	1	1
218	главное значение достоевского не	1	1
219	определение приобрело бы иной	1	1
220	мире достоевского изъятая из	1	1
221	музыкальную полифонию в результате	1	1
222	авторское слово оно не	1	1
223	его стремлении сосредоточить в	1	1
224	или как позже что	1	1
225	моменты нашего тезиса критическая	1	1
226	о себе самом как	1	1
227	в какие рамки не	1	1
228	и твердыми социально-типическими и	1	1
229	авторе-художнике писавшем романы и	1	1
230	художника не только объекты	1	1
231	снятое диалектически противостояние многих	1	1
232	этом произведении доминанта изображения	1	1
233	неслиянность в единство некоторого	1	1
234	с кругозором дмитрия и	1	1
235	созерцающего участником роман не	1	1
236	себя самого как смысловая	1	1
237	несмотря на присущий ему	1	1
238	там где видели одну	1	1
239	комплекс идей-сил над ним	1	1
240	многому и существенному многие	1	1
241	отсюда следует что обычные	1	1
242	он культивировал и вознес	1	1
243	полного очерка литературы о	1	1
244	во времени отсюда и	1	1
245	взаимоотношениями между ними мир	1	1
246	мире он перенес автора	1	1
