N	3gram	Voloshinov_1	Problema
1	не может быть	3	11
2	но отнюдь не	2	7
3	с точки зрения	6	6
4	в высшей степени	1	5
5	в его целом	2	5
6	и прежде всего	1	5
7	в большинстве случаев	3	5
8	в данном случае	1	4
9	во всех его	2	4
10	в конечном счете	2	4
11	на самом деле	4	3
12	художественного творчества и	1	3
13	в самом деле	2	3
14	в этом смысле	3	3
15	бы то ни	1	3
16	можно было бы	1	3
17	может быть только	1	3
18	в применении к	1	3
19	все то что	2	3
20	с одной стороны	1	3
21	в том что	1	3
22	и не должна	1	2
23	в чем не	3	2
24	можно сказать что	3	2
25	и художественного творчества	3	2
26	не следует что	1	2
27	то же самое	1	2
28	со всех сторон	1	2
29	на первый план	1	2
30	ни в коем	1	2
31	ни в чем	3	2
32	в коем случае	1	2
33	то ни было	1	2
34	не могут быть	2	2
35	могут быть поняты	1	2
36	так и в	1	2
37	мы можем сказать	2	2
38	той или иной	1	2
39	в известной степени	1	2
40	для того чтобы	1	2
41	и с его	2	2
42	в этом отношении	1	2
43	форму и содержание	1	1
44	и может быть	2	1
45	что иное как	1	1
46	мы останавливаться не	1	1
47	и мы можем	1	1
48	конечно никакому сомнению	1	1
49	не дает нам	1	1
50	плотно со всех	1	1
51	чем на один	1	1
52	вообще не может	1	1
53	подобно тому как	1	1
54	всех его моментах	1	1
55	и пр в	1	1
56	подлежит конечно никакому	1	1
57	все что угодно	1	1
58	в нем и	1	1
59	до сих пор	3	1
60	дальше чем на	1	1
61	не имеют дела	1	1
62	именно то что	1	1
63	связями между ними	1	1
64	конечно не может	1	1
65	не может иметь	1	1
66	и др и	1	1
67	но несмотря на	1	1
68	по аналогии с	2	1
69	полном согласии с	1	1
70	и с физическим	1	1
71	не подлежит конечно	1	1
72	а иногда и	1	1
73	и не нуждается	1	1
74	в полном согласии	1	1
75	конечно не следует	1	1
76	все снова и	1	1
77	со всеми его	1	1
78	не что иное	1	1
79	все и вся	2	1
80	никакому сомнению что	1	1
81	таким образом и	1	1
82	все что есть	1	1
83	и это касается	1	1
84	и в этом	2	1
85	по сравнению с	3	1
86	имеют дела с	1	1
87	имеем дело с	1	1
88	на один шаг	1	1
89	в связи с	1	1
90	в том смысле	1	1
91	не чем иным	1	1
92	в свое время	1	1
93	жизни таким образом	1	1
94	из всего сказанного	1	1
95	с его помощью	1	1
96	только в этой	1	1
97	нет и быть	1	1
98	в нем нет	2	1
99	чем иным как	1	1
100	и есть та	1	1
101	его отношение к	1	1
102	чтобы войти в	1	1
103	войти в историю	1	1
104	это и есть	1	1
105	можем сказать что	1	1
106	останавливаться не будем	1	1
107	и как мы	1	1
108	и быть не	1	1
109	быть не может	1	1
110	снова и снова	1	1
111	можно определить как	2	1
112	не нуждается в	2	1
113	дело в том	1	1
114	чрезвычайно характерно для	1	1
115	в основных чертах	1	1
116	мы еще не	1	1
