N	3gram	Tiupa_Anal_1	Problema
1	с точки зрения	4	11
2	той или иной	6	11
3	в том что	9	8
4	в той или	3	7
5	то же самое	2	6
6	по крайней мере	1	6
7	сам по себе	1	6
8	с другой стороны	2	6
9	по своему содержанию	1	5
10	в данном случае	2	5
11	не только в	1	4
12	во всяком случае	1	4
13	мы имеем дело	4	3
14	имеем в виду	1	3
15	в этом смысле	1	3
16	только в том	1	3
17	ни в коем	2	3
18	вместе с тем	1	3
19	в зависимости от	1	3
20	в коем случае	2	3
21	тех или иных	2	3
22	в связи с	1	3
23	того или иного	3	3
24	о том что	3	3
25	в том виде	1	2
26	не говоря уже	1	2
27	что иное как	5	2
28	сами по себе	2	2
29	как будто бы	1	2
30	же самое время	2	2
31	и в частности	1	2
32	в том или	2	2
33	здесь мы имеем	1	2
34	в том чтобы	7	2
35	для того чтобы	3	2
36	самом же деле	1	2
37	на самом же	1	2
38	более или менее	1	2
39	есть не что	3	2
40	не что иное	4	2
41	в то же	8	2
42	не сам по	1	2
43	дело не в	1	2
44	здесь как и	1	2
45	к тому же	4	2
46	однако так что	1	1
47	мы имеем в	1	1
48	далеко не все	1	1
49	равно как и	1	1
50	как и во	1	1
51	том что он	2	1
52	о том как	1	1
53	что же касается	1	1
54	в области гуманитарных	1	1
55	как раз и	1	1
56	и не в	4	1
57	и не может	4	1
58	или иной эстетической	1	1
59	бы то ни	3	1
60	при этом мы	1	1
61	на каждом из	2	1
62	том числе и	1	1
63	в основе своей	2	1
64	по себе в	1	1
65	говоря уже о	1	1
66	с этой точки	1	1
67	одно и то	1	1
68	в таком случае	3	1
69	до сих пор	1	1
70	как и его	1	1
71	явления то есть	1	1
72	не подлежит никакому	1	1
73	то ни было	3	1
74	с одной стороны	3	1
75	на первый взгляд	1	1
76	и как бы	1	1
77	имеем дело с	3	1
78	с ним как	1	1
79	не в том	3	1
80	прежде всего в	1	1
81	в том числе	3	1
82	случае не есть	1	1
83	существующим в самой	1	1
84	в себе все	1	1
85	этой точки зрения	1	1
86	в известном смысле	1	1
87	из которых состоит	1	1
88	а вместе с	1	1
89	уже потому что	1	1
90	для того и	1	1
91	но не сам	1	1
92	и вместе с	1	1
93	коем случае не	2	1
94	в свою очередь	1	1
95	и т п	3	1
96	начало и конец	1	1
97	и тем самым	1	1
98	времени и пространстве	4	1
99	но отнюдь не	1	1
100	не говоря о	1	1
101	а не ее	1	1
102	к тому что	1	1
103	или лучше сказать	1	1
104	выходит за пределы	1	1
105	а не так	1	1
106	как и в	1	1
107	третьей и четвертой	1	1
