N	3gram	Losev_Dial_1	Problemy
1	и т п	2	9
2	с точки зрения	12	8
3	до сих пор	2	7
4	сам по себе	6	5
5	то же время	4	5
6	в то же	4	5
7	сама по себе	8	4
8	не может быть	3	4
9	друг с другом	1	4
10	в самом деле	1	4
11	и т д	19	4
12	в той или	1	3
13	более или менее	3	3
14	можно было бы	4	3
15	к тому же	1	3
16	как мы увидим	1	3
17	с другой стороны	4	3
18	но в то	1	3
19	той или иной	3	3
20	хотя и не	1	2
21	в этом смысле	3	2
22	как раз и	1	2
23	и та же	2	2
24	того и другого	1	2
25	может быть и	3	2
26	том или другом	1	2
27	в конце концов	3	2
28	в отношении к	1	2
29	и то же	4	2
30	но так что	1	2
31	то время как	1	2
32	одно и то	4	2
33	друг к другу	2	2
34	одна и та	2	2
35	я не могу	1	2
36	тем не менее	1	2
37	в него как	1	2
38	в то время	1	2
39	никогда не может	2	2
40	но все же	1	2
41	на то что	4	2
42	друг от друга	1	2
43	в этих случаях	1	2
44	по себе но	2	2
45	точек зрения и	1	2
46	его так что	1	1
47	но уже и	2	1
48	в этом его	1	1
49	а между тем	1	1
50	не с точки	2	1
51	может быть еще	1	1
52	он совершенно не	1	1
53	иметь в виду	3	1
54	в виду что	1	1
55	дело в том	1	1
56	есть прежде всего	1	1
57	так что в	1	1
58	она уже не	1	1
59	то же самое	1	1
60	одной стороны и	2	1
61	глубоко и тонко	1	1
62	по крайней мере	4	1
63	на том или	1	1
64	со всеми ее	1	1
65	сих пор не	1	1
66	если же он	1	1
67	сами по себе	1	1
68	бы ни было	1	1
69	что он не	2	1
70	точки зрения своей	1	1
71	т д но	2	1
72	там где есть	1	1
73	что в нем	3	1
74	том или ином	1	1
75	и не в	1	1
76	только один и	1	1
77	об этом уже	1	1
78	ни на одну	1	1
79	в которые оно	1	1
80	с одной стороны	2	1
81	то к чему	1	1
82	ничего общего не	1	1
83	в связи с	1	1
84	как один из	2	1
85	все больше и	1	1
86	но она не	1	1
87	так или иначе	1	1
88	ни на что	2	1
89	наиболее типичный и	1	1
90	то что он	1	1
91	не должна быть	2	1
92	к другу как	1	1
93	во всяком случае	2	1
94	т е без	2	1
95	поэтому все эти	1	1
96	бы не было	1	1
97	что она уже	1	1
98	о том что	2	1
99	по себе и	2	1
100	и эти две	1	1
101	само по себе	5	1
102	на самом деле	2	1
103	то что не	1	1
104	сознания можно было	1	1
105	то стало быть	1	1
106	мы можем сказать	2	1
107	никогда не бывает	1	1
108	каково бы ни	1	1
109	можно сказать что	3	1
110	если бы не	1	1
111	больше и больше	1	1
112	таким образом и	1	1
113	в каждом из	2	1
114	как ни в	1	1
115	и в нем	2	1
116	в том что	7	1
117	в результате получается	1	1
118	можем сказать что	2	1
119	следует за ней	1	1
