N	2gram	Bakhtin_Fr_8	Mirosoze
1	и в	56	46
2	в нем	8	22
3	у него	7	22
4	может быть	3	21
5	в этом	14	20
6	не только	8	18
7	и не	9	18
8	никогда не	5	18
9	для него	2	18
10	но и	9	15
11	не может	2	15
12	как и	5	13
13	а не	2	13
14	прежде всего	6	12
15	потому что	6	12
16	и он	1	11
17	не было	5	11
18	но он	3	11
19	в ней	4	11
20	но в	6	10
21	та же	1	10
22	в себе	4	10
23	он не	5	10
24	он был	12	9
25	не в	3	9
26	не знает	1	9
27	в своем	3	8
28	так как	4	8
29	как бы	11	8
30	но это	2	8
31	человека и	2	7
32	в мире	2	7
33	как в	1	7
34	и к	4	7
35	в нашем	2	7
36	в этой	6	7
37	русского человека	1	7
38	и потому	4	7
39	и для	2	7
40	что он	2	7
41	вопрос о	1	6
42	там и	1	6
43	что это	4	6
44	и здесь	3	6
45	жизнь в	1	6
46	так же	2	6
47	того что	1	6
48	и там	1	6
49	жизни и	1	6
50	по преимуществу	2	5
51	то же	11	5
52	друг к	1	5
53	совсем не	2	5
54	в самом	9	5
55	бы и	2	5
56	свободу и	1	5
57	и вот	1	5
58	что она	2	5
59	что все	4	5
60	к другу	1	5
61	в своей	2	5
62	в отношении	5	5
63	во всем	4	5
64	и его	12	5
65	к тому	1	5
66	и это	1	5
67	те же	1	5
68	это не	2	5
69	один из	5	5
70	в его	18	5
71	для того	2	5
72	то что	3	5
73	и все	6	5
74	в духе	4	5
75	также и	2	4
76	жизни это	1	4
77	с его	5	4
78	нет в	1	4
79	народа и	1	4
80	том что	8	4
81	земного и	1	4
82	тому что	1	4
83	не имеет	1	4
84	того чтобы	4	4
85	только и	1	4
86	они и	1	4
87	так и	13	4
88	для этого	1	4
89	народной жизни	1	4
90	себя в	1	4
91	уже не	3	4
92	вопроса о	1	4
93	что и	3	4
94	они не	5	4
95	до конца	11	4
96	есть уже	1	4
97	что в	5	4
98	смысле слова	1	3
99	чтобы не	1	3
100	той же	6	3
101	они были	4	3
102	и самого	1	3
103	и на	7	3
104	в чем	1	3
105	что нет	1	3
106	он в	1	3
107	как он	1	3
108	и она	1	3
109	не бывает	1	3
110	и с	8	3
111	в глубине	1	3
112	на все	1	3
113	его в	2	3
114	на почве	1	3
115	ни в	2	3
116	в них	11	3
117	и тогда	1	3
118	не мог	3	3
119	что всякий	1	3
120	того как	2	3
121	и всегда	1	3
122	он хочет	1	3
123	по своей	4	3
124	людей и	2	3
125	только с	1	3
126	момент в	2	3
127	в образе	3	3
128	было в	1	3
129	если бы	2	3
130	с ним	2	3
131	о том	4	3
132	и во	2	3
133	что они	2	3
134	к которой	1	3
135	в том	13	3
136	природой и	1	3
137	только в	9	3
138	тем что	1	3
139	до сих	8	3
140	к которому	3	3
141	нет ничего	1	3
142	в творчестве	5	3
143	сих пор	8	3
144	и от	1	3
145	сказать что	3	3
146	есть и	5	3
147	возврата к	2	3
148	в своих	4	3
149	те которые	1	3
150	в обычном	1	2
151	он также	1	2
152	на высшую	1	2
153	поэтому он	1	2
154	науки и	1	2
155	грудь и	1	2
156	не был	4	2
157	во всех	8	2
158	землю и	1	2
159	на сторону	1	2
160	то он	1	2
161	по отношению	1	2
162	себе и	2	2
163	почему они	1	2
164	в центре	2	2
165	как к	2	2
166	нельзя было	1	2
167	хотя и	2	2
168	в действительности	2	2
169	в которой	4	2
170	и те	2	2
171	но на	1	2
172	этот процесс	1	2
173	на его	6	2
174	не к	1	2
175	с собой	2	2
176	еще более	1	2
177	лишь в	1	2
178	еще вернемся	1	2
179	не всегда	1	2
180	чем в	1	2
181	в церкви	2	2
182	в этих	11	2
183	точки зрения	6	2
184	ее в	1	2
185	место в	1	2
186	мир и	2	2
187	которые в	1	2
188	есть еще	1	2
189	его до	1	2
190	тогда когда	1	2
191	правда в	1	2
192	человека от	1	2
193	связи с	6	2
194	было не	1	2
195	как будто	1	2
196	личности к	1	2
197	в основе	4	2
198	нет ни	2	2
199	они стали	1	2
200	можно было	1	2
201	еще в	1	2
202	после того	1	2
203	и возможно	1	2
204	и та	1	2
205	и что	1	2
206	и глубже	2	2
207	в сущности	8	2
208	к нему	2	2
209	другого в	1	2
210	это лишь	1	2
211	у всех	2	2
212	подобно тому	1	2
213	но с	2	2
214	только можно	1	2
215	мы видим	6	2
216	тот же	1	2
217	и свобода	1	2
218	между тем	3	2
219	так что	3	2
220	со своим	1	2
221	уже в	2	2
222	ни одного	2	2
223	друг за	1	2
224	него и	1	2
225	и других	4	2
226	и мир	1	2
227	лишь один	1	2
228	или иной	1	2
229	как у	1	2
230	интерес к	2	2
231	мы еще	1	2
232	на людей	1	2
233	превращается в	1	2
234	вместе с	2	2
235	к своему	1	2
236	другу и	1	2
237	что за	1	2
238	тому как	1	2
239	в более	1	2
240	в пределе	1	2
241	его с	1	2
242	но когда	1	2
243	бы в	3	2
244	быть и	1	2
245	а в	2	2
246	но этот	1	2
247	отношению к	1	2
248	это была	3	2
249	и эта	2	2
250	он лишь	1	2
251	всем и	1	1
252	с природой	1	1
253	и то	2	1
254	о любви	1	1
255	самом деле	2	1
256	перед лицом	1	1
257	из самых	1	1
258	и чрезвычайно	2	1
259	был врагом	1	1
260	почти всегда	1	1
261	нельзя построить	1	1
262	было глубоко	2	1
263	в германии	1	1
264	это совершенно	1	1
265	мы не	2	1
266	у тебя	1	1
267	таковы были	1	1
268	большую роль	1	1
269	но по	4	1
270	значение всегда	1	1
271	и ее	4	1
272	на мир	2	1
273	на них	3	1
274	и сделали	1	1
275	процесс этот	1	1
276	а следовательно	1	1
277	себе он	1	1
278	значение и	2	1
279	с отцом	1	1
280	в новом	1	1
281	за пределы	4	1
282	которые не	1	1
283	необходимо и	1	1
284	мира в	1	1
285	путь в	1	1
286	это был	1	1
287	все остальные	2	1
288	выпадают из	1	1
289	и как	2	1
290	его к	3	1
291	был таким	1	1
292	не быть	1	1
293	многие из	2	1
294	преимущественно из	1	1
295	явления и	1	1
296	все эти	15	1
297	во многих	1	1
298	с народной	2	1
299	времен и	1	1
300	стал на	1	1
301	же от	1	1
302	все те	2	1
303	они в	1	1
304	не могли	2	1
305	природы человека	1	1
306	что ни	1	1
307	же не	1	1
308	он знал	2	1
309	и характер	1	1
310	в другом	3	1
311	их и	2	1
312	на протяжении	1	1
313	на пиру	1	1
314	его личности	1	1
315	было бы	2	1
316	к миру	1	1
317	начала и	4	1
318	и тем	1	1
319	из первых	1	1
320	любви в	1	1
321	через то	1	1
322	с тем	2	1
323	ибо он	1	1
324	эту тему	1	1
325	которой он	1	1
326	в развитии	2	1
327	культуры с	1	1
328	но если	1	1
329	эта тема	1	1
330	во времена	3	1
331	в котором	2	1
332	с точки	2	1
333	к одному	1	1
334	прибегает к	2	1
335	это верно	1	1
336	в которых	2	1
337	он весь	1	1
338	своего рода	5	1
339	значение для	1	1
340	и более	4	1
341	их в	4	1
342	потому они	1	1
343	вернемся к	2	1
344	иной раз	1	1
345	народа это	1	1
346	но они	1	1
347	его нет	1	1
348	этими двумя	1	1
349	не по	1	1
350	жизни из	1	1
351	в утопии	1	1
352	нем были	1	1
353	следовательно и	1	1
354	у этого	2	1
355	и весь	1	1
356	можно видеть	3	1
357	ему и	2	1
358	ибо все	1	1
359	был так	1	1
360	хочет быть	1	1
361	того же	1	1
362	исторического процесса	1	1
363	что на	2	1
364	не потому	2	1
365	замечательных людей	1	1
366	в нее	1	1
367	будущее в	1	1
368	не могут	1	1
369	и часто	1	1
370	великих и	1	1
371	по характеру	1	1
372	мир на	1	1
373	для такого	1	1
374	по сравнению	1	1
375	своего отца	1	1
376	во вселенной	1	1
377	в ее	6	1
378	он с	1	1
379	на той	1	1
380	говорили что	5	1
381	в пределах	5	1
382	роль в	5	1
383	и сам	2	1
384	что кроме	1	1
385	вещи и	4	1
386	живет в	1	1
387	в борьбе	2	1
388	которая была	1	1
389	мог бы	1	1
390	она была	1	1
391	когда в	2	1
392	мира и	2	1
393	в эпоху	10	1
394	на что	1	1
395	новых и	1	1
396	находится в	1	1
397	а также	3	1
398	но к	1	1
399	в самой	1	1
400	на вопрос	1	1
401	силы но	1	1
402	в значительной	2	1
403	до известной	1	1
404	последних двух	1	1
405	своему значению	1	1
406	все в	1	1
407	это в	2	1
408	которой мы	1	1
409	необходимый момент	1	1
410	здравому смыслу	1	1
411	и только	1	1
412	наконец в	4	1
413	нем и	2	1
414	из моментов	1	1
415	к концу	2	1
416	мальчиков в	1	1
417	и борьбы	1	1
418	это одна	1	1
419	происходит в	1	1
420	и темное	1	1
421	которых они	1	1
422	и всю	1	1
423	это очень	2	1
424	бы ни	1	1
425	со всеми	1	1
426	и у	1	1
427	и они	1	1
428	другу как	1	1
429	не из	1	1
430	его и	1	1
