N	3gram	Bakhtin_Pr_1	StatiiOP
1	в том что	6	11
2	и т п	3	6
3	не может быть	4	5
4	в этом смысле	10	4
5	по крайней мере	1	4
6	с точки зрения	13	4
7	в этом отношении	3	4
8	то время как	1	4
9	во всяком случае	3	4
10	с другой стороны	3	4
11	о том что	1	4
12	в то время	1	4
13	в конце концов	5	3
14	не в том	1	3
15	то же время	9	3
16	может быть это	1	3
17	не только в	2	3
18	в то же	9	3
19	но это не	2	3
20	потому что он	1	2
21	то что я	1	2
22	это слово в	1	2
23	может быть назван	1	2
24	в этой статье	1	2
25	это не так	1	2
26	до сих пор	2	2
27	тем что он	1	2
28	и в этом	5	2
29	тем что в	1	2
30	между тем как	4	2
31	заключается в том	1	2
32	у него есть	1	2
33	с самого начала	1	2
34	но все же	2	2
35	мы имеем в	1	2
36	к смертной казни	1	2
37	к тому что	1	2
38	в драме и	1	2
39	независимо от того	1	2
40	и т д	1	2
41	можно сказать что	1	1
42	даже там где	2	1
43	как и всегда	1	1
44	более или менее	1	1
45	на самом деле	4	1
46	и так сказать	1	1
47	в самом деле	2	1
48	он может быть	2	1
49	т е не	2	1
50	что же касается	1	1
51	то же самое	1	1
52	он не может	1	1
53	точку зрения на	2	1
54	том что он	4	1
55	и в других	1	1
56	и во всяком	1	1
57	и не потому	1	1
58	можно было бы	2	1
59	в частности на	1	1
60	то что в	1	1
61	в лучшем случае	2	1
62	и не укладывается	1	1
63	и в частности	1	1
64	та точка зрения	1	1
65	не потому что	1	1
66	того что он	1	1
67	не теряя своей	1	1
68	ответ на вопрос	1	1
69	точки зрения ее	1	1
70	в известном смысле	1	1
71	автора но как	1	1
72	прежде всего необходимо	1	1
73	по этому пути	1	1
74	она была для	1	1
75	с ним и	2	1
76	тем или иным	1	1
77	мы подходим к	1	1
78	этой точки зрения	1	1
79	от того кто	1	1
80	таким образом в	1	1
81	и переносит центр	1	1
82	в свою очередь	1	1
83	так как в	1	1
84	в одном из	1	1
85	не только не	1	1
86	была для него	3	1
87	в каждом отдельном	1	1
88	но на самом	1	1
89	к нему все	1	1
90	это однако не	1	1
91	в плане чисто	1	1
92	самого последнего времени	1	1
93	для того чтобы	1	1
94	одна из его	1	1
95	как мы видели	1	1
96	до самого последнего	1	1
