N	4gram	Voloshinov_1	Myshleni
1	с этой точки зрения	1	4
2	в том что он	1	2
3	между словом и его	1	2
4	находит свое выражение в	1	2
5	с точки зрения самого	1	2
6	одной и той же	2	2
7	не чем иным как	1	2
8	словом и его значением	1	2
9	что делает слово словом	1	2
10	одним и тем же	1	2
11	в конце концов к	1	1
12	в одной и той	1	1
13	и не может быть	4	1
14	на самом же деле	2	1
15	в том числе и	2	1
16	до тех пор пока	2	1
17	находят свое выражение в	1	1
18	друг с другом и	1	1
19	в самом деле если	2	1
20	с точки зрения языка	3	1
21	неразрывно связаны между собой	1	1
22	нет и не может	2	1
23	одну и ту же	1	1
24	так же как и	2	1
25	то что делает слово	1	1
26	и там и здесь	1	1
27	в неразрывной связи с	1	1
