N	2gram	Vygotskiy__6	DiskursI
1	в качестве	4	34
2	не только	16	28
3	в том	28	23
4	а не	3	22
5	том что	19	19
6	представляет собой	3	17
7	может быть	13	17
8	как и	6	16
9	и в	28	16
10	в этом	27	15
11	еще не	8	14
12	но и	10	14
13	при этом	3	13
14	по своей	3	11
15	но не	10	11
16	прежде всего	2	11
17	и не	11	11
18	как в	3	10
19	далеко не	1	10
20	с другой	2	10
21	по отношению	10	9
22	в нем	7	9
23	не может	19	9
24	состоит в	2	9
25	с одной	1	9
26	одной стороны	1	9
27	в частности	4	9
28	отношению к	10	9
29	отнюдь не	1	8
30	но в	5	8
31	о том	1	8
32	так и	6	8
33	в себе	4	7
34	то же	7	7
35	не в	4	7
36	в основе	3	7
37	в его	3	7
38	только в	18	7
39	в своем	7	6
40	и как	6	6
41	и на	5	5
42	во всех	4	5
43	отличие от	1	5
44	в силу	17	5
45	в котором	2	5
46	в их	3	5
47	в отличие	1	5
48	в процессе	9	5
49	в себя	3	5
50	или иной	1	5
51	можно сказать	6	5
52	а с	1	5
53	в данном	2	5
54	как бы	11	5
55	к тому	10	5
56	а в	2	5
57	то что	28	5
58	в своей	2	5
59	и о	1	4
60	в которых	2	4
61	с его	3	4
62	отношение к	7	4
63	в истории	1	4
64	и к	6	4
65	уже не	1	4
66	в целом	3	4
67	на его	3	4
68	не как	1	4
69	в них	3	4
70	привело к	1	4
71	потому что	22	4
72	могут быть	5	4
73	и т.д	3	4
74	внимание на	2	4
75	между тем	1	4
76	во втором	3	4
77	что он	18	4
78	для него	6	4
79	связи с	3	4
80	что в	17	4
81	того же	7	3
82	в первом	4	3
83	имеет свою	1	3
84	в каждой	4	3
85	той или	1	3
86	в одной	4	3
87	с этим	4	3
88	перед нами	1	3
89	в самом	8	3
90	заключается в	7	3
91	это не	5	3
92	ведет к	1	3
93	и того	4	3
94	точки зрения	13	3
95	в ходе	3	3
96	в своих	3	3
97	по себе	3	3
98	в то	6	3
99	он мог	2	3
100	к той	1	3
101	таким образом	18	3
102	ли не	1	3
103	должны быть	1	3
104	они и	1	3
105	свою очередь	1	3
106	в ее	1	3
107	не с	2	3
108	еще в	2	3
109	и даже	1	3
110	что и	4	3
111	в сферу	3	3
112	в данной	1	3
113	из них	2	3
114	тем что	8	3
115	именно в	4	3
116	имеет место	2	3
117	и составляет	3	3
118	понятие о	2	3
119	по своему	2	3
120	тому как	1	3
121	того что	24	3
122	один из	3	3
123	все же	2	3
124	в свою	1	3
125	сказать что	13	3
126	другой стороны	2	3
127	в действительности	1	3
128	это понятие	1	3
129	отношения к	3	2
130	одним из	2	2
131	например в	4	2
132	языка с	1	2
133	к другому	4	2
134	едва ли	1	2
135	для своего	1	2
136	мы имеем	4	2
137	в сущности	7	2
138	совпадает с	4	2
139	ему в	1	2
140	первого и	1	2
141	слово не	2	2
142	между собой	9	2
143	влияния на	1	2
144	в различных	1	2
