N	3gram	Bakhtin_Pr_5	Psycholo
1	в том что	2	9
2	не может быть	3	8
3	в самом деле	1	7
4	о том что	1	7
5	во всяком случае	4	6
6	то время как	1	5
7	в то время	1	5
8	подобно тому как	2	5
9	с другой стороны	3	5
10	для того чтобы	1	5
11	как и в	1	4
12	до сих пор	1	3
13	в отличие от	2	3
14	к тому чтобы	2	3
15	то что у	1	3
16	в конце концов	3	3
17	там где начинается	1	3
18	не только не	1	3
19	то что я	2	2
20	в этом смысле	3	2
21	в том и	1	2
22	никак не может	1	2
23	то же самое	1	2
24	с точки зрения	2	2
25	в этом отношении	1	2
26	вместе с тем	1	2
27	как будто бы	1	2
28	благодаря тому что	1	2
29	мы увидим что	2	2
30	всяком случае в	1	2
31	так и в	2	2
32	и в самом	3	2
33	смысле этого слова	2	2
34	слова то есть	1	2
35	сама по себе	1	2
36	на самом деле	9	2
37	тем не менее	1	2
38	что и в	1	2
39	мы видели что	1	2
40	в виду и	1	1
41	и того же	1	1
42	друг к другу	3	1
43	того что на	1	1
44	другой точки зрения	1	1
45	с такими же	1	1
46	еще далеко не	1	1
47	точки зрения на	1	1
48	и столь же	1	1
49	в которой он	1	1
50	в каждом слове	2	1
51	в чем же	1	1
52	потому что в	1	1
53	а вовсе не	1	1
54	дело в том	1	1
55	и в особенности	1	1
56	том что он	1	1
57	что это действительно	1	1
58	в том же	1	1
59	он не может	3	1
60	отношении друг к	1	1
61	таким образом как	1	1
62	то есть оставленная	1	1
63	то что в	1	1
64	резко отличается от	1	1
65	заключает в себе	1	1
66	без всякого сомнения	1	1
67	том или ином	1	1
68	те же явления	1	1
69	и в этих	1	1
70	и то что	1	1
71	что в сущности	1	1
72	человек не только	1	1
73	ни было в	2	1
74	она резко отличается	1	1
75	того что он	2	1
76	до конца и	1	1
77	и по ним	1	1
78	но она не	1	1
79	и то же	3	1
80	и в этом	2	1
81	все больше и	1	1
82	на этот раз	2	1
83	которая может быть	1	1
84	не иначе как	1	1
85	отношение к другим	1	1
86	что почти все	1	1
87	в такой же	2	1
88	в том или	1	1
89	особенно в его	1	1
90	то что он	1	1
91	видели что в	1	1
92	как бы в	1	1
93	как мы знаем	2	1
94	в этом рассказе	1	1
95	и во всяком	1	1
96	имел в виду	1	1
97	и вместе с	1	1
98	и даже у	1	1
99	в свою очередь	1	1
100	к нему и	4	1
101	с самого начала	8	1
102	вопрос о том	1	1
103	можно сказать что	1	1
104	одного и того	1	1
105	так же и	1	1
106	больше и больше	1	1
107	в каждом произведении	1	1
108	в сущности не	2	1
109	и в том	1	1
110	одно и то	3	1
111	и может стать	1	1
112	оставляем в стороне	1	1
113	именно потому что	2	1
114	прямо говорит что	1	1
115	что на самом	1	1
116	к тому же	3	1
117	и в каждом	1	1
118	в нем не	1	1
