N	2gram	Tiupa_Narr_1	FransuaR
1	и в	11	45
2	то есть	9	25
3	и т.п	8	16
4	и не	23	15
5	в этом	12	14
6	но в	7	14
7	не только	31	14
8	во всех	1	13
9	и его	10	13
10	в его	6	13
11	как бы	6	12
12	во время	1	12
13	что в	3	12
14	то же	8	11
15	в своем	3	11
16	в то	4	11
17	в романе	2	11
18	в нем	4	10
19	и с	3	10
20	как и	13	10
21	в том	8	10
22	но и	27	10
23	прежде всего	4	10
24	в эпизоде	4	9
25	же время	4	9
26	в ней	4	8
27	таким образом	1	8
28	как мы	2	8
29	жизни и	6	8
30	так же	1	8
31	также и	3	7
32	он был	1	7
33	с его	4	7
34	мы видели	1	7
35	том что	7	7
36	не в	6	7
37	потому что	5	7
38	что и	1	7
39	на мир	1	7
40	в конце	2	7
41	и все	3	7
42	все это	1	7
43	здесь не	2	6
44	в этой	6	6
45	он не	3	6
46	того чтобы	4	6
47	связи с	2	6
48	так и	5	6
49	что он	3	6
50	так как	1	6
51	для того	3	6
52	одним из	1	5
53	например в	1	5
54	самом деле	3	5
55	на самом	1	5
56	это и	1	5
57	с ее	2	5
58	и на	5	5
59	хотя и	4	5
60	и как	3	5
61	и к	1	5
62	и у	1	5
63	его в	1	5
64	с ним	2	5
65	этом отношении	3	5
66	одной из	1	5
67	со всеми	1	5
68	как раз	6	5
69	существенную роль	1	5
70	в связи	2	5
71	не может	8	5
72	но это	1	5
73	же как	1	4
74	мы уже	1	4
75	той же	1	4
76	мы не	3	4
77	и о	3	4
78	в сущности	2	4
79	но не	4	4
80	перед нами	5	4
81	в самом	6	4
82	тому же	6	4
83	по своему	2	4
84	об этом	6	4
85	это было	2	4
86	не мог	6	4
87	точки зрения	5	4
88	известной степени	1	4
89	в их	1	4
90	своего рода	10	4
91	до известной	1	4
92	вернемся к	1	4
93	у него	7	4
94	ничего не	2	4
95	и здесь	1	4
96	о том	4	4
97	только в	12	4
98	в первой	2	4
99	с этим	1	4
100	и даже	2	4
101	сказать что	2	4
102	а не	13	4
103	его как	1	4
104	как это	3	4
105	и от	2	4
106	все они	1	4
107	а также	6	4
108	а в	13	4
109	по поводу	1	4
110	том числе	1	4
111	в приведенном	1	3
112	того же	1	3
113	и он	6	3
114	из этих	4	3
115	как в	4	3
116	как он	1	3
117	но на	1	3
118	что она	1	3
119	и вот	2	3
120	он и	2	3
121	до сих	2	3
122	нисколько не	1	3
123	в своей	5	3
124	этой связи	1	3
125	в которых	1	3
126	от его	1	3
127	не менее	3	3
128	мир и	1	3
129	но они	3	3
130	дело в	2	3
131	не имеет	2	3
132	что на	4	3
133	не могло	2	3
134	в другом	1	3
135	он его	1	3
136	нем не	1	3
137	нуждается в	1	3
138	это не	3	3
139	именно в	3	3
140	того что	4	3
141	до нас	1	3
142	для всех	1	3
143	для него	4	3
144	в одном	4	3
145	не было	3	3
146	еще и	1	3
147	о чем	4	3
148	там где	1	3
149	связь с	1	3
150	вместе с	2	3
151	сих пор	2	3
152	и для	2	3
153	в пределе	1	3
154	в году	2	3
155	с помощью	1	3
156	на этот	1	3
157	и наиболее	1	2
158	чтобы не	1	2
159	и есть	1	2
160	за все	1	2
161	с точки	1	2
162	и до	1	2
163	и языка	1	2
164	в целом	3	2
165	подчеркнуть что	1	2
166	это время	1	2
167	в различных	1	2
168	в чем	2	2
169	этого эпизода	3	2
170	в данном	11	2
171	в наиболее	2	2
172	отличие от	2	2
173	образ смерти	1	2
174	все же	4	2
175	когда он	1	2
176	и наконец	1	2
177	что это	1	2
178	раз в	2	2
179	роль в	2	2
180	при этом	19	2
181	но именно	3	2
182	в начале	3	2
183	так например	1	2
184	лишь в	3	2
185	второй половины	1	2
186	и смерти	1	2
187	для них	2	2
188	с тем	1	2
189	в церкви	1	2
190	когда в	3	2
191	отрыве от	1	2
192	во второй	1	2
193	нельзя было	1	2
194	точку зрения	1	2
195	во времени	9	2
196	даже в	1	2
197	вплоть до	4	2
198	что эта	1	2
199	если в	2	2
200	и притом	2	2
201	к ней	1	2
202	и мысли	1	2
203	они и	2	2
204	которая не	1	2
205	с другом	1	2
206	начиная с	3	2
207	числе и	1	2
208	к тому	6	2
209	игра в	1	2
210	должен быть	1	2
211	нам о	1	2
212	говорит и	1	2
213	данном случае	8	2
214	говорили что	1	2
215	так в	4	2
216	на том	1	2
217	еще в	3	2
218	том как	1	2
219	и вообще	1	2
220	же самое	2	2
221	особенности в	1	2
222	и т.д	6	2
223	и та	1	2
224	можно сказать	5	2
225	в значительной	1	2
226	нас в	2	2
227	к нему	4	2
228	в отрыве	1	2
229	между тем	3	2
230	и борьбы	1	2
231	и игры	1	2
232	ли он	1	2
233	в качестве	14	2
234	значение и	1	2
235	на столе	1	2
236	у нее	4	2
237	мы можем	2	2
238	может быть	15	2
239	тут же	1	2
240	и только	2	2
241	в особенности	2	2
242	не подлежит	2	2
243	а именно	1	2
244	в ряде	1	2
245	в отличие	2	2
246	мы еще	1	2
247	один из	6	2
248	человеческой культуры	1	2
249	произведение в	1	2
250	и слово	1	2
251	в городе	1	2
252	со словом	1	2
253	в пределах	2	2
254	друг с	1	2
255	слова и	1	2
256	своей жизни	1	2
257	это явление	1	2
258	пор еще	1	2
259	хотя бы	2	2
260	на фоне	1	2
261	то что	9	2
262	жизни в	2	2
263	в период	1	2
264	и солнце	1	2
265	к этому	1	2
266	и завершается	1	1
267	и через	2	1
268	не остается	1	1
269	то в	4	1
270	тем же	2	1
271	этот краткий	1	1
272	но главное	1	1
273	сам автор	1	1
274	по его	1	1
275	полагает что	1	1
276	ней есть	1	1
277	та же	2	1
278	не совсем	1	1
279	похожи на	1	1
280	жизни это	1	1
281	более глубокий	1	1
282	столь же	5	1
283	истории в	4	1
284	тем как	1	1
285	различия между	1	1
286	могло быть	1	1
287	но как	3	1
288	свою жизнь	1	1
289	не все	1	1
290	конечном счете	1	1
291	по отношению	3	1
292	не просто	1	1
293	глава четвертая	2	1
294	в едином	2	1
295	друг от	1	1
296	в декамероне	1	1
297	еды в	1	1
298	другой день	3	1
299	если она	2	1
300	в особом	1	1
301	его на	1	1
302	о жизни	1	1
303	и где	1	1
304	сознания в	2	1
305	целый ряд	1	1
306	на улицах	1	1
307	самом начале	1	1
308	он на	1	1
309	лет а	1	1
310	как некий	1	1
311	за это	1	1
312	тут и	1	1
313	бы не	1	1
314	всей своей	1	1
315	следующей главе	1	1
316	что автор	1	1
317	в себе	6	1
318	сливаются в	2	1
319	связи между	1	1
320	на то	2	1
321	человек не	1	1
322	так сказать	2	1
323	и еще	2	1
324	чем у	1	1
325	не как	1	1
326	на земле	1	1
327	и по	1	1
328	всякий может	1	1
329	в нее	1	1
330	именно это	1	1
331	но все	1	1
332	человека в	2	1
333	значительной степени	1	1
334	жить в	1	1
335	в одну	1	1
336	его словесная	1	1
337	значение в	1	1
338	в мире	4	1
339	них не	1	1
340	глубокий и	1	1
341	еще вернемся	1	1
342	и мы	1	1
343	главного героя	3	1
344	начала и	3	1
345	в жизни	3	1
346	на свои	1	1
347	солнце и	1	1
348	но уже	1	1
349	период его	1	1
350	далеко не	1	1
351	все было	1	1
352	тот самый	2	1
353	что не	2	1
354	а за	2	1
355	одна и	1	1
356	история о	1	1
357	жизни но	2	1
358	и того	2	1
359	между ними	2	1
360	его нельзя	1	1
361	в ходе	3	1
362	она сама	1	1
363	и всеми	1	1
364	в котором	1	1
365	не представляется	1	1
366	они неразрывно	1	1
367	что я	1	1
368	должны были	1	1
369	обращение к	1	1
370	тем не	3	1
371	их в	3	1
372	что этот	1	1
373	для нее	1	1
374	любовь к	1	1
375	нас к	1	1
376	и вся	1	1
377	тому что	1	1
378	раз и	1	1
379	любви и	1	1
380	этой смены	1	1
381	на три	1	1
382	того как	1	1
383	одна из	4	1
384	своего существования	1	1
385	своего героя	1	1
386	принадлежит к	1	1
387	для всего	1	1
388	никогда не	4	1
389	казалось бы	2	1
390	это то	1	1
391	людей так	1	1
392	этих двух	2	1
393	с нами	1	1
394	как она	2	1
395	от цензуры	1	1
396	монастырь то	1	1
397	за всех	1	1
398	не по	4	1
399	как будто	3	1
400	в области	2	1
401	у нас	3	1
402	детей в	1	1
403	в специальном	1	1
404	в мировой	1	1
405	встречается в	1	1
406	позволил бы	1	1
407	апостола петра	2	1
408	той или	5	1
409	для его	1	1
410	предыдущей главе	1	1
411	указывает на	1	1
412	слова с	1	1
413	и потому	1	1
414	и со	1	1
415	он как	1	1
416	значение это	1	1
417	более не	2	1
418	значения и	2	1
419	от друга	1	1
420	в монастырь	1	1
421	свою очередь	2	1
422	и сами	1	1
423	на другой	5	1
424	в организации	1	1
425	реальной действительности	1	1
426	представляется возможным	1	1
427	в произведении	2	1
428	никак не	2	1
429	приводит к	1	1
430	к жизни	2	1
431	и когда	1	1
432	и сам	1	1
433	что у	4	1
434	в образе	1	1
435	времени и	9	1
436	это вовсе	1	1
437	в последующих	1	1
438	еще не	4	1
439	она была	2	1
440	стороне от	1	1
441	вся его	1	1
442	поэтому в	1	1
443	с этого	1	1
444	если бы	7	1
445	его времени	1	1
446	для этого	1	1
447	остановимся на	1	1
448	и смерть	1	1
449	входит и	1	1
450	о нем	3	1
451	было не	1	1
452	в состав	3	1
453	т.п в	1	1
454	что каждый	1	1
455	петра в	3	1
456	то не	1	1
457	ее и	1	1
458	самому себе	1	1
459	времени в	2	1
460	в конечном	3	1
461	подлежит сомнению	1	1
462	на протяжении	7	1
463	вся эта	1	1
464	в форме	2	1
465	тем более	1	1
466	в жизнь	1	1
467	не несет	1	1
468	быть и	2	1
469	в формах	1	1
470	порядка и	1	1
471	рассуждение о	1	1
472	в новой	1	1
473	в двух	1	1
474	выше и	1	1
475	тот же	1	1
476	с ними	2	1
477	и является	2	1
478	в разные	1	1
479	в стороне	1	1
480	которое мы	1	1
481	с будущим	1	1
482	между этими	1	1
483	и ее	3	1
484	нового рождения	1	1
485	не будет	2	1
486	себя в	2	1
487	времени когда	1	1
488	не можем	1	1
489	так можно	1	1
490	и они	1	1
491	не обходится	1	1
492	свидетельствует о	1	1
493	словами он	1	1
494	не принадлежит	1	1
495	в душе	1	1
496	из них	4	1
497	его и	2	1
498	говорит о	1	1
499	мир так	1	1
500	в прозе	3	1
501	апостол петр	1	1
502	художественная литература	1	1
