N	2gram	Bakhtin_Fr_3	Istorich
1	что он	2	24
2	и т	1	19
3	не только	13	18
4	может быть	9	17
5	мы имеем	1	15
6	и в	40	15
7	никогда не	1	15
8	так как	4	14
9	но и	11	14
10	так же	1	13
11	знаем что	1	12
12	что в	12	12
13	то что	5	12
14	а в	3	12
15	в этом	15	11
16	об этом	3	11
17	в этих	6	11
18	мы знаем	2	11
19	и не	13	11
20	то же	7	10
21	что они	1	10
22	его в	1	10
23	еще не	3	9
24	все же	2	9
25	в другом	3	9
26	с тем	1	9
27	и здесь	4	9
28	потому что	2	9
29	он не	9	8
30	связи с	6	8
31	один из	4	8
32	мы увидим	2	8
33	мы видим	5	8
34	в нем	5	7
35	таким образом	10	7
36	том что	4	7
37	не в	1	7
38	ничего не	1	7
39	смерти и	1	7
40	вместе с	3	7
41	сих пор	4	7
42	связана с	2	6
43	но в	8	6
44	что это	1	6
45	и что	1	6
46	в его	13	6
47	что и	3	6
48	мы уже	13	6
49	так что	1	6
50	до сих	4	6
51	как бы	3	6
52	видно что	4	6
53	в том	8	6
54	только в	3	6
55	и есть	3	5
56	представляет собой	1	5
57	как в	3	5
58	с этим	2	5
59	и наконец	3	5
60	имеем в	1	5
61	но все	3	5
62	было бы	4	5
63	этого не	1	5
64	можно найти	1	5
65	в котором	2	5
66	видим что	1	5
67	можно было	3	5
68	так и	3	5
69	связан с	3	5
70	к нему	2	5
71	в одном	7	5
72	прежде всего	16	5
73	а не	5	5
74	в связи	5	5
75	не может	3	5
76	этом случае	1	5
77	в ней	4	4
78	и на	8	4
79	в одной	1	4
80	в себе	3	4
81	все эти	8	4
82	в этой	3	4
83	и они	2	4
84	при этом	3	4
85	они должны	1	4
86	и с	8	4
87	показывает что	1	4
88	но он	2	4
89	но они	1	4
90	дело не	3	4
91	очень часто	2	4
92	о нем	3	4
93	другими словами	3	4
94	в другой	1	4
95	что здесь	1	4
96	с одной	1	4
97	у него	8	4
98	тем что	3	4
99	и др	7	4
100	связь с	6	4
101	но это	3	4
102	как она	1	4
103	одной из	2	4
104	к этой	3	4
105	и другие	2	4
106	они не	3	4
107	особенно часто	1	3
108	мы не	2	3
109	не совсем	1	3
110	он был	3	3
111	видели что	1	3
112	эта связь	1	3
113	когда он	1	3
114	он в	2	3
115	из этих	2	3
116	право на	1	3
117	как он	2	3
118	всех этих	3	3
119	подобно тому	1	3
120	здесь мы	2	3
121	говорит что	1	3
122	он и	7	3
123	хотя в	2	3
124	в их	4	3
125	что этот	1	3
126	с одним	1	3
127	и его	17	3
128	как будто	1	3
129	и это	2	3
130	эти представления	1	3
131	в себя	1	3
132	так в	4	3
133	роль в	4	3
134	о том	4	3
135	а именно	1	3
136	и она	1	3
137	того что	1	3
138	в качестве	1	3
139	же и	3	3
140	по отношению	3	3
141	в состоянии	2	3
142	в других	3	3
143	она всегда	1	3
144	не видит	4	3
145	как это	1	3
146	тому как	1	3
147	все это	4	3
148	отношению к	2	3
149	например в	2	2
150	самом деле	3	2
151	на самом	3	2
152	так у	1	2
153	и для	5	2
154	в сущности	9	2
155	что иное	1	2
156	принадлежит к	1	2
157	хотя бы	2	2
158	они были	3	2
159	иное как	1	2
160	во всех	6	2
161	но не	2	2
162	его на	1	2
163	он делает	1	2
164	перед нами	1	2
165	но его	1	2
166	в которой	2	2
167	говорят о	2	2
168	не могла	1	2
169	иногда по	1	2
170	на его	2	2
171	главным образом	1	2
172	так сказать	5	2
173	он должен	1	2
174	человеческого тела	1	2
175	и если	2	2
176	и по	1	2
177	могла бы	1	2
178	а затем	1	2
179	он знал	1	2
180	из них	4	2
181	той же	8	2
182	с другими	1	2
183	это не	2	2
184	есть и	2	2
185	ни в	4	2
186	как и	11	2
187	мы видели	3	2
188	такой же	1	2
189	нисколько не	1	2
190	этот материал	1	2
191	в эту	4	2
192	во время	8	2
193	и ее	2	2
194	бы привести	1	2
195	представление о	2	2
196	он дает	2	2
197	и эти	1	2
198	и более	1	2
199	их в	3	2
200	в таких	3	2
201	случае мы	1	2
202	на историческую	1	2
203	таких случаях	1	2
204	тем самым	1	2
205	самого начала	1	2
206	одна из	3	2
207	другой стороны	1	2
208	вместо того	1	2
209	так называемый	1	2
210	здесь нет	2	2
211	кроме того	3	2
212	говорит если	1	2
213	мы в	1	2
214	с образом	1	2
215	и стали	1	2
216	того чтобы	4	2
217	в виду	7	2
218	здесь не	3	2
219	с самого	1	2
220	говорили что	1	2
221	дано в	1	2
222	на нее	1	2
223	имеется в	1	2
224	одно из	3	2
225	в разных	2	2
226	другом месте	1	2
227	с другой	2	2
228	а также	4	2
229	что эта	1	2
230	в свете	3	2
231	в него	1	2
232	он стал	1	2
233	с ними	1	2
234	и так	2	2
235	уже в	2	2
236	в нашей	2	2
237	дает ему	1	2
238	и их	1	2
239	слова в	2	2
240	заметить что	1	2
241	тут же	2	2
242	и вместе	1	2
243	и только	1	2
244	не было	5	2
245	в особенности	5	2
246	и из	1	2
247	именно в	2	2
248	здесь в	4	2
249	его из	1	2
250	превращается в	1	2
251	в сборнике	1	2
252	смысле этого	1	2
253	не боится	2	2
254	в тех	1	2
255	да и	1	2
256	в основном	4	2
257	под названием	1	2
258	и часто	1	2
259	много но	1	2
260	или в	1	2
261	за него	2	2
262	будто бы	1	2
263	в системе	2	2
264	все еще	1	2
265	не знает	1	2
266	сказать что	3	2
267	не что	1	2
268	также не	1	2
269	ее в	1	2
270	книга которая	1	1
271	не думает	1	1
272	что образ	1	1
273	века но	1	1
274	его здесь	1	1
275	дело вовсе	1	1
276	в стороне	1	1
277	это и	2	1
278	ко всем	3	1
279	последней главе	1	1
280	это очень	1	1
281	из его	1	1
282	почти всегда	1	1
283	его особенно	1	1
284	оно было	1	1
285	высшей степени	1	1
286	и этот	2	1
287	внутренности и	2	1
288	а как	1	1
289	есть не	1	1
290	тех действий	1	1
291	под ними	1	1
292	и о	4	1
293	был жив	1	1
294	большую роль	2	1
295	в детских	1	1
296	мальчика и	1	1
297	свою особую	1	1
298	все здесь	1	1
299	но чтобы	1	1
300	и он	1	1
301	вопрос об	1	1
302	кто ее	1	1
303	в отличие	3	1
304	связи со	1	1
305	но этого	1	1
306	с его	3	1
307	тем как	1	1
308	попавшими в	1	1
309	часто имеет	1	1
310	от его	1	1
311	на основе	2	1
312	но как	2	1
313	и приобрел	1	1
314	др с	1	1
315	отличие от	3	1
316	из важнейших	2	1
317	отнюдь не	1	1
318	в истории	4	1
319	вот как	2	1
320	в течение	2	1
321	и той	2	1
322	и где	1	1
323	встрече с	1	1
324	так одна	1	1
325	и как	3	1
326	и тот	1	1
327	говорит об	2	1
328	в трудах	1	1
329	и к	3	1
330	себе не	1	1
331	от этого	1	1
332	именно эта	1	1
333	в этот	2	1
334	из античной	1	1
335	со своей	1	1
336	лежит на	2	1
337	в целом	2	1
338	им в	1	1
339	в следующих	2	1
340	но на	1	1
341	с новым	1	1
342	жизнью и	4	1
343	образ и	2	1
344	о смерти	1	1
345	к миру	1	1
346	показал как	1	1
347	после его	1	1
348	никакому сомнению	2	1
349	душу и	1	1
350	мы выделяем	1	1
351	одной и	2	1
352	что ни	1	1
353	но дело	3	1
354	так например	1	1
355	в основу	1	1
356	мы слышим	4	1
357	связанные с	3	1
358	за то	1	1
359	в совершенно	1	1
360	и сделал	2	1
361	связанных с	1	1
362	была в	1	1
363	них не	1	1
364	момент и	1	1
365	в несколько	1	1
366	это было	1	1
367	при встрече	1	1
368	который и	1	1
369	это одна	1	1
370	в преисподней	1	1
371	смерть и	1	1
372	для них	1	1
373	в них	9	1
374	это положение	1	1
375	превращаются в	1	1
376	в высшей	1	1
377	далеко не	2	1
378	не всегда	1	1
379	несмотря на	1	1
380	к своему	1	1
381	характерно что	1	1
382	есть он	1	1
383	социальной и	1	1
384	при анализе	2	1
385	даже те	1	1
386	в своей	6	1
387	конечно все	1	1
388	наших дней	2	1
389	это делает	1	1
390	в преисподнюю	1	1
391	не подлежит	3	1
392	из которой	1	1
393	к одному	1	1
394	представлением об	1	1
395	всякий раз	1	1
396	но эта	1	1
397	которые в	1	1
398	что было	2	1
399	по себе	1	1
400	даже в	4	1
401	и очень	2	1
402	я вас	3	1
403	особым образом	1	1
404	не менее	2	1
405	на мир	1	1
406	вплоть до	3	1
407	мы пока	1	1
408	от нас	1	1
409	так часто	1	1
410	впадает в	1	1
411	как о	2	1
412	эти формы	1	1
413	что их	1	1
414	в то	6	1
415	он мог	1	1
416	только не	1	1
417	этого явления	2	1
418	слово и	1	1
419	правда в	1	1
420	эта сторона	1	1
421	на землю	2	1
422	была еще	1	1
423	этого описания	1	1
424	во всем	3	1
425	ему и	1	1
426	особое значение	2	1
427	был так	1	1
428	до того	2	1
429	что на	1	1
430	и далеко	1	1
431	у нас	4	1
432	год на	2	1
433	мы встречаем	4	1
434	если он	1	1
435	не могут	1	1
436	мы узнаем	1	1
437	во все	3	1
438	и смертью	4	1
439	в эти	2	1
440	как человек	1	1
441	они и	2	1
442	время он	1	1
443	приведем еще	1	1
444	и сопоставим	1	1
445	можно судить	1	1
446	как мы	10	1
447	не делает	1	1
448	всего этого	1	1
449	необходимо еще	1	1
450	с каким	1	1
451	при котором	1	1
452	характер и	2	1
453	огонь и	2	1
454	в пределах	1	1
455	в дальнейшем	2	1
456	здесь он	2	1
457	особенно в	4	1
458	одного из	2	1
459	она была	1	1
460	к тем	2	1
461	том как	1	1
462	мира и	1	1
463	в последней	1	1
464	о котором	1	1
465	приобщается к	1	1
466	это может	1	1
467	с ним	1	1
468	образом в	2	1
469	связанным с	1	1
470	это весьма	1	1
471	под этим	1	1
472	там же	1	1
473	ее и	1	1
474	и во	4	1
475	связь между	3	1
476	может он	1	1
477	и длинные	1	1
478	путь к	1	1
479	этот момент	1	1
480	нуждается в	3	1
481	отметить что	1	1
482	говорит он	2	1
483	есть с	1	1
484	века и	4	1
485	и следовательно	3	1
486	уже к	2	1
487	еще несколько	1	1
488	была также	1	1
489	в частности	3	1
490	быть и	1	1
491	но так	1	1
492	здесь совершенно	1	1
493	и одновременно	1	1
494	от места	1	1
495	всякого рода	1	1
496	они его	1	1
497	к их	1	1
498	к нашему	1	1
499	человеческой натуры	3	1
500	узнаем что	1	1
501	явления не	1	1
502	здесь с	1	1
503	который в	2	1
504	эту связь	2	1
505	до наших	2	1
506	для всех	1	1
507	только на	4	1
508	иной форме	1	1
509	свидетельствует о	2	1
510	него и	2	1
511	и других	6	1
512	описания мы	1	1
513	ни с	1	1
514	этом в	1	1
515	роль и	1	1
516	представлений о	1	1
517	чтобы выразить	1	1
518	в прошлом	1	1
519	вовсе не	12	1
520	входят в	1	1
521	но что	1	1
522	много и	1	1
523	каждый из	1	1
524	ее на	1	1
525	эти явления	1	1
526	очень важной	1	1
527	которые как	1	1
528	поскольку это	1	1
529	именно как	1	1
530	не были	2	1
531	со всем	2	1
532	не хочет	1	1
533	она лежит	1	1
534	подлежит никакому	2	1
535	связаны с	5	1
536	и прежде	3	1
537	такое же	1	1
538	мы еще	6	1
539	в общей	2	1
540	что не	1	1
541	становятся предметом	1	1
542	них и	1	1
543	их можно	1	1
544	здесь дело	1	1
545	на которых	1	1
546	до конца	6	1
547	ничем не	1	1
548	своего рода	2	1
549	жизнь в	3	1
550	на весь	1	1
551	подобного рода	1	1
552	о чем	2	1
553	он находит	1	1
554	чрезвычайно много	1	1
555	сложный и	1	1
556	вокруг него	1	1
557	я хоть	1	1
558	и потому	4	1
559	из форм	1	1
560	требует от	1	1
561	характера и	1	1
562	xix века	4	1
563	он говорит	6	1
564	к жизни	2	1
565	чем в	1	1
566	в той	6	1
567	остается в	1	1
568	там где	3	1
569	на свете	1	1
570	мыслится как	1	1
571	в уже	1	1
572	указанием на	1	1
573	в это	1	1
574	материал для	1	1
575	этого слова	2	1
576	дошло до	1	1
577	смерти к	2	1
578	и дух	1	1
579	он слышит	1	1
580	только для	3	1
581	и рождения	1	1
582	же значение	1	1
583	в книге	2	1
584	в более	3	1
585	этот образ	7	1
586	очень интересный	1	1
587	в следующей	1	1
588	особую главу	1	1
589	в точном	1	1
590	в результате	1	1
591	за что	1	1
592	это как	1	1
593	встречается не	1	1
594	но когда	1	1
595	частности мы	1	1
596	бы он	1	1
597	еще более	4	1
598	как явление	1	1
599	ни к	1	1
600	ноги и	2	1
601	был связан	1	1
602	все они	1	1
603	же в	1	1
604	пока же	1	1
605	на части	1	1
606	к самому	1	1
607	его к	2	1
608	к какому	1	1
609	в свою	1	1
610	материал и	2	1
611	связи и	1	1
612	из этого	2	1
613	в самом	6	1
614	и состоит	1	1
615	этой связи	1	1
616	к этому	6	1
617	в таком	1	1
618	после чего	1	1
619	одном образе	1	1
620	к веселому	1	1
