N	2gram	Bakhtin_Fr_7	Komedia
1	и в	41	26
2	едва ли	1	14
3	и не	7	14
4	и его	9	12
5	к тому	2	12
6	так и	10	12
7	тому же	1	11
8	может быть	4	11
9	в том	11	11
10	в этом	15	10
11	но и	9	10
12	том что	4	9
13	вместе с	5	9
14	что в	9	9
15	было бы	4	8
16	и на	4	7
17	в iv	1	7
18	не только	5	7
19	что и	5	7
20	из них	3	7
21	еще не	2	6
22	в своем	9	6
23	о том	6	6
24	в нем	7	6
25	в доме	2	6
26	таким образом	19	6
27	в то	10	6
28	потому что	5	6
29	и здесь	4	6
30	в двух	1	6
31	во время	3	6
32	то что	8	6
33	в которой	2	5
34	с его	2	5
35	что он	3	5
36	так что	1	5
37	в истории	1	5
38	с этим	2	5
39	ни в	6	5
40	с тем	1	5
41	в комедиях	1	5
42	в v	1	5
43	и с	4	5
44	один из	1	5
45	в качестве	9	5
46	к этому	5	5
47	по адресу	2	4
48	уже в	5	4
49	хотя и	4	4
50	в самом	1	4
51	что это	4	4
52	с их	1	4
53	это было	2	4
54	в них	7	4
55	как и	14	4
56	в этих	2	4
57	место в	4	4
58	не по	1	4
59	это слово	1	4
60	как мы	11	4
61	что у	3	4
62	можно было	3	4
63	за то	3	4
64	его в	3	4
65	между тем	1	4
66	комедии и	1	4
67	в его	12	4
68	только в	6	4
69	до нас	5	4
70	же в	2	4
71	в начале	1	4
72	так как	3	4
73	у него	6	4
74	на этот	1	4
75	прежде всего	11	4
76	в руках	3	4
77	мира в	4	4
78	в частности	1	4
79	как это	1	4
80	все же	1	4
81	и для	5	4
82	и от	8	4
83	одной из	2	4
84	точки зрения	5	4
85	например в	3	3
86	тех же	1	3
87	в котором	1	3
88	то же	13	3
89	в их	3	3
90	той же	3	3
91	того же	3	3
92	это время	1	3
93	в ней	5	3
94	что его	1	3
95	во всех	3	3
96	в обеих	1	3
97	но не	1	3
98	по отношению	2	3
99	как в	5	3
100	но в	8	3
101	в этой	13	3
102	как он	2	3
103	но все	4	3
104	человека в	2	3
105	в каждом	1	3
106	по всему	1	3
107	при всем	1	3
108	его современников	1	3
109	не имеет	3	3
110	того как	5	3
111	же время	9	3
112	к концу	1	3
113	связи с	1	3
114	что на	1	3
115	но там	1	3
116	в образе	4	3
117	к нему	5	3
118	дело с	1	3
119	к их	1	3
120	себя в	1	3
121	для всех	2	3
122	и их	3	3
123	никто не	10	3
124	тем что	3	3
125	возможно что	1	3
126	здесь в	1	3
127	в средней	2	3
128	не было	3	3
129	о чем	1	3
130	в связи	2	3
131	и особенно	1	3
132	из которых	2	3
133	в тех	1	3
134	отношению к	2	3
135	с этой	1	3
136	все это	10	3
137	мы найдем	3	3
138	или в	2	3
139	интерес к	2	3
140	а в	5	3
141	в период	1	3
142	в своей	3	3
143	жизни и	3	3
144	того времени	1	3
145	том числе	4	3
146	не может	3	3
147	одним из	1	2
148	и есть	3	2
149	в первом	1	2
150	мы имеем	2	2
151	мы не	2	2
152	из самых	3	2
153	время как	1	2
154	в виду	4	2
155	меньше чем	1	2
156	он был	3	2
157	есть для	1	2
158	в ее	1	2
159	и другие	3	2
160	отличие от	1	2
161	человеку и	1	2
162	в одной	2	2
163	что именно	1	2
164	целый ряд	4	2
165	что по	1	2
166	имеет в	1	2
167	от этого	3	2
168	то ли	2	2
169	да еще	1	2
170	в нашем	1	2
171	роль в	2	2
172	после этого	1	2
173	он не	4	2
174	и еще	2	2
175	античного мира	1	2
176	в силу	1	2
177	других авторов	1	2
178	на этом	5	2
179	об этом	1	2
180	связанных с	3	2
181	это не	6	2
182	этом смысле	1	2
183	в это	3	2
184	чем в	1	2
185	в следующем	2	2
186	всяком случае	1	2
187	представление о	1	2
188	признать что	1	2
189	которые в	1	2
190	не в	9	2
191	в конце	8	2
192	вовсе не	7	2
193	даже в	1	2
194	жалобы и	1	2
195	одна из	4	2
196	в одном	3	2
197	и после	1	2
198	всего в	5	2
199	своего отца	1	2
200	от которой	1	2
201	и это	5	2
202	с самого	2	2
203	так в	1	2
204	и что	1	2
205	в мире	3	2
206	с собой	1	2
207	в построении	2	2
208	после того	4	2
209	времени в	1	2
210	и во	2	2
211	и все	14	2
212	в другой	1	2
213	наконец в	1	2
214	в античной	1	2
215	также в	1	2
216	представления о	1	2
217	все время	2	2
218	в лице	2	2
219	с которыми	1	2
220	по содержанию	1	2
221	тот же	2	2
222	с ними	3	2
223	и ее	2	2
224	и у	5	2
225	одно из	1	2
226	отношение к	2	2
227	в других	1	2
228	рядом с	4	2
229	и к	5	2
230	нового времени	3	2
231	этого времени	1	2
232	дошедших до	1	2
233	а на	2	2
234	у других	1	2
235	для этой	3	2
236	мы находим	1	2
237	чем на	1	2
238	по своему	2	2
239	в изображении	2	2
240	в течение	2	2
241	в той	3	2
242	как бы	7	2
243	своего времени	2	2
244	бы в	2	2
245	еще более	2	2
246	ни было	2	2
247	в речах	1	2
248	от всех	1	2
249	к его	1	2
250	из этого	1	2
251	во всяком	2	2
252	отношения к	1	1
253	переходит к	1	1
254	времени от	1	1
255	самом деле	1	1
256	не обходится	1	1
257	найдем в	2	1
258	самому существу	1	1
259	по его	1	1
260	изображается в	1	1
261	на первый	1	1
262	деле здесь	1	1
263	до него	1	1
264	та же	4	1
265	на эти	1	1
266	в сущности	4	1
267	они были	1	1
268	ему в	1	1
269	же что	2	1
270	пира в	1	1
271	в каждой	2	1
272	моралистов и	1	1
273	и самого	2	1
274	философы и	1	1
275	первый план	1	1
276	все эти	13	1
277	не был	1	1
278	время в	2	1
279	в различных	1	1
280	в чем	2	1
281	время он	1	1
282	и мира	2	1
283	только после	1	1
284	там и	1	1
285	не без	1	1
286	то мы	1	1
