N	3gram	Propp_Isto_3	FransuaR
1	мы уже говорили	1	11
2	о том что	2	5
3	с одной стороны	2	4
4	в большинстве случаев	1	4
5	до сих пор	5	3
6	с точки зрения	1	2
7	как мы увидим	1	2
8	и то что	2	2
9	в данном случае	3	2
10	в огромном большинстве	1	2
11	но и в	1	2
12	с другой стороны	7	2
13	прежде всего мы	1	2
14	в том что	5	2
15	и прежде всего	1	2
16	огромном большинстве случаев	1	1
17	по отношению к	2	1
18	по этому вопросу	1	1
19	в чем же	1	1
20	том что в	2	1
21	из этих трех	1	1
22	через несколько лет	1	1
23	все эти мотивы	1	1
24	на самом же	1	1
25	а так как	1	1
26	что в некоторых	1	1
27	из того что	1	1
28	на этот вопрос	1	1
29	мы не будем	1	1
30	вместе с тем	1	1
31	мы увидим дальше	1	1
32	только то что	1	1
33	мы находим и	1	1
34	смысле этого слова	1	1
35	так как они	1	1
36	мы видим что	4	1
37	в некоторых местах	1	1
38	до того что	1	1
39	все же не	1	1
40	в связи с	3	1
41	не может быть	1	1
42	мы видели что	3	1
43	в то время	2	1
44	в различных местах	1	1
45	и было бы	1	1
46	заключается в том	1	1
47	после того как	1	1
48	в одном из	2	1
49	не только в	1	1
50	уже знакомый нам	1	1
51	но все же	2	1
52	можно сказать что	1	1
53	самом же деле	1	1
54	и столько же	1	1
55	и все что	1	1
56	что и в	2	1
