N	3gram	Vinokur_Ku_2	Psycholo
1	в том что	10	17
2	для того чтобы	8	13
3	в самом деле	7	11
4	с точки зрения	8	10
5	заключается в том	1	10
6	и т п	24	8
7	не может быть	4	8
8	совершенно ясно что	1	6
9	на то что	2	6
10	на самом деле	2	5
11	до сих пор	1	5
12	в этом отношении	3	5
13	мы знаем что	2	4
14	и той же	1	4
15	том случае если	2	4
16	сам по себе	1	4
17	можно было бы	9	4
18	в том случае	2	4
19	так же как	2	4
20	в данном случае	1	4
21	тем не менее	5	4
22	о том что	1	4
23	и в самом	2	4
24	только в том	2	4
25	одной и той	1	4
26	сами по себе	1	3
27	точно так же	3	3
28	в том чтобы	1	3
29	в конце концов	3	3
30	в то время	1	3
31	само по себе	5	3
32	в конечном счете	2	3
33	несмотря на все	1	3
34	том что в	1	2
35	состоит в том	1	2
36	в том и	1	2
37	что он не	1	2
38	как и в	1	2
39	на этот вопрос	2	2
40	что все это	1	2
41	и то что	1	2
42	то время как	1	2
43	не в том	1	2
44	в первый раз	1	2
45	по сравнению с	1	2
46	потому что она	1	2
47	а на деле	1	2
48	все более и	1	2
49	бы то ни	1	2
50	во всяком случае	5	2
51	когда говорит что	1	2
52	этой точки зрения	2	2
53	в этой области	4	2
54	и в том	2	2
55	ни в каком	1	2
56	таким образом в	1	2
57	то же время	3	2
58	в свою очередь	2	2
59	того или иного	2	2
60	и никогда не	1	2
61	с другой стороны	7	2
62	в то же	3	2
63	более и более	1	2
64	к тому что	1	2
65	на то как	1	2
66	то же что	1	2
67	только потому что	6	2
68	и т д	14	2
69	речи с ее	1	1
70	что иное как	1	1
71	после того что	1	1
72	иначе как в	1	1
73	тех пор пока	1	1
74	это на примере	1	1
75	в данный момент	1	1
76	все дело в	1	1
77	всего тем что	1	1
78	в этом смысле	5	1
79	ли не самое	1	1
80	новые и новые	1	1
81	в этом случае	2	1
82	и там где	1	1
83	чтобы показать что	1	1
84	преувеличения можно сказать	1	1
85	принять во внимание	1	1
86	надо прямо сказать	1	1
87	далеко не всякое	1	1
88	в зависимости от	4	1
89	от присоединения к	1	1
90	в отличие от	2	1
91	по себе и	1	1
92	не имеет никакого	1	1
93	что все эти	3	1
94	не было бы	1	1
95	только то что	1	1
96	но он не	1	1
97	и в других	1	1
98	тем что она	1	1
99	прежде всего тем	1	1
100	в противном случае	1	1
101	с этой точки	2	1
102	по крайней мере	6	1
103	то или иное	2	1
104	в наши дни	1	1
105	вместе с тем	2	1
106	не то что	1	1
107	и тем не	4	1
108	и в частности	1	1
109	потому что он	2	1
110	ясно что и	1	1
111	и что на	2	1
112	то ни было	1	1
113	в узком смысле	2	1
114	едва ли не	1	1
115	приводит к тому	1	1
116	может быть не	1	1
117	этого слова есть	1	1
118	с одной стороны	1	1
119	нужны для того	1	1
120	и все его	1	1
121	это однако не	1	1
122	зависимости от того	1	1
123	не более чем	1	1
124	ясно что в	1	1
125	не могут быть	1	1
126	было бы так	1	1
127	с того момента	1	1
128	ни на минуту	1	1
129	в связи с	3	1
130	ответ на этот	1	1
131	кто не понимает	1	1
132	вместо того чтобы	1	1
133	есть вместе с	2	1
134	в свое время	2	1
135	по себе не	2	1
136	мы могли бы	1	1
137	сказать что оно	1	1
138	в достаточной степени	1	1
139	есть не что	1	1
140	в русском языке	9	1
141	другой стороны к	1	1
142	узком смысле слова	1	1
143	же по себе	1	1
144	то обстоятельство что	7	1
145	может быть это	1	1
146	понятно что для	1	1
147	то что мы	1	1
148	мы имели бы	1	1
149	связи с этим	1	1
150	ничего общего с	1	1
151	с самого начала	1	1
152	легко заметить что	1	1
153	т п в	2	1
154	целый ряд таких	1	1
155	разрешения этой проблемы	1	1
156	можно сказать что	2	1
157	который не может	1	1
158	до тех пор	1	1
159	может и не	1	1
160	в другом случае	1	1
161	после того как	1	1
162	которые должны быть	1	1
163	что ничего более	1	1
164	не потому что	1	1
165	в том смысле	1	1
166	не значит что	1	1
167	не что иное	1	1
168	в особенности же	2	1
169	те или иные	1	1
170	сами же по	1	1
171	т п не	1	1
172	имеем здесь дело	1	1
