N	3gram	Vygotskiy__2	Istorich
1	и т д	2	15
2	с другой стороны	2	7
3	в этом случае	1	5
4	до сих пор	5	5
5	в том что	17	5
6	тем не менее	4	5
7	мы видим что	2	4
8	мы можем предположить	1	4
9	что иное как	1	3
10	здесь мы имеем	1	3
11	в данном случае	4	3
12	в связи с	1	3
13	не что иное	1	3
14	том что в	2	2
15	состоит в том	2	2
16	еще не вполне	1	2
17	в свете этих	1	2
18	и в других	1	2
19	что в них	1	2
20	точно так же	3	2
21	что и в	3	2
22	таким образом и	3	2
23	с одной стороны	1	2
24	то время как	2	2
25	и то что	2	2
26	во всяком случае	2	2
27	в то время	3	2
28	о том что	4	2
29	не только не	1	2
30	мы имеем в	1	2
31	как и в	2	2
32	и было написано	1	1
33	мы знаем что	4	1
34	то что и	1	1
35	есть один из	1	1
36	же как в	1	1
37	в чем же	1	1
38	все эти вопросы	1	1
39	и той же	4	1
40	подобно тому как	2	1
41	он все же	1	1
42	они думают что	1	1
43	в силу того	1	1
44	с этой точки	1	1
45	как если бы	1	1
46	с точки зрения	10	1
47	не имеют ничего	1	1
48	сами по себе	3	1
49	но и в	1	1
50	только то что	1	1
51	что в некоторых	1	1
52	с тем что	3	1
53	в таком случае	1	1
54	можно было бы	4	1
55	согласии с этим	1	1
56	и тем что	2	1
57	вместе с тем	1	1
58	того что они	1	1
59	в известных случаях	1	1
60	то что было	1	1
61	что он так	1	1
62	в том смысле	1	1
63	только частный случай	1	1
64	и что на	1	1
65	в чем состоит	1	1
66	они еще не	1	1
67	заключается в том	10	1
68	он относится к	1	1
69	имеем дело с	1	1
70	только предположить что	1	1
71	все же не	1	1
72	так же как	4	1
73	и в том	2	1
74	в чем здесь	1	1
75	этой точки зрения	2	1
76	совершенно ясно и	1	1
77	силу того что	1	1
78	есть не что	1	1
79	надо сказать что	2	1
80	не может ничего	1	1
81	то обстоятельство что	1	1
82	самых казалось бы	1	1
83	в свою очередь	2	1
84	на самом деле	5	1
85	так как в	2	1
86	ничего общего с	1	1
87	не может быть	8	1
88	и приходит к	1	1
89	с самого начала	1	1
90	имеет своей целью	1	1
91	на все эти	1	1
92	не только на	1	1
93	и даже не	1	1
94	можно сказать что	1	1
95	на то что	6	1
96	друг от друга	1	1
97	после того как	1	1
98	одной и той	4	1
99	друг с другом	1	1
100	в согласии с	2	1
101	на этот вопрос	2	1
102	в жизни и	2	1
103	имеют ничего общего	1	1
