N	2gram	Tiupa_Lite_1	Myshleni
1	и в	8	25
2	мышления и	2	23
3	в том	16	23
4	на основе	1	22
5	том что	14	20
6	таким образом	3	17
7	что в	3	17
8	с тем	1	16
9	в основе	3	16
10	как и	6	15
11	в его	7	15
12	то что	10	15
13	в этом	12	14
14	вместе с	1	14
15	может быть	13	13
16	в целом	8	13
17	так как	1	12
18	в качестве	17	12
19	могли бы	1	11
20	на основании	1	11
21	что они	1	10
22	перед нами	1	10
23	и что	1	10
24	что и	1	10
25	было бы	2	10
26	того что	6	10
27	только в	8	10
28	как бы	7	10
29	и не	12	10
30	мы не	1	9
31	связи с	6	9
32	как в	5	9
33	как мы	1	8
34	тем что	2	8
35	не является	2	8
36	столь же	4	7
37	по своей	3	7
38	все эти	2	7
39	в области	3	7
40	уже в	5	7
41	мы можем	1	7
42	как это	8	7
43	же как	1	6
44	того же	2	6
45	зависимости от	1	6
46	и на	1	6
47	но не	4	6
48	потому что	3	6
49	как уже	1	6
50	представляет собой	4	6
51	не только	24	6
52	в силу	4	6
53	не может	5	6
54	точки зрения	6	6
55	в отличие	5	6
56	не в	8	6
57	в отношении	1	6
58	не менее	7	6
59	самого начала	1	6
60	с самого	1	6
61	можно было	2	6
62	один из	3	6
63	что он	5	6
64	отличие от	5	6
65	со всеми	1	6
66	и у	1	6
67	с другой	3	6
68	в связи	4	6
69	все же	4	6
70	процесса в	1	6
71	одним из	5	5
72	человека и	2	5
73	в зависимости	1	5
74	с ее	1	5
75	и как	1	5
76	отношения между	2	5
77	при этом	19	5
78	к одному	1	5
79	и по	1	5
80	тем не	2	5
81	с другом	1	5
82	могут быть	2	5
83	и т.д	1	5
84	о том	2	5
85	так и	4	5
86	если бы	1	5
87	в этой	4	5
88	в пользу	1	5
89	с одной	2	5
90	значения слов	1	5
91	для него	2	5
92	именно в	1	5
93	из которых	1	5
94	одной стороны	2	5
95	тем же	3	4
96	мы имеем	1	4
97	еще не	4	4
98	отнюдь не	2	4
99	в своем	11	4
100	из этих	2	4
101	на то	1	4
102	он не	1	4
103	как с	1	4
104	той же	3	4
105	и того	2	4
106	не мог	3	4
107	одного и	1	4
108	не столько	5	4
109	значение слова	1	4
110	в то	5	4
111	тогда когда	1	4
112	никогда не	4	4
113	то и	2	4
114	к тому	2	4
115	приводит к	3	4
116	решающую роль	1	4
117	мог бы	1	4
118	в какой	1	4
119	всяком случае	2	4
120	из них	4	4
121	мы знаем	1	4
122	друг друга	4	4
123	но и	17	4
124	прежде всего	11	4
125	что перед	1	4
126	слова у	1	4
127	и все	1	4
128	а в	3	4
129	сказать что	1	4
130	в частности	15	4
131	во всяком	3	4
132	которая не	2	4
133	как известно	1	3
134	то в	1	3
135	в котором	1	3
136	не иметь	1	3
137	но как	1	3
138	по отношению	3	3
139	в последнее	1	3
140	в самом	3	3
141	в случае	4	3
142	как он	2	3
143	не как	4	3
144	и сам	6	3
145	на этом	2	3
146	значение в	1	3
147	его в	3	3
148	в жизни	6	3
149	в которых	1	3
150	состоит в	11	3
151	не могли	1	3
152	но только	1	3
153	перед ним	1	3
154	отличается от	1	3
155	не есть	2	3
156	ничего общего	1	3
157	последнее время	1	3
158	в себя	2	3
159	на том	2	3
160	вслед за	1	3
161	путь к	1	3
162	который в	1	3
163	между тем	2	3
164	по этому	2	3
165	не можем	1	3
166	если мы	1	3
167	в виде	1	3
168	этом отношении	2	3
169	или иной	2	3
170	а с	1	3
171	с этой	5	3
172	пути к	1	3
173	между ними	1	3
174	с ней	1	3
175	другой стороны	1	3
176	в свою	1	3
177	имеет место	1	3
178	к этому	1	3
179	в сфере	3	2
180	в следующем	1	2
181	и то	2	2
182	только потому	1	2
183	между двумя	1	2
184	к другому	1	2
185	едва ли	1	2
186	то же	5	2
187	а как	2	2
188	в чем	1	2
189	с его	5	2
190	только после	1	2
191	но все	1	2
192	с их	3	2
193	в себе	7	2
194	не приводит	1	2
195	постольку поскольку	1	2
196	в нем	2	2
197	в мире	2	2
198	а по	1	2
199	каждой новой	1	2
200	в них	1	2
201	в один	1	2
202	со всей	1	2
203	на первый	1	2
204	в эту	1	2
205	в этих	1	2
206	в своей	4	2
207	одним и	1	2
208	когда ребенок	1	2
209	однако в	2	2
210	бы быть	1	2
211	новых и	2	2
212	теми или	1	2
213	тем самым	5	2
214	на котором	1	2
215	одна из	3	2
216	в плане	1	2
217	к изучению	1	2
218	имеем дело	1	2
219	на себя	2	2
220	и его	4	2
221	же слова	1	2
222	из того	2	2
223	и другими	1	2
224	в каком	1	2
225	но по	1	2
226	свою очередь	1	2
227	только при	1	2
228	это мы	1	2
229	еще в	4	2
230	мы в	2	2
231	для этого	4	2
232	и здесь	1	2
233	одного из	3	2
234	а также	5	2
235	или иначе	9	2
236	и во	1	2
237	или иными	1	2
238	и только	2	2
239	другого в	3	2
240	этой точки	3	2
241	уже не	7	2
242	ни было	1	2
243	в нашей	2	2
244	в начале	1	2
245	и других	1	2
246	слова в	1	2
247	в одном	1	2
248	это речь	1	2
249	побуждает и	1	2
250	стороны он	1	2
251	мы никогда	1	2
252	с той	1	2
253	этой задачи	1	2
254	от всех	1	2
255	все более	2	2
256	ни на	1	2
257	и особенно	1	2
258	речь не	1	2
259	к жизни	1	2
260	такого рода	10	2
261	тому как	2	2
262	должно быть	1	2
263	иначе говоря	1	2
264	этом и	1	2
265	и от	1	2
266	или в	1	2
267	для нас	1	2
268	находит свое	1	2
269	только что	1	2
270	все они	2	2
271	же в	5	2
272	тот же	1	2
273	направленной на	2	2
274	отношению к	2	2
275	в своих	4	2
276	все что	1	2
277	в роли	1	2
278	человеческой речи	1	1
279	ту же	2	1
280	говоря о	1	1
281	также и	3	1
282	должен быть	2	1
283	не остается	2	1
284	по которым	1	1
285	на две	1	1
286	из его	2	1
287	объекта на	1	1
288	определяется в	1	1
289	и этот	1	1
290	исследования эти	1	1
291	например в	3	1
292	есть не	1	1
293	в словесном	1	1
294	с более	1	1
