N	3gram	Vygotskiy__4	Vladivir
1	о том что	3	7
2	в том что	31	7
3	в свое время	2	5
4	в этом смысле	8	4
5	и то что	4	4
6	на то что	4	4
7	на этот раз	1	4
8	том что в	1	3
9	что он не	1	3
10	в конце концов	1	3
11	с другой стороны	8	3
12	не может быть	1	3
13	как мы уже	3	3
14	один и тот	7	2
15	мы знаем что	1	2
16	говорит что в	1	2
17	как это мы	2	2
18	но даже и	1	2
19	на первый план	4	2
20	свидетельствуют о том	1	2
21	у нас нет	1	2
22	так как он	1	2
23	и в частности	1	2
24	то обстоятельство что	3	2
25	в том чтобы	2	2
26	не только в	1	2
27	в то время	1	2
28	и тот же	7	2
29	мы сейчас увидим	1	2
30	во всяком случае	3	2
31	можно сказать что	1	2
32	к этому нужно	1	2
33	тем не менее	1	2
34	для того чтобы	5	2
35	том что он	1	2
36	что и в	1	2
37	к тому же	1	2
38	в том виде	2	1
39	что иное как	1	1
40	понятий но и	1	1
41	состояла в том	2	1
42	о том насколько	1	1
43	по одному тому	1	1
44	по этому вопросу	1	1
45	мы имеем дело	1	1
46	потому что в	1	1
47	и той же	4	1
48	должны сказать что	1	1
49	с ним но	1	1
50	не говоря уже	1	1
51	в самом деле	6	1
52	в настоящее время	2	1
53	в этой области	2	1
54	том что понятие	1	1
55	в том же	1	1
56	говоря уже о	1	1
57	бы то ни	1	1
58	только то что	1	1
59	виде в каком	1	1
60	указанием на то	1	1
61	вместе с тем	3	1
62	и я не	1	1
63	одно и то	6	1
64	то время как	1	1
65	содержит в себе	2	1
66	здесь мы имеем	1	1
67	в целом и	2	1
68	если бы мы	1	1
69	как мы сейчас	1	1
70	то ни было	1	1
71	с одной стороны	9	1
72	смысле этого слова	7	1
73	в связи с	3	1
74	и то же	6	1
75	а также и	1	1
76	не содержит в	1	1
77	а с другой	2	1
78	что уже в	1	1
79	имеем дело с	1	1
80	указывает на то	1	1
81	в течение нескольких	1	1
82	другой стороны мы	2	1
83	мы должны сказать	1	1
84	том виде в	1	1
85	одной и той	4	1
86	на одной и	2	1
87	в строгой и	1	1
88	то же о	1	1
89	в этом же	1	1
90	заключается в том	14	1
91	в свою очередь	2	1
92	здесь мы должны	1	1
93	так как в	2	1
94	и как это	1	1
95	с тем что	3	1
96	и тем самым	4	1
97	не только не	5	1
98	свое время был	1	1
99	к тому что	1	1
100	не что иное	1	1
101	в приведенных выше	1	1
102	и только в	2	1
103	и что в	2	1
104	не только у	1	1
105	то что этот	1	1
106	в этом отношении	7	1
107	только с помощью	1	1
