N	3gram	Bakhtin_Fr_6	Istorich
1	до сих пор	3	6
2	вместе с тем	1	5
3	мы видим что	1	5
4	в том что	2	5
5	но все же	1	4
6	со всех сторон	1	4
7	не только в	1	4
8	в связи с	1	4
9	по отношению к	1	3
10	с одной стороны	4	3
11	в другом месте	4	2
12	вместо того чтобы	3	2
13	мы не будем	1	2
14	но и в	2	2
15	во всех этих	2	2
16	с другой стороны	2	2
17	не может быть	1	2
18	о том что	5	2
19	после того как	1	2
20	о том как	1	1
21	и с миром	2	1
22	том что в	1	1
23	до наших дней	1	1
24	он должен быть	1	1
25	другой стороны в	1	1
26	в этой роли	2	1
27	есть такие которые	1	1
28	в высшую степень	1	1
29	и так сказать	1	1
30	в одной из	1	1
31	и не только	1	1
32	в зависимости от	1	1
33	сам по себе	1	1
34	в этом отрывке	2	1
35	за то что	1	1
36	видит в нем	1	1
37	не подлежит никакому	1	1
38	мы встречаем такие	1	1
39	в обоих случаях	1	1
40	подлежит никакому сомнению	1	1
41	оно переходит в	1	1
42	смысле этого слова	1	1
43	не может так	1	1
44	как один из	2	1
45	то что он	1	1
46	другой стороны с	1	1
47	в следующей главе	6	1
48	тесно связаны с	3	1
49	как мы увидим	2	1
50	и др все	1	1
51	наиболее известный пример	1	1
52	в лесах и	1	1
53	потому что они	1	1
54	но уже в	2	1
55	к которому принадлежал	1	1
56	в одном образе	2	1
57	и прежде всего	2	1
58	в последней главе	1	1
59	в огне и	1	1
60	это как бы	1	1
61	вот отрывок из	1	1
62	жизнью и смертью	1	1
63	и на весь	1	1
64	том что он	1	1
65	мы видели что	1	1
66	но если мы	1	1
