N	3gram	Bakhtin_Pr_4	Dialekti
1	с точки зрения	9	8
2	сама по себе	2	7
3	в том что	2	6
4	потому что она	1	5
5	пространства и времени	1	4
6	одно и то	1	4
7	и то же	1	4
8	в связи с	1	4
9	то же время	5	4
10	о том что	2	4
11	с другой стороны	3	4
12	не может не	1	3
13	в самом деле	4	3
14	сами по себе	2	3
15	в то же	5	3
16	может быть и	1	3
17	сам по себе	3	3
18	не может быть	8	3
19	можно сказать что	2	3
20	в той или	1	2
21	иметь в виду	1	2
22	в виду что	1	2
23	более или менее	3	2
24	до сих пор	8	2
25	это вовсе не	2	2
26	как и все	4	2
27	в данном случае	1	2
28	не только в	1	2
29	как мы это	1	2
30	так или иначе	1	2
31	во всяком случае	1	2
32	в широком смысле	1	2
33	с самого начала	1	2
34	что в нем	1	2
35	времени и пространства	1	2
36	но как раз	1	1
37	то это вовсе	1	1
38	мере того как	1	1
39	мы уже сказали	2	1
40	большей или меньшей	2	1
41	быть ни в	1	1
42	и до сих	2	1
43	и даже не	1	1
44	в этом смысле	2	1
45	но это конечно	1	1
46	по мере того	1	1
47	одной стороны и	1	1
48	же как и	1	1
49	у достоевского в	2	1
50	но самое главное	1	1
51	если в нем	1	1
52	в этом пункте	1	1
53	и во многих	1	1
54	не было и	1	1
55	мы находим в	2	1
56	и не может	7	1
57	они вовсе не	1	1
58	и в то	1	1
59	но и в	2	1
60	на самом же	1	1
61	бы оно было	1	1
62	в себе и	1	1
63	того и другого	2	1
64	то уже в	1	1
65	может быть даже	1	1
66	и понимает его	1	1
67	так же как	1	1
68	с одной стороны	1	1
69	в конце концов	1	1
70	по себе он	1	1
71	была бы совершенно	1	1
72	но при этом	1	1
73	и его значение	1	1
74	мы будем говорить	1	1
75	все же есть	1	1
76	все же не	1	1
77	ни на что	1	1
78	в нем не	1	1
79	на тему о	1	1
80	в свое время	2	1
81	друг с другом	5	1
82	все это не	1	1
83	по сравнению с	1	1
84	пространство и время	1	1
85	то что мы	1	1
86	и вместе с	1	1
87	и хочет чтобы	1	1
88	притом так чтобы	1	1
89	уже сама по	1	1
90	той или иной	2	1
91	но все же	1	1
92	том что все	1	1
93	в обычной жизни	1	1
94	в своей жизни	1	1
95	есть прежде всего	1	1
96	как мы уже	2	1
97	в братьях карамазовых	2	1
98	к тому что	1	1
99	и в нем	1	1
100	дело не в	1	1
101	самом же деле	1	1
102	том что он	1	1
103	к тому же	1	1
104	не в этом	1	1
105	в жизни и	1	1
