N	2gram	Bakhtin_Pr_2	Freidism
1	таким образом	11	24
2	и не	42	23
3	не может	24	20
4	точки зрения	19	19
5	прежде всего	11	18
6	в этом	20	15
7	в его	22	15
8	и пр	2	15
9	с помощью	1	14
10	в душе	1	13
11	мы можем	4	13
12	может быть	18	13
13	и его	8	12
14	все эти	4	11
15	как и	14	11
16	с точки	9	11
17	как бы	15	11
18	то что	5	11
19	самом деле	4	10
20	но в	6	10
21	его в	3	10
22	с ним	8	10
23	как мы	8	10
24	так и	3	10
25	и потому	6	10
26	с его	8	9
27	во всех	4	9
28	по отношению	8	9
29	и в	45	9
30	в сознание	1	9
31	то же	5	8
32	не только	16	8
33	он не	9	8
34	в своей	6	8
35	еще не	9	8
36	что он	7	8
37	только в	9	8
38	так как	5	8
39	все это	5	8
40	и все	1	8
41	отношению к	8	8
42	все что	3	8
43	в самом	13	7
44	мы уже	3	7
45	отношение к	8	7
46	и наконец	1	7
47	ни в	2	7
48	мы видели	3	7
49	те же	2	7
50	к нему	11	7
51	один из	2	7
52	тот же	2	7
53	что же	4	7
54	сказать что	5	7
55	во всяком	1	7
56	в ней	7	6
57	за пределы	5	6
58	все те	2	6
59	так сказать	7	6
60	и с	7	6
61	на протяжении	3	6
62	и ее	7	6
63	точку зрения	5	6
64	того что	3	6
65	для него	9	6
66	вовсе не	7	6
67	никогда не	17	6
68	хотя бы	5	6
69	совершенно не	1	6
70	я и	3	5
71	на самом	1	5
72	и на	7	5
73	он сам	6	5
74	в чем	2	5
75	и к	2	5
76	в этой	1	5
77	не в	8	5
78	мы должны	4	5
79	в то	5	5
80	сознанием и	1	5
81	в каком	1	5
82	могут быть	4	5
83	для этого	3	5
84	можно сказать	2	5
85	для того	1	5
86	в большинстве	2	5
87	большинстве случаев	2	5
88	и прежде	2	5
89	а в	3	5
90	но и	15	5
91	связь с	2	5
92	с этим	1	5
93	его жизни	2	5
94	в свою	1	5
95	что в	6	5
96	в зависимости	3	4
97	той же	1	4
98	мы не	1	4
99	в которой	2	4
100	говорить о	1	4
101	я не	6	4
102	зависимости от	3	4
103	но не	6	4
104	все же	4	4
105	не было	2	4
106	из этих	1	4
107	в пределах	4	4
108	с их	4	4
109	сознания с	1	4
110	в нем	20	4
111	всех этих	1	4
112	на этом	1	4
113	при этом	2	4
114	об этом	3	4
115	с другими	7	4
116	в жизни	3	4
117	нигде не	6	4
118	не менее	2	4
119	в основе	2	4
120	же время	3	4
121	всей жизни	1	4
122	потому что	8	4
123	и для	2	4
124	к тому	1	4
125	т.е в	1	4
126	того чтобы	1	4
127	данном случае	1	4
128	с самого	1	4
129	другими словами	2	4
130	которой мы	1	4
131	с ними	4	4
132	конечно не	6	4
133	уже не	6	4
134	не дает	1	4
135	в котором	7	4
136	мы находим	1	4
137	как раз	6	4
138	от того	2	4
139	и др	4	4
140	себя и	2	4
141	все позволено	1	4
142	в данном	1	4
143	в мир	1	4
144	и о	2	4
145	в более	1	4
146	сознания и	6	4
147	отца с	1	4
148	в этих	4	4
149	этот вопрос	4	4
150	между ними	4	4
151	в таком	3	4
152	таком случае	1	3
153	человека и	2	3
154	зрения сознания	1	3
155	и есть	1	3
156	подхода к	1	3
157	такие же	1	3
158	а только	2	3
159	него только	1	3
160	как в	4	3
161	и той	3	3
162	и как	2	3
163	сказать о	1	3
164	и тот	1	3
165	в себе	5	3
166	но ведь	3	3
167	и вот	2	3
168	одной и	1	3
169	и по	2	3
170	всех своих	1	3
171	что все	3	3
172	конечно в	2	3
173	зрения на	5	3
174	может стать	2	3
175	было бы	4	3
176	мы имеем	2	3
177	мысли и	3	3
178	войти в	1	3
179	можем сказать	2	3
180	тому что	1	3
181	этой области	2	3
182	нет никакого	1	3
183	самого начала	1	3
184	одна из	3	3
185	сознания это	1	3
186	на него	2	3
187	мыслей и	1	3
188	в сознании	2	3
189	не могут	1	3
190	бы он	2	3
191	она не	5	3
192	ничего общего	2	3
193	с ее	3	3
194	всем этим	2	3
195	приводит к	1	3
196	что может	1	3
197	если бы	2	3
198	и смерть	1	3
199	и что	2	3
200	человека с	2	3
201	себя в	2	3
202	из которого	2	3
203	у него	6	3
204	в них	4	3
205	со стороны	4	3
206	и т.п	6	3
207	на этот	1	3
208	и оно	2	3
209	о себе	3	3
210	вместе с	1	3
211	слова и	1	3
212	и от	3	3
213	но это	2	3
214	не является	3	3
215	это как	2	3
216	не знает	4	3
