N	3gram	Voloshinov_1	Myshleni
1	в том что	4	19
2	по отношению к	11	10
3	с точки зрения	2	10
4	с самого начала	1	7
5	так же как	1	6
6	в то время	1	6
7	можно сказать что	5	6
8	то же самое	2	6
9	в зависимости от	2	5
10	можно было бы	1	5
11	то время как	1	5
12	до сих пор	3	3
13	в этом отношении	1	3
14	друг к другу	1	3
15	отношение к предмету	2	2
16	в этом смысле	1	2
17	в том же	1	2
18	и не может	3	2
19	до известной степени	2	2
20	только то что	1	2
21	таким образом мы	1	2
22	в нашем примере	7	2
23	с другой стороны	2	2
24	то что мы	1	2
25	если бы оно	1	2
26	мы имеем дело	1	2
27	не может быть	7	2
28	том что в	1	1
29	один и тот	1	1
30	с большим трудом	1	1
31	то что я	1	1
32	и связи с	1	1
33	зависит от того	2	1
34	два основных момента	1	1
35	на самом деле	2	1
36	в том и	1	1
37	же как и	1	1
38	но все это	1	1
39	он не должен	1	1
40	что мы имеем	1	1
41	является то что	1	1
42	сами по себе	1	1
43	было бы показать	1	1
44	но то же	1	1
45	по аналогии с	1	1
46	случае мы имеем	1	1
47	может быть понято	1	1
48	и тогда когда	1	1
49	в каком отношении	2	1
50	бы показать что	1	1
51	сам по себе	1	1
52	по самому существу	1	1
53	не совпадает с	1	1
54	содержание но что	1	1
55	в данном случае	2	1
56	сих пор мы	1	1
57	с одной стороны	2	1
58	и тот же	1	1
59	зависимости от того	1	1
60	и в этом	1	1
61	и по отношению	3	1
62	имеем дело с	1	1
63	на один шаг	1	1
64	в этом направлении	1	1
65	этой точки зрения	3	1
66	другой стороны как	1	1
67	и к его	1	1
68	в лучшем случае	1	1
69	как и в	1	1
70	в свою очередь	1	1
71	ни на один	2	1
72	но отнюдь не	2	1
73	в самом деле	1	1
74	кто не знает	1	1
75	включает в себя	1	1
76	сводится только к	1	1
77	таким образом не	1	1
78	таким образом самая	1	1
79	допустим что мы	1	1
80	тех или иных	1	1
81	тем не менее	3	1
82	это на примере	1	1
83	они входят в	1	1
84	подобно тому как	1	1
85	ничего общего с	1	1
86	в настоящее время	2	1
87	не может стать	1	1
88	свое влияние на	1	1
