N	2gram	Bakhtin_Fr_1	Istorich
1	и в	65	24
2	не только	10	21
3	что он	3	21
4	может быть	6	14
5	не может	3	14
6	что в	3	13
7	в этих	2	13
8	мы имеем	1	12
9	как в	5	12
10	в этом	15	12
11	и здесь	3	12
12	но и	10	11
13	это не	3	10
14	том что	6	10
15	у него	1	10
16	мы видим	2	10
17	все же	6	9
18	с другой	3	9
19	не в	4	9
20	о том	2	9
21	потому что	5	9
22	и другие	8	9
23	то же	1	8
24	еще не	6	8
25	что и	1	8
26	так как	6	8
27	другой стороны	1	8
28	а не	1	8
29	все это	9	8
30	или в	2	8
31	во всех	9	7
32	то что	3	7
33	одна из	1	7
34	с собой	1	7
35	к нему	3	7
36	один из	1	7
37	в том	16	7
38	он показывает	1	6
39	но не	2	6
40	как он	1	6
41	в нем	13	6
42	он не	2	6
43	всех этих	8	6
44	об этом	1	6
45	как и	5	6
46	для нас	4	6
47	и все	5	6
48	того что	2	6
49	только в	7	6
50	тем что	1	6
51	во время	4	6
52	в чем	2	5
53	с одной	2	5
54	этого мотива	1	5
55	отношение к	4	5
56	но в	14	5
57	имеем в	1	5
58	здесь мы	1	5
59	не менее	1	5
60	с ним	3	5
61	ничего не	3	5
62	так и	10	5
63	одной стороны	2	5
64	там где	1	5
65	в тех	3	5
66	мы уже	12	4
67	мы не	1	4
68	как бы	22	4
69	при этом	6	4
70	но все	3	4
71	на первый	1	4
72	точки зрения	7	4
73	в их	4	4
74	своего рода	1	4
75	никогда не	6	4
76	со своим	1	4
77	в других	3	4
78	и говорит	1	4
79	так в	1	4
80	представления о	2	4
81	ли он	1	4
82	то и	1	4
83	вовсе не	18	4
84	ее на	1	4
85	в состоянии	3	4
86	и не	22	4
87	одной из	1	4
88	есть и	1	4
89	например в	2	3
90	видеть в	2	3
91	не вполне	2	3
92	и он	2	3
93	с его	5	3
94	кроме того	2	3
95	к себе	2	3
96	хотя и	2	3
97	и наконец	2	3
98	этот мотив	1	3
99	из этих	2	3
100	в дальнейшем	8	3
101	на то	1	3
102	и если	1	3
103	и по	2	3
104	а его	2	3
105	его в	7	3
106	в них	5	3
107	представление о	1	3
108	в конце	1	3
109	он дает	3	3
110	в обряде	1	3
111	но они	1	3
112	как мы	6	3
113	показывает как	1	3
114	видим что	1	3
115	и его	10	3
116	связи с	4	3
117	из одного	1	3
118	и этим	2	3
119	не столько	1	3
120	здесь нет	1	3
121	мы рассмотрим	1	3
122	и она	1	3
123	уже в	1	3
124	между прочим	2	3
125	и даже	8	3
126	превращается в	5	3
127	и стал	1	3
128	в свете	2	3
129	выше в	1	3
130	что мы	2	3
131	сих пор	4	3
132	но это	3	3
133	от него	2	3
134	с ней	1	3
135	мы здесь	2	2
136	здесь и	4	2
137	из самых	1	2
138	по его	3	2
139	задачи мы	1	2
140	и ее	1	2
141	и на	11	2
142	но конечно	1	2
