N	2gram	Medvedev_F_3	Myshleni
1	в том	7	33
2	том что	4	27
3	в развитии	1	26
4	точки зрения	16	26
5	то что	8	20
6	в этом	18	19
7	с точки	14	18
8	того что	3	17
9	не только	9	15
10	и в	27	15
11	таким образом	18	14
12	что в	8	14
13	и речи	2	13
14	того чтобы	5	12
15	говорит он	5	12
16	что он	6	12
17	в самом	11	11
18	в процессе	15	11
19	мы не	4	10
20	в целом	4	10
21	было бы	6	10
22	для того	4	10
23	но и	10	10
24	мы можем	4	10
25	в сущности	2	9
26	в своем	2	9
27	о том	4	9
28	связи с	5	9
29	может быть	25	9
30	что мы	1	9
31	не может	24	9
32	не является	5	9
33	не в	12	8
34	никогда не	5	8
35	так и	21	8
36	если бы	12	8
37	и что	3	8
38	к действительности	1	8
39	на основе	1	7
40	он не	1	7
41	высшей степени	2	7
42	в высшей	2	7
43	по себе	4	7
44	к тому	4	7
45	тот же	1	7
46	с одной	1	7
47	потому что	7	7
48	мы знаем	4	7
49	одной стороны	1	7
50	как бы	8	7
51	и не	30	7
52	во всяком	6	7
53	как известно	1	6
54	самом деле	16	6
55	с таким	2	6
56	в зависимости	5	6
57	мы уже	3	6
58	зависимости от	5	6
59	по отношению	3	6
60	в этой	2	6
61	в истории	5	6
62	мы должны	2	6
63	что это	3	6
64	как он	2	6
65	на то	1	6
66	как и	14	6
67	мы видели	4	6
68	всяком случае	6	6
69	в отношении	2	6
70	что эта	1	6
71	как мы	8	6
72	в виду	3	6
73	но в	6	6
74	если мы	7	6
75	вовсе не	28	6
76	с другой	6	6
77	к которому	2	6
78	там где	7	6
79	в частности	1	6
80	вместе с	6	6
81	как это	4	6
82	в связи	4	6
83	сказать что	3	6
84	смысле слова	2	5
85	то же	15	5
86	видели что	2	5
87	от внешней	1	5
88	последнее время	1	5
89	уже в	4	5
90	от действительности	1	5
91	внутренней речи	2	5
92	это не	3	5
93	тогда когда	4	5
94	можно было	1	5
95	и даже	2	5
96	связь между	4	5
97	эта проблема	1	5
98	и их	5	5
99	друг друга	5	5
100	и др	2	5
101	с помощью	8	5
102	по существу	1	5
103	отношению к	3	5
104	переход от	1	4
105	с в	1	4
106	из того	1	4
107	хотя бы	6	4
108	что его	1	4
109	с его	2	4
110	из этих	2	4
111	независимо от	5	4
112	как в	4	4
113	все же	6	4
114	в последнее	1	4
115	от социальной	1	4
116	в них	3	4
117	в эту	2	4
118	в своей	6	4
119	является для	3	4
120	от его	3	4
121	значение для	1	4
122	к этому	2	4
123	их в	3	4
124	даже в	2	4
125	того как	1	4
126	и его	19	4
127	и с	3	4
128	мы видим	1	4
129	так как	9	4
130	только в	8	4
131	который в	1	4
132	в качестве	1	4
133	для всех	1	4
134	в начале	1	4
135	как раз	8	4
136	прежде всего	4	4
137	так же	9	4
138	все это	7	4
139	для нас	3	4
140	а в	1	4
141	человека и	2	3
142	на самом	14	3
143	здесь и	6	3
144	отношения между	2	3
145	и до	1	3
146	собственном смысле	1	3
147	действительности и	6	3
148	мы имеем	1	3
149	и ее	6	3
150	в общем	2	3
151	должны были	1	3
152	очевидно что	2	3
153	что они	5	3
154	языка и	1	3
155	что именно	5	3
156	с этим	1	3
157	что как	1	3
158	смысле этого	2	3
159	бы и	3	3
160	все эти	6	3
161	что она	2	3
162	при этом	8	3
163	и по	1	3
164	между знаком	1	3
165	об этом	1	3
166	те же	3	3
167	лишь в	9	3
168	с другими	1	3
169	о которых	1	3
170	таким же	2	3
171	бы к	2	3
172	в которых	3	3
173	но эта	2	3
174	для этого	2	3
175	знаком и	1	3
176	вытекает из	2	3
177	в самой	2	3
178	этом отношении	3	3
179	в основе	3	3
180	больше того	1	3
181	числе и	1	3
182	что при	1	3
183	и это	2	3
184	данном случае	4	3
185	внутренняя речь	2	3
186	в собственном	1	3
187	и человека	1	3
188	которое мы	1	3
189	из двух	1	3
190	с ним	1	3
191	ничего не	2	3
192	но мы	1	3
193	и только	2	3
194	все время	6	3
195	значение в	1	3
196	одной из	2	3
197	но не	5	3
198	это же	1	3
199	из них	2	3
200	для него	1	3
201	отличие от	2	3
202	со стороны	4	3
203	в отличие	2	3
204	что для	1	3
205	ничем не	1	3
206	а не	17	3
207	он говорит	1	3
208	в данном	6	3
209	этого слова	2	3
210	только для	1	3
211	в результате	5	3
212	и все	8	3
213	лежит в	1	3
214	того же	3	3
215	не можем	2	3
216	тем самым	1	3
217	том числе	1	3
218	они не	4	3
219	не слово	1	2
220	ту же	2	2
221	же как	3	2
222	в котором	2	2
223	все те	1	2
224	той же	3	2
225	что между	1	2
226	в первый	1	2
227	на место	1	2
228	говорить о	2	2
229	в их	1	2
230	столь же	3	2
231	во всех	3	2
232	то он	3	2
233	смысле мы	1	2
234	только тогда	1	2
235	нет и	3	2
236	за пределы	2	2
237	сама по	1	2
238	еще один	1	2
239	отнюдь не	8	2
240	в течение	1	2
241	стороны и	2	2
242	и как	4	2
243	следующим образом	1	2
244	увидим что	2	2
245	от этого	2	2
246	с их	1	2
247	в себе	3	2
248	но ведь	4	2
249	всей его	1	2
250	роли в	1	2
251	не следует	3	2
252	моменты которые	1	2
253	из виду	2	2
254	и более	3	2
255	друг с	1	2
256	подобно тому	4	2
257	на все	2	2
258	по различным	1	2
259	объективной действительности	1	2
260	этом смысле	2	2
261	в ином	1	2
262	ни в	8	2
263	он является	2	2
264	с такой	2	2
265	должно быть	1	2
266	и тогда	2	2
267	нисколько не	2	2
268	в этих	3	2
269	но если	2	2
270	том же	1	2
271	в такой	2	2
272	о языке	1	2
273	и той	1	2
274	для данного	4	2
275	тому чтобы	1	2
276	условием для	1	2
277	и вообще	1	2
278	объективную действительность	1	2
279	не могло	2	2
280	для всего	1	2
281	больше чем	1	2
282	учения о	1	2
283	и теперь	6	2
284	следует что	4	2
285	не потому	1	2
286	с другом	1	2
287	не могут	10	2
288	могут быть	4	2
289	во все	1	2
290	но все	1	2
291	в других	1	2
292	же самое	3	2
293	его с	1	2
294	той или	1	2
295	должен быть	2	2
296	с ее	2	2
297	как по	1	2
298	в себя	1	2
299	сам становится	2	2
300	как у	1	2
301	можно сказать	3	2
302	отчета в	1	2
303	нас в	1	2
304	в его	7	2
305	что и	2	2
306	мы склонны	1	2
307	указывает что	1	2
308	как например	1	2
309	образом как	1	2
310	бы ни	4	2
311	и тем	3	2
312	что факт	1	2
313	положение что	1	2
314	на протяжении	2	2
315	и других	1	2
316	очень хорошо	1	2
317	в одном	1	2
318	от действия	2	2
319	случае не	1	2
320	основного положения	1	2
321	тем что	5	2
322	от того	2	2
323	не понимают	2	2
324	в границах	1	2
325	или иной	2	2
326	и обратно	1	2
327	между которыми	5	2
328	и из	2	2
329	именно в	1	2
330	процесса развития	2	2
331	и составляет	1	2
332	и самый	2	2
333	понятие о	1	2
334	нет никаких	2	2
335	стадии своего	1	2
336	эта теория	1	2
337	только его	1	2
338	чем в	1	2
339	тому как	5	2
340	что же	5	2
341	можно считать	1	2
342	с этой	1	2
343	но для	2	2
344	но с	1	2
345	и для	6	2
346	мира и	1	2
347	у них	2	2
348	вообще в	1	2
349	к его	3	2
350	мы увидим	2	2
351	и другой	1	2
352	не объясняет	1	2
353	плоскости в	1	2
354	ее в	3	2
355	и эта	3	2
356	методологическое направление	1	1
357	я и	1	1
358	от этой	1	1
359	неотделима от	1	1
360	рассматривать в	1	1
361	они вместе	2	1
362	сам по	1	1
363	тех же	1	1
364	для науки	1	1
365	и закон	1	1
366	вещь не	1	1
367	тот или	1	1
368	не имеют	1	1
369	видеть в	1	1
370	со своей	1	1
371	к созданию	1	1
372	и этот	1	1
373	случайных обстоятельств	1	1
374	есть не	1	1
375	она в	1	1
376	на первый	1	1
377	или наоборот	1	1
378	это делают	2	1
379	связаны между	1	1
380	и о	1	1
381	деятельность но	1	1
382	а действительность	1	1
383	что уже	2	1
384	единство и	1	1
385	так чтобы	2	1
386	а для	1	1
387	но даже	1	1
388	этого термина	1	1
389	и со	2	1
390	пространство и	1	1
391	же что	2	1
392	способен овладеть	1	1
393	так называемые	2	1
394	учение об	1	1
395	в ней	5	1
396	и то	1	1
397	дальнейшее развитие	1	1
398	быть понято	4	1
399	развитии в	1	1
400	и на	3	1
401	он был	4	1
402	между собой	4	1
403	первый план	1	1
404	это действительно	1	1
405	здесь не	2	1
406	время в	3	1
407	бы то	4	1
408	играет роль	1	1
409	то мы	3	1
410	в ее	4	1
411	коем случае	1	1
412	друг на	1	1
413	явлений и	1	1
414	не входит	1	1
415	а и	3	1
416	менее всего	4	1
417	себе и	1	1
418	изменения и	1	1
419	оно является	1	1
420	как со	3	1
421	это и	2	1
422	один и	1	1
423	и выразительной	1	1
424	плоскости с	1	1
425	чем же	2	1
426	и вовсе	1	1
427	в той	3	1
428	его на	1	1
429	данный момент	2	1
430	является основным	1	1
431	вот как	2	1
432	для создания	1	1
433	жизни того	1	1
434	далее мы	1	1
435	более и	1	1
436	действительность его	1	1
437	сознания в	1	1
438	характер носит	1	1
439	и тот	1	1
440	и принципиально	1	1
441	как таковое	1	1
442	смысла но	2	1
443	роль играет	1	1
444	теперь становится	1	1
445	с той	1	1
446	та же	1	1
447	формы в	3	1
448	в нашем	1	1
449	действительности а	1	1
450	учение о	2	1
451	образом основной	1	1
452	только один	2	1
453	сливаются в	3	1
454	предметов и	1	1
455	имеем в	1	1
456	так сказать	5	1
457	и если	1	1
458	физического тела	1	1
459	проблем теории	1	1
460	в нем	15	1
461	время и	1	1
462	же именно	1	1
463	речи то	1	1
464	не являются	2	1
465	этого вопроса	1	1
466	не к	1	1
467	которого речь	1	1
468	новой форме	1	1
469	нами теории	1	1
470	на этом	2	1
471	одно и	1	1
472	в основу	2	1
473	исходя из	1	1
474	что является	1	1
475	а вместе	1	1
476	этим самым	2	1
477	всех стадиях	1	1
478	то ни	4	1
479	факт что	1	1
480	он знал	1	1
481	и может	1	1
482	материала и	3	1
483	этих форм	1	1
484	зрения на	1	1
485	его в	7	1
486	входит в	8	1
487	того или	1	1
488	с так	1	1
489	известно что	1	1
490	должен был	1	1
491	с самого	1	1
492	приходит в	1	1
493	при данных	1	1
494	ведь если	2	1
495	к теории	1	1
496	в жизни	11	1
497	психологизма и	1	1
498	для них	7	1
499	нет в	1	1
500	это положение	1	1
501	и теоретической	1	1
502	с тем	7	1
503	качественное своеобразие	1	1
504	значит не	1	1
505	произведение с	2	1
506	такой же	2	1
507	автора и	1	1
508	не больше	1	1
509	его психологической	1	1
510	не выдерживает	1	1
511	и при	1	1
512	они понимают	1	1
513	именно и	1	1
514	объективными признаками	1	1
515	развития что	1	1
516	мы говорили	1	1
517	место в	10	1
518	то его	2	1
519	не от	2	1
520	значение то	1	1
521	содержания и	4	1
522	для объяснения	1	1
523	из своих	2	1
524	идеалистическое понимание	1	1
525	мы полагаем	1	1
526	факторов в	1	1
527	где она	2	1
528	то это	1	1
529	друг другу	2	1
530	из основного	1	1
531	ни было	5	1
532	однако в	2	1
533	где нет	2	1
534	в совершенной	2	1
535	бы быть	2	1
536	бы нас	1	1
537	как проблема	1	1
538	тому что	3	1
539	то с	1	1
540	его внутреннего	1	1
541	а от	1	1
542	и роль	1	1
543	этой действительности	1	1
544	самого начала	1	1
545	как о	2	1
546	дело не	2	1
547	одной плоскости	3	1
548	и притом	2	1
549	к этим	1	1
550	на него	1	1
551	поэтому в	2	1
552	когда они	1	1
553	мы все	1	1
554	в нас	2	1
555	иметь в	1	1
556	проблема и	2	1
557	все без	3	1
558	только не	2	1
559	в коем	1	1
560	действительности но	1	1
561	слова как	2	1
562	эпохи в	2	1
563	связано с	2	1
564	и лишь	2	1
565	пути и	1	1
566	того в	1	1
567	и связи	1	1
568	связь и	1	1
569	то у	1	1
570	же этот	1	1
571	убедиться в	1	1
572	вот что	1	1
573	целом и	1	1
574	деле он	1	1
575	весь этот	2	1
576	совершенно необходимо	1	1
577	в области	2	1
578	без исключения	5	1
579	у нас	3	1
580	в момент	1	1
581	знака и	2	1
582	и возможно	1	1
583	отличается от	2	1
584	мере того	1	1
585	оторванная от	2	1
586	не встречается	1	1
587	не есть	4	1
588	свое значение	1	1
589	слова с	1	1
590	оно не	3	1
591	отсюда следует	1	1
592	правда не	1	1
593	и самое	1	1
594	основным для	1	1
595	но по	1	1
596	вывод что	1	1
597	общения между	1	1
598	чтобы быть	1	1
599	только то	3	1
600	в пределах	8	1
601	в дальнейшем	5	1
602	те случаи	1	1
603	внутреннюю речь	1	1
604	сознания и	2	1
605	и второй	1	1
606	является в	2	1
607	и социальные	1	1
608	в словах	1	1
609	упускается из	2	1
610	по теории	1	1
611	по мере	1	1
612	двух явлений	1	1
613	а к	2	1
614	сводится к	5	1
615	именно потому	2	1
616	является по	1	1
617	действительность с	1	1
618	и здесь	1	1
619	и должно	1	1
620	в действительной	1	1
621	имеет еще	1	1
622	развития как	2	1
623	язык и	1	1
624	определенным образом	1	1
625	одного из	1	1
626	до сих	1	1
627	или на	2	1
628	и который	1	1
629	и чисто	1	1
630	чем она	1	1
631	там же	1	1
632	общение в	1	1
633	она не	4	1
634	других людей	1	1
635	является с	1	1
636	являются в	1	1
637	организма и	1	1
638	и во	2	1
639	переходит в	2	1
640	а потому	1	1
641	внедряется в	1	1
642	интерес к	1	1
643	существенную роль	1	1
644	а следовательно	1	1
645	на развитие	1	1
646	по причинам	1	1
647	в плоскости	5	1
648	для самого	1	1
649	говорит в	2	1
650	места и	1	1
651	существует не	1	1
652	в современной	1	1
653	предмета и	2	1
654	он что	1	1
655	но так	2	1
656	один из	1	1
657	том как	2	1
658	в двух	1	1
659	что только	1	1
660	не ставит	1	1
661	и является	4	1
662	а часто	1	1
663	и так	1	1
664	знака с	1	1
665	в самое	2	1
666	между тем	7	1
667	же типа	1	1
668	во времени	1	1
669	этим словом	1	1
670	не происходит	1	1
671	социальной ситуации	1	1
672	случаи когда	1	1
673	должен совершаться	1	1
674	именно на	2	1
675	то почему	1	1
676	человека с	1	1
677	так что	1	1
678	же и	4	1
679	оказывается в	1	1
680	конечно не	4	1
681	так можно	1	1
682	вопроса о	1	1
683	только на	4	1
684	то и	1	1
685	ни одного	1	1
686	его развитие	1	1
687	слова в	1	1
688	в нашей	1	1
689	в сознании	1	1
690	еще одну	1	1
691	является не	2	1
692	подвести некоторые	1	1
693	здесь же	1	1
694	эту тенденцию	1	1
695	или даже	1	1
696	в данной	2	1
697	за ним	1	1
698	вообще как	1	1
699	происходит то	1	1
700	ни с	2	1
701	был бы	2	1
702	одно из	1	1
703	тогда он	2	1
704	ведь это	1	1
705	особенно ясной	2	1
706	могло бы	1	1
707	в языке	2	1
708	сами по	2	1
709	от тех	1	1
710	у этих	1	1
711	это значило	1	1
712	как его	9	1
713	в случаях	1	1
714	выдерживает критики	1	1
715	в философию	1	1
716	лишь для	5	1
717	же деле	2	1
718	всякого содержания	1	1
719	некоторые итоги	1	1
720	неизменным в	1	1
721	на ряд	1	1
722	связаны с	2	1
723	и тех	2	1
724	здесь в	1	1
725	ряд с	1	1
726	а наоборот	1	1
727	дело в	2	1
728	о котором	1	1
729	еще и	1	1
730	в природе	1	1
731	окружающей его	1	1
732	вообще не	2	1
733	целым рядом	1	1
734	только к	1	1
735	здесь действительно	1	1
736	полагаем что	1	1
737	по тем	1	1
738	самом же	2	1
739	и делает	1	1
740	на друга	1	1
741	до конца	4	1
742	зависит от	1	1
743	действительности как	1	1
744	самое понятие	3	1
745	в руках	1	1
746	этой точки	1	1
747	для их	1	1
748	под влиянием	1	1
749	для этой	1	1
750	выражения но	1	1
751	в речи	1	1
752	которыми в	2	1
753	стороны в	1	1
754	все более	1	1
755	обратились к	1	1
756	материал и	2	1
757	из элементов	2	1
758	нами как	1	1
759	когда говорят	2	1
760	и потому	5	1
761	тот факт	1	1
762	но этот	1	1
763	и столь	1	1
764	и мир	2	1
765	какого бы	1	1
766	к своему	1	1
767	именно для	2	1
768	в жизнь	1	1
769	находит в	1	1
770	к следующему	1	1
771	не дают	1	1
772	которые являются	1	1
773	перехода от	1	1
774	одновременно с	1	1
775	им с	1	1
776	да и	4	1
777	с рядом	1	1
778	дело идет	3	1
779	к понятию	1	1
780	и от	11	1
781	сих пор	1	1
782	от всего	1	1
783	направления в	1	1
784	в одних	1	1
785	в смысле	4	1
786	говорят и	1	1
787	от социального	1	1
788	при всем	1	1
789	более того	6	1
790	бы невозможно	1	1
791	одна из	2	1
792	именно это	2	1
793	к пониманию	1	1
794	в данный	1	1
795	привела бы	1	1
796	дети не	1	1
797	деле что	1	1
798	как она	1	1
799	значило бы	1	1
800	от него	2	1
801	бы в	6	1
802	возникает вопрос	1	1
803	еще более	1	1
804	словами мы	1	1
805	но это	2	1
806	или не	1	1
807	и интересов	1	1
808	всех тех	1	1
809	в целях	2	1
810	и материал	1	1
811	поскольку это	1	1
812	жизни в	3	1
813	процессе своего	1	1
814	социально и	1	1
815	между ними	15	1
816	нельзя их	1	1
817	не знает	1	1
818	другой стороны	5	1
819	и внутренне	1	1
820	всех других	3	1
821	овладения действительностью	1	1
822	же мы	1	1
823	что под	1	1
824	из этого	4	1
825	до степени	1	1
826	частности в	1	1
827	допустить что	1	1
828	сущности в	1	1
829	речь является	1	1
830	языком как	1	1
831	в своих	6	1
832	жизни уже	1	1
