N	2gram	Vygotskiy__3	Formalny
1	и в	25	38
2	в этом	14	27
3	может быть	13	23
4	и его	2	21
5	таким образом	17	20
6	и не	10	20
7	в самом	3	16
8	не в	6	15
9	прежде всего	4	15
10	не может	6	14
11	в нем	2	13
12	связи с	9	13
13	но и	4	13
14	в пределах	1	12
15	с его	2	11
16	с тем	16	11
17	в том	23	11
18	вовсе не	1	11
19	с другими	2	10
20	в его	15	10
21	в связи	6	10
22	с помощью	42	10
23	не только	6	9
24	при этом	5	9
25	и с	1	9
26	как и	15	9
27	в процессе	27	9
28	отнюдь не	4	8
29	все же	6	8
30	точки зрения	6	8
31	так и	5	8
32	что и	10	8
33	тем что	8	8
34	как мы	8	7
35	в корне	2	7
36	по себе	7	7
37	для него	5	7
38	в своей	2	7
39	с точки	1	7
40	язык и	1	7
41	уже не	2	7
42	этом отношении	3	7
43	не могут	4	7
44	по существу	1	7
45	слова и	6	7
46	что в	17	7
47	в ней	1	6
48	все эти	7	6
49	в этой	5	6
50	то же	2	6
51	было бы	10	6
52	он не	4	6
53	могут быть	5	6
54	все время	2	6
55	только в	10	6
56	то что	15	6
57	вместе с	14	6
58	а не	1	6
59	речевого общения	4	6
60	как раз	1	6
61	в результате	3	6
62	хотя бы	1	6
63	а в	4	6
64	всего этого	1	5
65	во всех	1	5
66	в слове	1	5
67	в то	4	5
68	в основе	16	5
69	если бы	5	5
70	сводится к	1	5
71	говорит он	4	5
72	и только	2	5
73	говорит в	1	5
74	что он	6	5
75	всяком случае	4	5
76	если мы	3	5
77	и речи	20	5
78	именно в	5	5
79	с этим	4	5
80	что же	1	5
81	в реальном	2	5
82	и для	2	5
83	бы в	2	5
84	или иного	2	5
85	во всяком	4	5
86	высшей степени	6	4
87	в сущности	1	4
88	что оно	4	4
89	что они	10	4
90	независимо от	4	4
91	как в	9	4
92	и к	5	4
93	не как	3	4
94	от нее	4	4
95	как они	2	4
96	входит в	5	4
97	в высшей	6	4
98	мы видели	6	4
99	восприятия и	1	4
100	не столько	4	4
101	раз и	1	4
102	к тому	4	4
103	в дальнейшем	1	4
104	того или	2	4
105	каждый элемент	1	4
106	но в	1	4
107	чем он	1	4
108	языка у	1	4
109	в большинстве	1	4
110	что не	1	4
111	из них	4	4
112	так как	12	4
113	не о	1	4
114	и даже	1	4
115	другой стороны	3	4
116	там где	4	4
117	как бы	10	4
118	дело идет	1	4
119	известной степени	1	4
120	лишь как	1	4
121	метод в	2	4
122	оно не	2	4
123	к этому	3	4
124	например в	1	3
125	же как	6	3
126	сам по	1	3
127	тем же	4	3
128	и до	1	3
129	в зависимости	5	3
130	а как	2	3
131	мы не	9	3
132	между этими	1	3
133	зависимости от	6	3
134	и на	6	3
135	бы она	1	3
136	если в	3	3
137	однако не	1	3
138	хотя и	2	3
139	и как	5	3
140	от этого	6	3
141	не приходится	1	3
142	что это	5	3
143	в целом	13	3
144	из этих	4	3
145	но ведь	1	3
146	роль в	1	3
147	всех этих	2	3
148	понятий и	7	3
149	значительной степени	1	3
150	главным образом	2	3
151	и может	2	3
152	его в	3	3
153	для них	1	3
154	такой же	1	3
155	к действительному	1	3
156	место в	2	3
157	задачи и	5	3
158	только и	1	3
159	а лишь	1	3
160	следует отметить	1	3
161	не является	8	3
162	в области	7	3
163	но все	2	3
164	не есть	3	3
165	своего развития	3	3
166	того чтобы	8	3
167	особенно в	1	3
168	от общих	1	3
169	и здесь	2	3
170	одного из	2	3
171	к действительности	1	3
172	в значительной	1	3
173	как ее	1	3
174	того что	10	3
175	и значением	1	3
