N	3gram	Potebnia_M_3	FransuaR
1	то же время	5	9
2	в то же	5	9
3	как мы видели	1	4
4	после того как	1	4
5	в свою очередь	3	3
6	за то что	1	3
7	все то что	1	3
8	так и в	2	3
9	в том что	16	3
10	по отношению к	5	2
11	более или менее	3	2
12	и в каждой	2	2
13	но все это	1	2
14	в этом отношении	2	2
15	же что и	1	2
16	все это в	1	2
17	как и в	2	2
18	таким образом и	1	2
19	бы оно ни	1	2
20	таким образом это	1	2
21	в себе все	1	2
22	в свое время	1	2
23	и может быть	2	1
24	потому что он	3	1
25	не без основания	1	1
26	во-первых потому что	1	1
27	в чем же	1	1
28	мы уже сказали	1	1
29	на самом деле	1	1
30	же время и	1	1
31	то же самое	1	1
32	в том же	2	1
33	во-вторых потому что	1	1
34	сам по себе	5	1
35	по себе и	1	1
36	но и в	4	1
37	со всех сторон	1	1
38	и здесь как	1	1
39	не подлежит сомнению	1	1
40	здесь как и	1	1
41	с такою же	1	1
42	в данном случае	1	1
43	не только в	4	1
44	нужно прибавить что	1	1
45	есть в то	1	1
46	он может и	1	1
47	таким образом те	1	1
48	о том что	1	1
49	то же что	4	1
50	в этих словах	1	1
51	только после того	1	1
52	и все свои	1	1
53	удаленные друг от	1	1
54	и в словах	1	1
55	во всем своем	1	1
56	у него в	1	1
57	таким образом в	1	1
58	вместе с ним	1	1
59	тем самым и	1	1
60	не в силах	1	1
61	в первом случае	2	1
62	ничего общего с	1	1
63	и тем самым	1	1
64	и в самом	2	1
65	к тому же	1	1
66	как мы уже	1	1
67	именно потому что	1	1
68	друг от друга	1	1
69	тем более что	1	1
70	заметить что в	1	1
71	мы не знаем	2	1
72	по этому поводу	1	1
73	так что в	1	1
74	и в том	2	1
75	мы не в	1	1
76	тем что в	1	1
