N	3gram	Propp_Isto_5	Vladivir
1	в том что	2	9
2	в связи с	4	8
3	во всяком случае	1	6
4	в то время	1	6
5	тем не менее	4	6
6	в это время	2	4
7	как мы знаем	1	4
8	с точки зрения	1	3
9	в отличие от	1	3
10	в то же	1	3
11	точно так же	1	3
12	не в том	1	3
13	то что он	1	3
14	то же время	1	3
15	о том что	4	3
16	на то что	2	2
17	сам по себе	1	2
18	в данном случае	2	2
19	в том чтобы	2	2
20	не только в	2	2
21	в свою очередь	1	2
22	само по себе	1	2
23	после того как	3	2
24	до некоторой степени	1	2
25	как мы видели	1	2
26	мы видели и	3	1
27	не было ни	1	1
28	видели и в	1	1
29	потому что в	1	1
30	но то что	1	1
31	в том числе	1	1
32	он не только	1	1
33	и в более	1	1
34	в этом случае	7	1
35	в своей работе	1	1
36	он не может	2	1
37	можно утверждать что	1	1
38	с представлением о	2	1
39	что он уже	1	1
40	до сих пор	2	1
41	наряду с этим	2	1
42	вследствие чего он	1	1
43	что все это	1	1
44	вместе с тем	6	1
45	и тем не	1	1
46	в ней не	1	1
47	и находит в	1	1
48	то время как	1	1
49	как и вообще	1	1
50	с ним и	1	1
51	но вместе с	3	1
52	не может быть	3	1
53	может быть названа	1	1
54	по себе не	1	1
55	что и здесь	1	1
56	в основном не	1	1
57	но тем не	1	1
58	в тех же	1	1
59	здесь как и	1	1
60	что в его	1	1
61	мы увидим ниже	3	1
62	это мы увидим	1	1
63	приведем еще один	1	1
64	с самого начала	1	1
65	это значит что	2	1
66	в самом деле	1	1
67	но все же	4	1
68	можно сказать что	1	1
69	только тогда когда	1	1
70	но это не	2	1
71	в него и	1	1
72	никак не может	1	1
73	для того чтобы	3	1
74	может быть в	1	1
75	и т д	18	1
