N	3gram	Vygotskiy__5	Formalny
1	с точки зрения	9	13
2	в то же	1	8
3	более или менее	1	6
4	на самом деле	1	6
5	до сих пор	3	6
6	в свою очередь	3	6
7	не может быть	3	5
8	по отношению к	12	4
9	одной стороны и	1	4
10	с одной стороны	3	4
11	во всяком случае	1	4
12	так и в	1	4
13	в лучшем случае	3	3
14	по аналогии с	1	3
15	смысле этого слова	1	3
16	сводится к тому	1	2
17	и не может	2	2
18	в зависимости от	2	2
19	как мы увидим	1	2
20	отношение к миру	1	2
21	в этом процессе	1	2
22	и в частности	2	2
23	в применении к	1	2
24	в том чтобы	1	2
25	не прав когда	1	2
26	в связи с	1	2
27	все более и	1	2
28	более и более	1	2
29	того или иного	1	2
30	в этом пункте	1	2
31	мы не можем	1	2
32	не только не	3	2
33	при таком понимании	1	2
34	друг от друга	4	2
35	сама по себе	4	2
36	если бы оно	1	2
37	как мы видели	2	2
38	внутренних и внешних	1	1
39	или хотя бы	1	1
40	не можем не	1	1
41	состоит в том	3	1
42	решения первого вопроса	1	1
43	ничего общего с	2	1
44	от конкретного материала	1	1
45	и может быть	1	1
46	как и во	1	1
47	в этом смысле	1	1
48	же как и	1	1
49	не может не	1	1
50	в том что	11	1
51	в этом отношении	5	1
52	вместо того чтобы	3	1
53	том числе и	1	1
54	к тому чтобы	4	1
55	помощью этого метода	1	1
56	с этой точки	4	1
57	вместе с тем	2	1
58	не могло быть	1	1
59	вопрос о понимании	1	1
60	на нее как	1	1
61	мы видим что	2	1
62	в самом лучшем	1	1
63	он в своем	1	1
64	в высшей степени	2	1
65	взаимоотношений между собой	1	1
66	не столько в	1	1
67	они вовсе не	1	1
68	тем более не	1	1
69	в отличие от	2	1
70	первый и основной	2	1
71	по сравнению с	5	1
72	эту проблему и	1	1
73	так и с	1	1
74	ни одного из	1	1
75	чтобы понять что	1	1
76	но вместе с	1	1
77	а не как	1	1
78	эта точка зрения	2	1
79	и состоит в	1	1
80	это и не	1	1
81	в смысле общего	1	1
82	с другой стороны	2	1
83	так же как	7	1
84	того что было	2	1
85	этой точки зрения	4	1
86	в той же	2	1
87	между этими двумя	1	1
88	от того что	2	1
89	в процессе развития	3	1
90	ибо она не	1	1
91	независимых друг от	1	1
92	хотя бы в	2	1
93	и тем самым	1	1
94	с самого начала	5	1
95	это значит что	4	1
96	со всеми своими	1	1
97	но все же	2	1
98	заключается в том	5	1
99	и здесь в	1	1
100	заключается именно в	1	1
101	в том числе	1	1
102	к тому что	1	1
103	и требует от	1	1
104	тех или иных	1	1
105	тем не менее	1	1
106	то же что	1	1
107	с помощью этого	1	1
108	что он в	1	1
109	и ко всем	1	1
110	по своей природе	1	1
