N	2gram	Vygotskiy__1	Psycholo
1	то что	17	32
2	и в	23	31
3	в том	24	30
4	и т	1	26
5	что в	14	23
6	может быть	14	22
7	таким образом	26	20
8	при этом	4	19
9	ясно что	2	19
10	так как	7	18
11	не может	12	17
12	как и	14	16
13	и не	9	16
14	том что	21	16
15	точки зрения	26	15
16	только в	6	14
17	что и	1	13
18	а не	3	13
19	не только	16	13
20	так же	16	12
21	в этом	17	12
22	мы не	7	12
23	если мы	2	12
24	не в	4	11
25	в области	3	11
26	в самом	7	11
27	с таким	3	11
28	могут быть	3	11
29	на то	5	10
30	того что	15	10
31	потому что	6	10
32	в сущности	6	10
33	самом деле	3	9
34	по себе	5	9
35	как в	4	9
36	ни в	4	9
37	во всяком	3	8
38	т д	1	8
39	все это	6	8
40	вместе с	9	8
41	никогда не	2	8
42	показать что	2	8
43	и что	5	8
44	что мы	5	8
45	том чтобы	3	7
46	и его	6	7
47	только тогда	2	7
48	того чтобы	17	7
49	сказать что	11	7
50	на основании	5	7
51	тому как	1	7
52	о том	6	7
53	что он	7	7
54	заключается в	8	7
55	в психологии	10	6
56	вовсе не	3	6
57	вслед за	2	6
58	что это	3	6
59	отнюдь не	1	6
60	а в	2	6
61	что она	4	6
62	и даже	2	6
63	в его	14	6
64	зависимости от	2	6
65	для того	15	6
66	из этих	3	6
67	очевидно что	1	6
68	всяком случае	3	6
69	одной стороны	9	6
70	до конца	1	6
71	целый ряд	4	6
72	было бы	4	6
73	если бы	5	6
74	этой теории	1	6
75	все же	3	5
76	в целом	20	5
77	и для	1	5
78	показывает что	3	5
79	время как	4	5
80	был бы	2	5
81	и все	5	5
82	в какой	5	5
83	этой точки	1	5
84	так что	1	5
85	совершенно не	1	5
86	само по	1	5
87	иначе говоря	2	5
88	в ее	2	5
89	по самому	1	5
90	тогда когда	3	5
91	в процессе	8	5
92	в то	7	5
93	говорит что	4	5
94	то же	8	5
95	другой стороны	9	5
96	в зависимости	2	5
97	с одной	8	5
98	оказывается что	1	5
99	мы видим	4	5
