N	3gram	Propp_Russ_2	Istorich
1	и т д	5	16
2	в этих случаях	3	10
3	с другой стороны	1	8
4	во всех этих	1	6
5	всех этих случаях	1	6
6	о том что	4	5
7	за тридевять земель	1	5
8	так же как	4	4
9	с одной стороны	2	4
10	на первый взгляд	1	4
11	в тех случаях	1	4
12	тем не менее	2	4
13	в том что	18	4
14	отсюда видно что	1	3
15	мы уже знаем	1	3
16	то что в	1	3
17	еще не все	1	3
18	не может быть	3	3
19	в данном случае	6	3
20	с того что	1	3
21	тех случаях когда	1	3
22	дело не в	1	3
23	мы здесь имеем	1	2
24	в сказке как	1	2
25	то время как	1	2
26	как и другие	1	2
27	и в других	4	2
28	но и в	1	2
29	после того как	2	2
30	но это не	1	2
31	можно предположить что	3	2
32	здесь мы имеем	1	2
33	в том чтобы	2	2
34	т е в	5	2
35	в этом и	2	2
36	мы не можем	2	2
37	в то время	2	2
38	не все ясно	1	2
39	он показывает что	1	2
40	есть и другие	1	2
41	как и в	1	2
42	о том как	1	1
43	к этому же	1	1
44	в народном сознании	1	1
45	выше мы видели	1	1
46	состоит в том	13	1
47	в эту ночь	3	1
48	представляет для нас	1	1
49	но так как	1	1
50	одна из девушек	3	1
51	обряд состоит в	1	1
52	вытекает из всего	1	1
53	животных и т	1	1
54	в этом случае	6	1
55	же как и	2	1
56	и оно же	1	1
57	но далеко не	1	1
58	во многих других	1	1
59	одна из особенностей	1	1
60	это не объясняет	1	1
61	и то и	1	1
62	это делалось для	2	1
63	во всем этом	1	1
64	в другом месте	1	1
65	до того момента	1	1
66	не входит в	1	1
67	как мы увидим	1	1
68	а так как	1	1
69	но все это	1	1
70	только там где	1	1
71	можно было бы	1	1
72	как мы уже	1	1
73	ничего не говорится	1	1
74	одна из них	1	1
75	и одна из	1	1
76	а иногда и	1	1
77	как можно больше	2	1
78	вместе с тем	4	1
79	из всего комплекса	1	1
80	в предыдущей главе	1	1
81	становятся в ряд	1	1
82	к заключению что	1	1
83	в некоторых случаях	1	1
84	один из них	1	1
85	в этой связи	1	1
86	то же происходит	1	1
87	в царстве мертвых	1	1
88	так как это	1	1
89	того как все	1	1
90	это конечно более	1	1
91	в глухую полночь	1	1
92	показывает что при	1	1
93	этот обряд в	1	1
94	то же значение	1	1
95	но в данном	1	1
96	эти представления не	2	1
97	с раздвинутыми ногами	1	1
98	интерес представляет для	1	1
99	она живет в	1	1
100	возможно что здесь	1	1
101	это не совсем	1	1
102	жизнь но и	1	1
103	а именно в	2	1
104	более или менее	1	1
105	тот кто сорвал	1	1
106	и от этого	1	1
107	к себе в	1	1
108	одним из самых	1	1
109	раздвинутыми ногами и	1	1
110	вопрос о том	1	1
111	не только на	1	1
112	смысла и значения	1	1
113	с тем и	1	1
114	сюда же относится	1	1
115	совершенно очевидно что	1	1
116	они представляют собой	2	1
117	мы и здесь	1	1
118	же к этому	1	1
119	может быть поставлен	1	1
120	приводит нас к	2	1
121	по его мнению	1	1
122	для нас не	1	1
123	в мировом фольклоре	1	1
124	о чем речь	1	1
125	приведенные материалы дают	1	1
126	как мы видели	1	1
127	мы видели что	4	1
128	там же к	1	1
129	если предположить что	1	1
