N	3gram	Vygotskiy__3	Vladivir
1	в том что	11	9
2	во всяком случае	2	6
3	в то время	2	6
4	и то что	3	5
5	как это мы	1	4
6	более или менее	1	3
7	с точки зрения	9	3
8	в отличие от	1	3
9	не в том	2	3
10	то что он	2	3
11	о том что	3	3
12	никакого отношения к	1	3
13	на то что	12	2
14	нам кажется что	1	2
15	можно было бы	1	2
16	в данном случае	2	2
17	в том чтобы	1	2
18	в свою очередь	2	2
19	не имеет никакого	3	2
20	а в том	1	2
21	не то что	2	2
22	заключается в том	6	2
23	и как мы	1	2
24	и все же	1	2
25	как мы видели	2	2
26	и в ней	1	1
27	что в этом	1	1
28	для нас важно	1	1
29	в какой мере	2	1
30	потому что в	1	1
31	с этой своей	1	1
32	та же самая	1	1
33	еще и другие	1	1
34	что несмотря на	1	1
35	я от него	1	1
36	то что с	2	1
37	он не может	1	1
38	и ко всему	1	1
39	они не могут	1	1
40	тот же самый	1	1
41	до сих пор	5	1
42	я говорю о	1	1
43	с тот же	1	1
44	не было бы	1	1
45	только то что	2	1
46	в этом отношении	1	1
47	то что в	2	1
48	все то чем	1	1
49	кроме того что	1	1
50	и к его	1	1
51	тех слов которые	1	1
52	в двух словах	1	1
53	вместе с тем	2	1
54	может быть и	1	1
55	и в своем	1	1
56	и о его	1	1
57	все с теми	1	1
58	только одно что	1	1
59	такой степени что	1	1
60	в высшей степени	1	1
61	то что начиная	1	1
62	то что можно	1	1
63	все больше и	2	1
64	потому что тогда	1	1
65	заключается не в	2	1
66	он ссылается на	1	1
67	и как бы	2	1
68	то время как	2	1
69	не только как	1	1
70	с теми же	1	1
71	и не могла	1	1
72	не может быть	1	1
73	что и здесь	1	1
74	в той же	1	1
75	сих пор не	1	1
76	имел в виду	1	1
77	что в этой	2	1
78	что в его	1	1
79	мы увидим ниже	2	1
80	с самого начала	6	1
81	в самом деле	18	1
82	и можно сказать	1	1
83	но все же	1	1
84	можно сказать что	1	1
85	с тем и	1	1
86	т п с	1	1
87	больше и больше	2	1
88	по этому поводу	1	1
89	конечно не в	1	1
90	самом деле если	1	1
91	никак не может	1	1
92	для того чтобы	8	1
93	к тому же	1	1
94	уже с самого	1	1
95	что так как	1	1
96	при этом она	1	1
97	и т д	4	1
98	он никак не	1	1
