N	2gram	Vinokur_Ku_3	Psycholo
1	то что	4	32
2	и в	23	31
3	в том	22	30
4	и т	54	26
5	что в	13	23
6	может быть	14	22
7	таким образом	9	20
8	при помощи	1	20
9	совершенно ясно	2	19
10	при этом	6	19
11	ясно что	4	19
12	так как	9	18
13	не может	6	17
14	как и	5	16
15	том что	11	16
16	т п	41	16
17	и не	10	16
18	точки зрения	23	15
19	искусства и	1	15
20	только в	6	14
21	не только	17	13
22	что и	6	13
23	а не	11	13
24	мы не	3	12
25	если мы	7	12
26	так же	2	12
27	в этом	16	12
28	с таким	1	11
29	в самом	13	11
30	не в	5	11
31	в области	14	11
32	могут быть	6	11
33	в сущности	4	10
34	того что	11	10
35	потому что	12	10
36	самом деле	14	9
37	искусства в	1	9
38	по себе	6	9
39	ни в	3	9
40	как в	4	9
41	т д	8	8
42	и что	7	8
43	всякий раз	1	8
44	никогда не	1	8
45	что мы	2	8
46	вместе с	2	8
47	все это	2	8
48	во всяком	2	8
49	только тогда	4	7
50	том чтобы	4	7
51	заключается в	4	7
52	сказать что	7	7
53	того чтобы	11	7
54	и его	1	7
55	о том	6	7
56	тому как	2	7
57	что он	6	7
58	что это	3	6
59	зависимости от	8	6
60	внутренняя форма	3	6
61	очевидно что	3	6
62	отнюдь не	3	6
63	целый ряд	4	6
64	из этих	5	6
65	что она	5	6
66	для того	12	6
67	было бы	16	6
68	наглядное представление	1	6
69	если бы	8	6
70	в его	11	6
71	вслед за	1	6
72	всяком случае	1	6
73	вовсе не	5	6
74	одной стороны	4	6
75	а в	5	6
76	и есть	5	5
77	в зависимости	7	5
78	то же	6	5
79	время как	1	5
80	в ее	4	5
81	с одной	4	5
82	в целом	4	5
83	показывает что	1	5
84	несмотря на	1	5
85	иначе говоря	2	5
86	оказывается что	1	5
87	она не	3	5
88	в то	3	5
89	тогда когда	4	5
90	в процессе	3	5
91	как будто	1	5
92	утверждать что	1	5
93	то время	1	5
94	для нас	4	5
95	с другой	7	5
96	мы видим	1	5
97	в какой	3	5
98	был бы	3	5
99	само по	1	5
100	совершенно не	5	5
101	это есть	1	5
102	как бы	5	5
103	этой точки	1	5
104	все же	5	5
105	и для	1	5
106	формы и	3	5
107	говорит что	1	5
108	другой стороны	3	5
109	же как	1	4
110	в котором	2	4
111	мы имеем	2	4
112	в которой	1	4
113	в виду	8	4
114	столь же	4	4
115	точка зрения	4	4
116	отличие от	2	4
117	формы в	1	4
118	в себе	1	4
119	и если	2	4
120	по существу	3	4
121	одной и	1	4
122	что я	1	4
123	тому что	4	4
124	у нас	10	4
125	к тому	3	4
126	те же	7	4
127	со стороны	1	4
128	никак не	2	4
129	прежде всего	9	4
130	между тем	4	4
131	все время	1	4
132	один из	4	4
133	мы увидим	1	4
134	могло бы	3	4
135	там где	3	4
136	и так	1	4
137	как это	7	4
138	как нельзя	2	4
139	этого слова	4	4
140	с этой	3	4
141	и о	4	4
142	в результате	3	4
143	чтобы понять	2	4
144	в этих	2	4
145	и другие	1	4
146	к этому	1	4
147	смысле слова	2	3
148	речь идет	3	3
149	например в	1	3
150	это и	3	3
151	на деле	1	3
152	тем же	2	3
153	почти всегда	1	3
154	что эти	2	3
155	должна быть	3	3
156	собственном смысле	2	3
157	той же	3	3
158	нуждаются в	1	3
159	вопрос о	11	3
160	из которых	1	3
161	в которых	3	3
162	но не	3	3
163	конечном счете	1	3
164	с этим	1	3
165	в своем	4	3
166	хотя и	5	3
167	и к	3	3
168	но в	2	3
169	уже в	3	3
170	им в	1	3
171	тому же	3	3
172	думается что	1	3
173	обоих этих	1	3
174	как совершенно	1	3
175	состоит в	2	3
176	в силу	6	3
177	и вот	3	3
178	у пушкина	1	3
179	в каждом	1	3
180	не будет	1	3
181	разница между	1	3
182	с тем	6	3
183	в слове	4	3
184	мы знаем	1	3
185	в своей	4	3
186	представить себе	1	3
187	представление о	1	3
188	в отличие	2	3
189	и той	1	3
190	точку зрения	2	3
191	задачи и	1	3
192	случае в	1	3
193	только не	1	3
194	во всем	1	3
195	что на	3	3
196	не могут	5	3
197	когда мы	3	3
198	и другой	1	3
199	не есть	3	3
200	но только	1	3
201	что все	2	3
202	в собственном	1	3
203	нет никакой	1	3
204	так и	6	3
205	каждого из	1	3
206	по тому	2	3
207	но мы	2	3
208	что самое	1	3
209	он не	3	3
210	ее от	1	3
211	в конечном	1	3
212	нуждается в	1	3
213	в частности	2	3
214	который в	1	3
215	форма этого	1	3
216	не можем	1	3
217	а потому	2	3
218	слова в	4	3
219	от того	5	3
220	и только	3	3
221	точек зрения	2	3
222	на примере	1	3
223	до сих	8	3
224	не было	4	3
225	могут служить	1	3
226	какой мере	2	3
227	совершенно очевидно	1	3
228	в одной	1	3
229	внутренней формы	2	3
230	исходя из	1	3
231	сих пор	8	3
232	но это	5	3
233	должны быть	1	3
234	каждой из	2	3
235	т е	32	3
236	все что	1	3
237	как на	8	3
238	в таком	4	3
239	я сказал	1	2
240	то на	1	2
241	ту же	1	2
242	зависимость от	1	2
243	таком случае	2	2
244	того же	4	2
245	и то	1	2
246	и без	2	2
247	на самом	3	2
248	тех же	4	2
249	идет о	1	2
250	поэзии и	1	2
251	из всех	1	2
252	есть не	3	2
253	она в	1	2
254	как мы	5	2
255	бы что	1	2
256	на место	1	2
257	почти все	1	2
258	большей частью	1	2
259	может дать	1	2
260	быть в	2	2
261	в чем	5	2
262	только то	3	2
263	быть предметом	1	2
264	в область	2	2
265	на основе	1	2
266	но как	3	2
267	а только	1	2
268	не то	2	2
269	с совершенно	1	2
270	отношение к	3	2
271	или иное	2	2
272	что они	2	2
273	сама по	2	2
274	стал бы	1	2
275	психологической теории	1	2
276	этой формы	1	2
277	независимо от	5	2
278	что внутренняя	1	2
279	последнее время	1	2
280	как к	2	2
281	когда он	2	2
282	к числу	1	2
283	более или	2	2
284	увидим что	2	2
285	действия и	1	2
286	бы и	3	2
287	мы получаем	1	2
288	то я	1	2
289	в известном	2	2
290	различение между	2	2
291	и тот	2	2
292	как он	2	2
293	главным образом	2	2
294	или иных	1	2
295	русском языке	3	2
296	формой или	1	2
297	раз из	1	2
298	как они	2	2
299	и дальше	2	2
300	и с	3	2
301	не дает	2	2
302	его в	2	2
303	этом смысле	1	2
304	и тем	6	2
305	далеко не	5	2
306	не всегда	1	2
307	такой же	2	2
308	автора или	1	2
309	или менее	2	2
310	что такое	4	2
311	в такой	1	2
312	с точки	16	2
313	иначе как	1	2
314	мысли и	2	2
315	одном из	1	2
316	внешняя форма	1	2
317	каждое из	1	2
318	тем не	9	2
319	даже в	1	2
320	что есть	2	2
321	не менее	12	2
322	тем самым	4	2
323	что различие	2	2
324	в основе	1	2
325	казалось бы	1	2
326	ничего не	6	2
327	таким путем	1	2
328	мыслей и	1	2
329	в русском	2	2
330	тех или	1	2
331	к работе	1	2
332	что речь	1	2
333	фактов и	1	2
334	их от	1	2
335	мы найдем	2	2
336	в основу	1	2
337	же самое	1	2
338	отказаться от	1	2
339	на это	1	2
340	если же	2	2
341	на вопрос	3	2
342	приходит к	1	2
343	связи со	1	2
344	без всякого	1	2
345	то или	2	2
346	приводит к	1	2
347	том случае	4	2
348	это только	1	2
349	формы то	1	2
350	силу того	1	2
351	означает что	1	2
352	и здесь	2	2
353	зрения на	3	2
354	но и	3	2
355	нас в	3	2
356	что с	1	2
357	тем или	1	2
358	этих слов	3	2
359	этому поводу	1	2
360	отметить что	3	2
361	заключается не	2	2
362	в него	1	2
363	к нему	1	2
364	что здесь	1	2
365	как например	2	2
366	тот же	6	2
367	и потому	1	2
368	по этому	1	2
369	в качестве	2	2
370	уже не	8	2
371	в поэзии	5	2
372	ту или	1	2
373	и их	1	2
374	в одном	2	2
375	но что	1	2
376	речь и	1	2
377	как раз	4	2
378	и вместе	1	2
379	быть совершенно	2	2
380	себе представить	2	2
381	в каком	3	2
382	что для	1	2
383	то и	2	2
384	и составляет	1	2
385	не означает	2	2
386	о чем	2	2
387	во внимание	5	2
388	намек на	1	2
389	в связи	5	2
390	мы видели	3	2
391	п все	2	2
392	слова то	1	2
393	выражения и	1	2
394	учению о	1	2
395	к жизни	1	2
396	целом ряде	1	2
397	смысле этого	2	2
398	данной эпохи	1	2
399	что же	5	2
400	может считаться	1	2
401	отличается от	2	2
402	точно и	1	2
403	что основная	2	2
404	она должна	1	2
405	одного и	2	2
406	и от	1	2
407	это можно	1	2
408	об искусстве	1	2
409	или иным	2	2
410	от него	1	2
411	к этой	1	2
412	и как	2	2
413	ряд таких	1	2
414	будто бы	1	2
415	только что	2	2
416	есть продукт	1	2
417	обратиться к	1	2
418	до тех	4	2
419	что даже	1	2
420	только о	2	2
421	что поскольку	1	2
422	что то	1	2
423	имеет в	2	2
424	только они	1	2
425	по поводу	3	2
426	это в	2	2
427	который должен	1	1
428	не иначе	1	1
429	другой точки	1	1
430	говоря о	1	1
431	в движение	1	1
432	в объяснении	1	1
433	к нашему	1	1
434	связана с	1	1
435	внешней форме	1	1
436	форм есть	1	1
437	поэтической речи	1	1
438	образом от	1	1
439	уже к	1	1
