N	2gram	Vygotskiy__1	Problema
1	и в	31	44
2	вовсе не	6	37
3	и не	16	35
4	не есть	3	35
5	то есть	26	34
6	может быть	22	28
7	по себе	9	25
8	потому что	10	25
9	то что	32	23
10	в том	30	21
11	только в	14	19
12	а не	13	18
13	в этом	12	17
14	если мы	12	16
15	для нас	5	16
16	сказать что	7	16
17	когда мы	3	15
18	художественного произведения	17	14
19	и то	2	14
20	не только	13	14
21	и даже	6	14
22	и т	26	13
23	то же	5	13
24	т д	8	13
25	не в	11	13
26	но в	3	12
27	том что	16	12
28	так что	5	12
29	не является	5	11
30	то это	1	10
31	отнюдь не	6	10
32	так и	3	10
33	как и	16	10
34	тем не	2	10
35	не менее	2	10
36	у нас	4	10
37	в виду	4	10
38	но и	2	10
39	в нем	2	9
40	и с	2	9
41	это не	1	9
42	и тем	2	9
43	в то	5	9
44	и это	3	9
45	никак не	4	9
46	в его	6	9
47	что и	13	9
48	что он	7	9
49	как нечто	1	9
50	так как	18	9
51	как бы	5	9
52	же самое	2	9
53	таким образом	20	9
54	и от	2	9
55	во всяком	8	9
56	смысле слова	3	8
57	сама по	2	8
58	перед нами	1	8
59	в себе	4	8
60	он не	3	8
61	было бы	6	8
62	ни в	9	8
63	но это	3	8
64	и вообще	1	8
65	есть нечто	2	8
66	только и	1	8
67	как раз	2	8
68	связи с	1	8
69	как мы	2	8
70	того что	10	8
71	при помощи	20	8
72	что же	2	8
73	художественное произведение	10	8
74	что мы	8	8
75	что в	23	8
76	это и	3	7
77	мы не	12	7
78	в связи	2	7
79	на самом	2	7
80	мы должны	1	7
81	указывает на	4	7
82	с ним	2	7
83	и что	8	7
84	с другой	5	7
85	уже не	2	7
86	мы находим	1	7
87	еще и	1	7
88	не может	17	7
89	и потому	2	7
90	в целом	5	6
91	все же	5	6
92	и к	3	6
93	о том	7	6
94	и если	4	6
95	у пушкина	3	6
96	ясно что	19	6
97	но если	1	6
98	но только	3	6
99	никогда не	8	6
100	можно сказать	1	6
101	и только	3	6
102	всяком случае	6	6
103	сами по	1	6
104	мы можем	4	6
105	жизни и	3	6
106	и есть	5	5
107	едва ли	1	5
108	есть не	2	5
109	еще не	1	5
110	а только	2	5
111	значение и	1	5
112	за пределы	1	5
113	что они	2	5
114	в своем	3	5
115	хотя и	3	5
116	с тем	3	5
117	точки зрения	15	5
118	в своей	3	5
119	нас не	1	5
120	тем самым	2	5
121	как о	1	5
122	тех или	2	5
123	и его	7	5
124	и о	4	5
125	которое мы	1	5
126	в ней	1	5
127	и здесь	2	5
128	что здесь	2	5
129	только на	3	5
130	то и	2	5
131	гораздо более	2	5
132	в конце	3	5
133	не было	3	5
134	так же	12	5
135	как в	9	5
136	этого слова	4	5
137	все это	8	5
138	а в	6	5
139	другой стороны	5	5
140	в таком	3	5
141	таком случае	2	4
142	есть обязательно	1	4
143	не что	1	4
144	время как	5	4
145	что иное	1	4
146	но даже	2	4
147	иное как	1	4
148	бы то	1	4
149	в чем	2	4
150	но как	2	4
151	только при	3	4
152	чем же	1	4
153	могли бы	1	4
154	то время	5	4
155	при этом	19	4
156	заключается в	7	4
157	и без	2	4
158	тому что	4	4
159	можно ли	2	4
160	дело в	1	4
161	только с	1	4
162	или иных	2	4
163	есть только	2	4
164	отличается от	2	4
165	в ее	5	4
166	языка и	1	4
167	д и	1	4
168	что даже	2	4
169	же и	1	4
170	нас в	2	4
171	на этот	1	4
172	мы говорим	1	4
173	ни от	1	4
174	дело здесь	1	4
175	или в	1	4
176	а также	1	4
177	совершенно не	5	4
178	же самой	1	4
179	в каком	2	4
180	в искусстве	4	4
181	художественном произведении	3	3
182	же как	4	3
183	то в	1	3
184	и больше	1	3
185	и значение	1	3
186	и ее	1	3
187	первого взгляда	1	3
188	там и	1	3
189	но не	3	3
190	с самой	1	3
191	в художественном	3	3
192	и как	2	3
193	с понятием	1	3
194	в самом	11	3
195	весь круг	1	3
196	что это	6	3
197	в этой	3	3
198	на то	10	3
199	как оно	1	3
200	конце концов	3	3
201	идеи и	1	3
202	что у	3	3
203	одно и	1	3
204	но все	1	3
205	художественным произведением	3	3
206	об этом	1	3
207	его в	2	3
208	только о	2	3
209	все равно	1	3
210	этого произведения	2	3
211	и тогда	2	3
212	что такое	2	3
213	себе а	3	3
214	в которых	3	3
215	и очень	2	3
216	теми или	1	3
217	в таких	1	3
218	иной раз	1	3
219	та или	1	3
220	однако если	1	3
221	ничего не	2	3
222	или иная	1	3
223	как будто	5	3
224	именно потому	1	3
225	и такие	1	3
226	как только	1	3
227	для его	1	3
228	которой она	1	3
229	если же	2	3
230	она не	5	3
231	образность или	1	3
232	образы и	2	3
233	без всякого	2	3
234	то или	2	3
235	идет речь	1	3
236	если бы	6	3
237	образ есть	1	3
238	или как	2	3
239	том или	1	3
240	во всей	1	3
241	не так	1	3
242	не мешает	1	3
243	в качестве	2	3
244	самом деле	9	3
245	которые мы	1	3
246	есть в	7	3
247	уже в	3	3
248	а это	1	3
249	этот раз	1	3
250	для него	1	3
251	структуры и	1	3
252	могло бы	4	3
253	случае не	2	3
254	само по	5	3
255	отличие от	4	3
256	здесь в	1	3
257	очень много	1	3
258	являются только	1	3
259	что для	2	3
260	прежде всего	4	3
261	его как	1	3
262	с первого	1	3
263	в той	1	3
264	это есть	5	3
265	в тех	1	3
266	образ и	2	3
267	с этой	4	3
268	слова и	1	3
269	в любом	1	3
270	в условиях	1	3
271	формы и	5	3
272	и все	5	3
273	хотя бы	1	3
274	будто бы	2	3
275	ни было	1	3
276	же в	1	3
277	но вот	1	3
278	из этого	2	3
279	точно так	3	3
280	и другие	4	3
281	к тому	4	3
282	того же	2	2
283	столько же	1	2
284	почти всегда	3	2
285	и могут	1	2
286	его не	2	2
287	с намерением	1	2
288	мы имеем	4	2
289	только благодаря	1	2
290	литературы и	1	2
291	целое и	1	2
292	быть в	2	2
293	во всех	1	2
294	совсем не	3	2
295	то он	1	2
296	не то	2	2
297	или иное	2	2
298	в известном	2	2
299	с этим	3	2
300	и нет	1	2
301	как вполне	1	2
302	когда он	2	2
303	не являются	1	2
304	тем же	3	2
305	себе не	3	2
306	в которой	4	2
307	а может	1	2
308	с их	1	2
309	бы только	1	2
310	всей его	1	2
311	а вовсе	1	2
312	сравнению с	1	2
313	время и	1	2
314	эта последняя	1	2
315	широком смысле	1	2
316	такого же	1	2
317	что все	3	2
318	из отдельных	2	2
319	и может	2	2
320	зрения на	2	2
321	а как	1	2
322	он есть	1	2
323	л толстой	1	2
324	нашего исследования	3	2
325	на основании	7	2
326	в слове	3	2
327	во внимание	2	2
328	мы видели	2	2
329	между собою	1	2
330	в этих	4	2
331	и при	1	2
332	в котором	4	2
333	скупой рыцарь	1	2
334	с точки	2	2
335	по сравнению	1	2
336	в их	1	2
337	что вся	1	2
338	возможны только	1	2
339	в отличие	3	2
340	от себя	4	2
341	бы мы	2	2
342	образом и	1	2
343	и более	1	2
344	однако в	1	2
345	нас к	1	2
346	при условии	1	2
347	с которой	1	2
348	с теми	2	2
349	дело не	1	2
350	то чего	1	2
351	на котором	1	2
352	в процессе	5	2
353	в основе	2	2
354	но что	2	2
355	и по	3	2
356	как она	2	2
357	оно возникает	1	2
358	и искусства	1	2
359	чистом виде	3	2
360	могут быть	11	2
361	в стихотворении	1	2
362	что оно	3	2
363	в языкознании	1	2
364	что при	3	2
365	для себя	1	2
366	самого же	1	2
367	поэтического образа	1	2
368	такое что	1	2
369	настоящее время	2	2
370	в буквальном	1	2
371	определенным образом	1	2
372	только то	2	2
373	это можно	2	2
374	том как	1	2
375	в настоящее	2	2
376	образ или	1	2
377	все дело	2	2
378	искусства и	15	2
379	является предметом	2	2
380	и многих	1	2
381	самой по	1	2
382	нечто иное	1	2
383	и во	2	2
384	разница здесь	1	2
385	и следовательно	2	2
386	своему содержанию	1	2
387	но с	1	2
388	мы захотели	1	2
389	который в	3	2
390	по мнению	2	2
391	образа в	1	2
392	никак нельзя	2	2
393	с одной	5	2
394	и у	4	2
395	своим собственным	1	2
396	в нашей	1	2
397	является не	1	2
398	за счет	1	2
399	из них	2	2
400	никто не	1	2
401	в известной	1	2
402	случае когда	1	2
403	произведения и	1	2
404	от тех	1	2
405	заключается только	2	2
406	или ином	1	2
407	от того	3	2
408	правды и	1	2
409	гораздо больше	1	2
410	до сих	3	2
411	от другой	1	2
412	именно в	1	2
413	а с	1	2
414	мы скажем	1	2
415	о чем	2	2
416	когда она	2	2
417	будет совершенно	1	2
418	в частности	3	2
419	вместе с	8	2
420	как это	4	2
421	к другой	1	2
422	нечто гораздо	1	2
423	из которых	3	2
424	по своему	1	2
425	и там	2	2
426	и всей	1	2
427	по существу	4	2
428	не дана	1	2
429	сих пор	3	2
430	о его	1	2
431	пока еще	1	2
432	и для	5	2
433	бы как	1	2
434	при таком	1	2
435	только тогда	7	2
436	в результате	4	2
437	другое дело	1	2
438	а к	1	2
439	ее и	2	2
440	от него	2	2
441	вот это	1	2
442	бы в	2	2
443	только что	2	2
444	и состоит	2	2
445	значение которое	1	2
446	образ в	1	2
447	по поводу	2	2
448	это в	2	2
449	это понятие	1	2
450	как на	3	2
451	этой точки	5	2
452	слова это	1	2
453	значения этого	1	1
454	этим как	1	1
455	от этой	1	1
456	ни его	1	1
457	такое произведение	1	1
458	произведения но	2	1
459	речь идет	3	1
460	рассматривается как	1	1
461	в эстетике	5	1
462	есть самая	1	1
463	показаться что	1	1
464	изображения и	1	1
465	идет о	2	1
466	об искусстве	2	1
467	от самого	1	1
468	в первом	1	1
469	что эти	3	1
470	оно было	2	1
471	отделена от	1	1
472	должна быть	3	1
473	собственном смысле	3	1
474	и этот	1	1
475	одним и	1	1
476	те времена	1	1
477	той же	3	1
478	из всех	2	1
479	например в	3	1
480	от всякой	1	1
481	и само	1	1
482	нас от	1	1
483	что если	1	1
484	прямом смысле	1	1
485	вопрос о	3	1
486	до такой	1	1
487	какой-то особой	1	1
488	именно к	1	1
489	почти все	2	1
490	который был	1	1
491	благодаря тому	2	1
492	если будем	1	1
493	отношении однако	1	1
494	и над	1	1
495	чувственные образы	1	1
496	все другое	1	1
497	оно есть	2	1
498	на тему	1	1
499	которое не	1	1
500	для нашей	1	1
501	мы ее	1	1
502	большей частью	2	1
503	который может	1	1
504	и на	1	1
505	всегда можно	1	1
506	между собой	1	1
507	мысли и	2	1
508	поводу художественного	1	1
509	совершенно другое	1	1
510	является просто	1	1
511	то мы	1	1
512	своего рода	1	1
513	а отношение	1	1
514	заключается не	2	1
515	друг к	1	1
516	видели что	2	1
517	чем это	1	1
518	он говорит	1	1
519	вещей мы	1	1
520	образа к	3	1
521	теряет свой	1	1
522	и всякий	2	1
523	в сторону	1	1
524	не нарушают	1	1
525	ответ на	1	1
526	есть по	1	1
527	а если	1	1
528	и структуры	1	1
529	же раз	1	1
530	один и	1	1
531	результате этого	1	1
532	относится к	1	1
533	меньше всего	1	1
534	самое понятие	1	1
535	если она	2	1
536	независимо от	2	1
537	в особом	1	1
538	что именно	1	1
539	вот эта	1	1
540	она как	2	1
541	то ясно	1	1
542	и художественного	2	1
543	что всякое	5	1
544	художественными образами	1	1
545	имеет в	2	1
546	более или	2	1
547	как таковое	2	1
548	и хотя	1	1
549	искусстве или	1	1
550	или иную	1	1
551	стать не	1	1
552	а во-вторых	1	1
553	мы при	1	1
554	произведения искусства	1	1
555	из этих	6	1
556	художественному произведению	1	1
557	говорить об	1	1
558	учение о	1	1
559	собой в	1	1
560	звуков а	1	1
561	остановиться на	2	1
562	отношение между	1	1
563	и тот	2	1
564	тому же	3	1
565	во многих	1	1
566	как он	2	1
567	а более	1	1
568	на его	1	1
569	к выводу	1	1
570	никакой возможности	1	1
571	все те	1	1
572	что сказать	1	1
573	многое такое	1	1
574	поведение в	1	1
575	и почему	1	1
576	момента в	1	1
577	в понимании	1	1
578	и когда	3	1
579	этого вопроса	2	1
580	не к	1	1
581	образность имеет	1	1
582	том чтобы	7	1
583	новое и	1	1
584	приходим к	1	1
585	что ни	1	1
586	что она	6	1
587	конца и	1	1
588	именно это	1	1
589	и заключается	1	1
590	произведение искусства	8	1
591	что обычное	1	1
592	так называемым	1	1
593	как они	2	1
594	различие между	4	1
595	произведения с	2	1
596	речи или	1	1
597	конечно в	1	1
598	и чтобы	1	1
599	достаточной глубиной	1	1
600	принцип и	1	1
601	для своей	1	1
602	в него	2	1
603	нарушают их	1	1
604	может стать	3	1
605	литературном произведении	1	1
606	за ней	1	1
607	слов на	1	1
608	мы считаем	2	1
609	в жизни	2	1
610	произведение как	2	1
611	в них	2	1
612	и вы	1	1
613	далеко не	2	1
614	произведения должна	1	1
615	не всегда	2	1
616	в своих	4	1
617	нельзя будет	1	1
618	которой он	1	1
619	всегда и	1	1
620	мы хотели	1	1
621	идеи с	1	1
622	значит не	1	1
623	автора и	1	1
624	и того	1	1
625	со всей	1	1
626	или менее	2	1
627	к тем	1	1
628	даже при	1	1
629	в такой	2	1
630	о той	1	1
631	на месте	1	1
632	сами за	1	1
633	она в	2	1
634	прийти к	1	1
635	мы называем	1	1
636	представление о	3	1
637	оказывается что	5	1
638	значение то	1	1
639	знаем что	1	1
640	а смысл	1	1
641	слова в	3	1
642	и другого	2	1
643	и той	3	1
644	и останется	1	1
645	а есть	1	1
646	точку зрения	3	1
647	понятие формы	1	1
648	в прямом	1	1
649	том и	2	1
650	привнесения в	1	1
651	зрения и	1	1
652	даже в	2	1
653	имел в	1	1
654	же мы	1	1
655	случае мы	1	1
656	и какая	1	1
657	что с	2	1
658	вплоть до	1	1
659	или что	1	1
660	лиц и	1	1
661	из нас	2	1
662	имеет свое	1	1
663	случае они	1	1
664	есть прежде	1	1
665	мысли в	3	1
666	тогда когда	5	1
667	только из	4	1
668	выводы и	1	1
669	искусства обычно	1	1
670	нельзя сводить	1	1
671	мы все	2	1
672	одной и	4	1
673	того чтобы	7	1
674	только не	3	1
675	того и	1	1
676	казалось бы	2	1
677	подобно тому	5	1
678	если художественное	1	1
679	поскольку оно	1	1
680	у писемского	1	1
681	такая же	1	1
682	или когда	1	1
683	во всем	3	1
684	это слово	1	1
685	в количественном	1	1
686	так то	1	1
687	которые никак	3	1
688	факта что	1	1
689	в нее	1	1
690	обстоятельство что	1	1
691	наоборот когда	1	1
692	исходить из	1	1
693	являются не	2	1
694	прямо говорит	1	1
695	не могут	3	1
696	стихотворения пушкина	1	1
697	к другу	1	1
698	тут не	1	1
699	она же	1	1
700	в одну	1	1
701	эта точка	1	1
702	оно не	1	1
703	утверждать что	5	1
704	всегда в	1	1
705	того самого	1	1
706	мы его	1	1
707	назвал его	1	1
708	таких словах	1	1
709	быть может	1	1
710	но при	1	1
711	на нем	1	1
712	в собственном	3	1
713	такое в	1	1
714	что всякая	2	1
715	от обычного	1	1
716	то чтобы	2	1
717	нет никакой	3	1
718	в пределах	1	1
719	словах как	1	1
720	развития языка	2	1
721	на нее	1	1
722	не за	1	1
723	принять во	1	1
724	особенно в	1	1
725	не ради	1	1
726	д все	1	1
727	что самый	1	1
728	можно только	1	1
729	поэтому нет	1	1
730	что от	1	1
731	но у	1	1
732	понятно что	1	1
733	строго говоря	1	1
734	поэтому в	1	1
735	в эпоху	1	1
736	означает что	2	1
737	выводу что	1	1
738	говорят что	1	1
739	поставить проблему	1	1
740	разница между	3	1
741	или это	1	1
742	произведения как	1	1
743	фантастической и	1	1
744	от образа	1	1
745	но к	3	1
746	каждой из	3	1
747	и поэтому	2	1
748	и та	1	1
749	но мы	3	1
750	совершенно неверно	1	1
751	что символичность	1	1
752	в глаза	1	1
753	почему же	1	1
754	к одному	1	1
755	там же	2	1
756	в евгении	2	1
757	внешней формы	1	1
758	все в	1	1
759	нем не	1	1
760	которой мы	1	1
761	которого оно	1	1
762	этих слов	2	1
763	искусства с	4	1
764	во втором	1	1
765	что отделяет	1	1
766	или иными	1	1
767	нуждается в	3	1
768	и содержания	1	1
769	бы и	2	1
770	исторического развития	1	1
771	из нескольких	1	1
772	резко отличается	1	1
773	нас что	1	1
774	что бы	1	1
775	за нас	1	1
776	в ту	1	1
777	в свете	1	1
778	все время	4	1
779	о предмете	1	1
780	и об	1	1
781	в литературе	1	1
782	теория которая	1	1
783	образом как	1	1
784	эту точку	1	1
785	что только	2	1
786	дело с	3	1
787	именно о	1	1
788	и действительно	1	1
789	многие теоретики	1	1
790	божественная комедия	1	1
791	помощи которого	2	1
792	он уже	1	1
793	если принять	1	1
794	бы ни	2	1
795	точка зрения	4	1
796	таком понимании	1	1
797	своей основе	1	1
798	со всеми	4	1
799	без этого	1	1
800	оно почти	1	1
801	для всех	4	1
802	к идее	2	1
803	образами и	1	1
804	не можем	3	1
805	или не	2	1
806	пушкина мы	2	1
807	и обратно	1	1
808	и других	3	1
809	ту или	2	1
810	тоже в	1	1
811	что содержание	2	1
812	был бы	5	1
813	цели и	1	1
814	которая может	1	1
815	в одном	2	1
816	является именно	1	1
817	они сами	2	1
818	у него	4	1
819	которые могут	1	1
820	отметить что	2	1
821	как такового	1	1
822	заметить что	1	1
823	они будут	1	1
824	не хотел	1	1
825	ее на	1	1
826	не обладает	2	1
827	для того	6	1
828	а потому	3	1
829	а самое	1	1
830	а потом	1	1
831	с общим	1	1
832	что на	3	1
833	для поэтического	1	1
834	себе представить	2	1
835	вовсе и	1	1
836	же самым	1	1
837	другим людям	1	1
838	представляет собою	1	1
839	и между	1	1
840	может показаться	2	1
841	такое же	1	1
842	мы еще	1	1
843	отдельного слова	1	1
844	себя и	2	1
845	же тогда	2	1
846	предмет и	1	1
847	идеи к	1	1
848	поскольку она	2	1
849	которых мы	1	1
850	она является	1	1
851	до конца	6	1
852	не означает	2	1
853	зависит от	1	1
854	к таким	1	1
855	если даже	1	1
856	поскольку речь	1	1
857	была бы	1	1
858	что обычно	1	1
859	там где	4	1
860	умирают то	1	1
861	для этой	1	1
862	если это	1	1
863	искусства при	1	1
864	такой степени	2	1
865	которое в	1	1
866	исследования мы	2	1
867	без всякой	1	1
868	частности о	1	1
869	другу и	1	1
870	одной стороны	6	1
871	пророк пушкина	1	1
872	смысле этого	2	1
873	во все	1	1
874	быть только	1	1
875	воды и	1	1
876	поскольку он	1	1
877	образом на	1	1
878	слов в	1	1
879	искусство что	1	1
880	евгении онегине	3	1
881	какие угодно	1	1
882	указанием на	1	1
883	поэтому когда	1	1
884	есть художественная	1	1
885	еще раз	1	1
886	мере не	1	1
887	как предмет	1	1
888	быть то	1	1
889	ведь и	1	1
890	точно и	2	1
891	но для	1	1
892	большее количество	1	1
893	в более	1	1
894	нам художественное	1	1
895	не избегает	1	1
896	тех случаях	1	1
897	одного и	2	1
898	не существует	2	1
899	об отношении	1	1
900	сложны и	1	1
901	в те	1	1
902	и самым	2	1
903	поэзии в	1	1
904	обращается к	1	1
905	то не	1	1
906	но эти	1	1
907	есть такая	1	1
908	которого она	1	1
909	составляющих его	3	1
910	истории литературы	1	1
911	стороны в	1	1
912	зрения в	1	1
913	скажем что	1	1
914	несмотря на	5	1
915	теории а	1	1
916	бросается в	1	1
917	мы припомним	2	1
918	себя он	1	1
919	качество вещей	1	1
920	только как	1	1
921	понимается как	1	1
922	для нашего	1	1
923	мере в	1	1
924	одновременно и	1	1
925	самой же	1	1
926	первом случае	1	1
927	бы его	1	1
928	языка то	1	1
929	когда само	1	1
930	чем отличаются	1	1
931	мысли но	2	1
932	приводит нас	1	1
933	и слов	2	1
934	к другим	2	1
935	к этой	2	1
936	в стихе	2	1
937	не согласятся	1	1
938	к этому	4	1
939	мы приходим	1	1
