N	4gram	Vygotskiy__5	Istorich
1	но вместе с тем	1	3
2	мы знаем что это	1	2
3	так же как и	1	2
4	только в том что	1	1
5	вопрос о том что	1	1
6	совершенно так же как	1	1
7	в этом случае мы	1	1
8	и вместе с тем	1	1
9	но мы знаем что	1	1
10	с этой точки зрения	4	1
11	состоит в том что	3	1
12	с одной стороны и	1	1
13	мы до сих пор	1	1
14	являются с одной стороны	1	1
15	в том числе и	1	1
16	что для того чтобы	1	1
17	в то время как	4	1
18	в тот момент когда	2	1
19	это происходит потому что	1	1
20	таким образом мы видим	1	1
21	вместе с тем мы	1	1
