N	3gram	Voloshinov_1	Myshleni
1	в том что	4	21
2	с точки зрения	10	18
3	для того чтобы	1	10
4	с одной стороны	1	7
5	в высшей степени	2	7
6	в зависимости от	2	6
7	что мы знаем	1	6
8	во всяком случае	3	6
9	не может быть	3	6
10	по отношению к	9	5
11	на этот вопрос	1	5
12	по сравнению с	1	5
13	в самом деле	5	4
14	что нам известно	1	4
15	из того что	1	4
16	а с другой	1	4
17	о том что	1	4
18	в конечном счете	1	4
19	в отличие от	1	3
20	в собственном смысле	1	3
21	как мы уже	4	3
22	в данном случае	3	3
23	мы видели что	1	3
24	вместе с ним	1	3
25	мы не можем	1	3
26	в этом отношении	2	3
27	том что в	1	2
28	по ту сторону	3	2
29	на самом деле	2	2
30	хотя бы и	2	2
31	что он не	1	2
32	к тому чтобы	3	2
33	в первые годы	1	2
34	первые годы жизни	1	2
35	того что нам	1	2
36	нам известно из	1	2
37	с помощью которого	1	2
38	то что он	1	2
39	мы знаем о	1	2
40	или во всяком	1	2
41	на вопрос о	1	2
42	мы увидим что	4	2
43	если бы он	3	1
44	из тех же	1	1
45	зависимости от того	1	1
46	у нас в	2	1
47	мы видим таким	1	1
48	сводится к тому	1	1
49	в современной психологии	1	1
50	иметь в виду	1	1
51	порыва lan vital	1	1
52	дело в том	1	1
53	отношение ребенка к	1	1
54	это было бы	1	1
55	у фрейда не	1	1
56	явлений и процессов	1	1
57	один и тот	2	1
58	материал для их	1	1
59	до сих пор	3	1
60	тот или иной	1	1
61	мы не будем	1	1
62	самом деле что	1	1
63	и со стороны	1	1
64	сам по себе	2	1
65	решающее значение для	1	1
66	друг на друга	1	1
67	жизни человека и	2	1
68	бы то ни	1	1
69	только то что	2	1
70	того и другого	1	1
71	в переводе на	1	1
72	или хотя бы	1	1
73	но никогда не	1	1
74	в самое последнее	1	1
75	как со стороны	1	1
76	и так называемая	1	1
77	переведено на язык	1	1
78	и тогда когда	1	1
79	в таких случаях	2	1
80	в данный момент	1	1
81	однако и здесь	1	1
82	мы не знаем	1	1
83	таким образом и	1	1
84	и тот же	2	1
85	же как он	1	1
86	так и со	1	1
87	и только в	1	1
88	не могут быть	3	1
89	благодаря тому что	2	1
90	связать себя с	1	1
91	социологической точки зрения	1	1
92	на всю жизнь	1	1
93	но вместе с	2	1
94	однако и эта	1	1
95	ответ на этот	1	1
96	мы все время	1	1
97	тому чтобы узнать	1	1
98	самое последнее время	1	1
99	что же это	1	1
100	свою точку зрения	1	1
101	видим таким образом	1	1
102	то обстоятельство что	1	1
103	она не может	1	1
104	в такой форме	1	1
105	как часть социального	1	1
106	как в отношении	1	1
107	и для развития	1	1
108	ничего общего с	1	1
109	с самого начала	5	1
110	жизненного порыва lan	1	1
111	с помощью которых	1	1
112	является для него	1	1
113	можно сказать что	3	1
114	часть социального целого	1	1
115	известно из других	1	1
116	из этих двух	1	1
117	для самого себя	1	1
118	по этому вопросу	1	1
119	так и по	1	1
120	том что он	2	1
121	как мы видели	4	1
122	но в чем	1	1
123	в свое время	1	1
