N	3gram	Bakhtin_Pr_2	Myslijsy
1	по отношению к	8	8
2	то что я	1	7
3	в том что	4	7
4	в этом случае	1	5
5	по крайней мере	2	5
6	не может быть	6	5
7	само по себе	2	5
8	о том что	3	5
9	до сих пор	2	4
10	и в этом	6	4
11	можно сказать что	2	4
12	на то что	2	4
13	для того чтобы	1	4
14	тем не менее	1	4
15	на самом деле	1	3
16	с точки зрения	9	3
17	то же время	3	3
18	слова то есть	1	3
19	в то же	3	3
20	подобно тому как	2	2
21	в том и	1	2
22	в таком случае	1	2
23	хотя бы и	2	2
24	сами по себе	1	2
25	в том смысле	1	2
26	на этот вопрос	1	2
27	но тем не	1	2
28	в данном случае	1	2
29	это не значит	1	2
30	и в том	2	2
31	мы можем судить	1	2
32	и как бы	2	2
33	таким образом мы	1	2
34	то есть в	8	2
35	в большинстве случаев	2	2
36	можем сказать что	2	2
37	хотя и не	1	1
38	что же касается	1	1
39	лицом к лицу	1	1
40	как и у	1	1
41	таким образом уже	2	1
42	к другу и	1	1
43	и того же	1	1
44	дело в том	1	1
45	и той же	1	1
46	а может ли	1	1
47	не об отсутствии	1	1
48	она так же	1	1
49	же время и	1	1
50	в том числе	2	1
51	потому что не	1	1
52	бы он ни	1	1
53	довести до сознания	1	1
54	а может быть	2	1
55	не было бы	1	1
56	в этом отношении	2	1
57	и не подозревает	1	1
58	и не может	2	1
59	но и эта	1	1
60	с ними в	1	1
61	и др в	1	1
62	что все это	1	1
63	он ни был	1	1
64	может быть только	2	1
65	мы старались показать	1	1
66	и потому не	1	1
67	сказать что в	1	1
68	нет и не	1	1
69	тот же предмет	1	1
70	ничего общего с	1	1
71	может довести до	1	1
72	том что человек	1	1
73	образом как и	1	1
74	можем судить о	1	1
75	смысле этого слова	2	1
76	отношению к нему	1	1
77	как один из	1	1
78	можем составить себе	1	1
79	то стало быть	1	1
80	только в нем	2	1
81	есть известная доля	1	1
82	то есть не	1	1
83	а не как	1	1
84	со стороны его	1	1
85	друг к другу	3	1
86	с другой стороны	1	1
87	в свое время	2	1
88	о котором мы	1	1
89	в них в	1	1
90	таким образом в	2	1
91	старались показать что	1	1
92	те же что	1	1
93	в то время	1	1
94	никогда не может	2	1
95	всего того что	1	1
96	что у меня	1	1
97	в одном из	1	1
98	с самого начала	1	1
99	и в самом	2	1
100	том и другом	1	1
101	как бы ни	1	1
102	то что есть	1	1
103	она так сказать	1	1
104	он не есть	1	1
105	отношению к ним	1	1
106	не может стать	1	1
107	том числе и	2	1
108	одного и того	1	1
109	если бы они	1	1
110	друг от друга	2	1
111	ту же мысль	1	1
112	и быть не	1	1
113	одной и той	1	1
114	иначе и быть	1	1
115	быть не может	1	1
116	то же что	2	1
117	или лучше сказать	1	1
118	там где она	2	1
