N	3gram	Vygotskiy__2	KulturaY
1	и т п	8	24
2	и т д	2	14
3	в том что	17	10
4	в русском языке	1	9
5	можно было бы	4	9
6	с точки зрения	10	8
7	для того чтобы	13	8
8	в самом деле	11	7
9	то обстоятельство что	1	7
10	с другой стороны	2	7
11	только потому что	2	6
12	по крайней мере	1	6
13	в этом смысле	1	5
14	во всяком случае	2	5
15	само по себе	3	5
16	тем не менее	4	5
17	в зависимости от	1	4
18	и тем не	1	4
19	в этой области	2	4
20	не может быть	8	4
21	в этом отношении	5	3
22	точно так же	3	3
23	в конце концов	3	3
24	в связи с	1	3
25	то же время	2	3
26	в то же	2	3
27	что все эти	1	3
28	потому что он	1	2
29	на самом деле	5	2
30	в этом случае	1	2
31	только в том	4	2
32	том случае если	4	2
33	на этот вопрос	2	2
34	с этой точки	1	2
35	то или иное	1	2
36	вместе с тем	1	2
37	в том случае	4	2
38	и что на	1	2
39	так же как	4	2
40	в отличие от	1	2
41	и в том	2	2
42	есть вместе с	1	2
43	в свое время	1	2
44	по себе не	1	2
45	этой точки зрения	2	2
46	в свою очередь	2	2
47	того или иного	2	2
48	и в самом	4	2
49	в конечном счете	3	2
50	т п в	1	2
51	мы знаем что	4	2
52	можно сказать что	1	2
53	на то что	6	2
54	в узком смысле	1	2
55	в особенности же	1	2
56	том что в	2	1
57	речи с ее	1	1
58	в том смысле	1	1
59	это на примере	1	1
60	все дело в	1	1
61	состоит в том	2	1
62	прежде всего тем	1	1
63	чтобы показать что	1	1
64	легко заметить что	1	1
65	в том и	2	1
66	ли не самое	1	1
67	может и не	1	1
68	и там где	1	1
69	преувеличения можно сказать	1	1
70	принять во внимание	1	1
71	до сих пор	5	1
72	тем что она	1	1
73	далеко не всякое	1	1
74	сам по себе	4	1
75	от присоединения к	1	1
76	что он не	2	1
77	по себе и	1	1
78	бы то ни	2	1
79	не имеет никакого	1	1
80	когда говорит что	2	1
81	мы могли бы	1	1
82	не было бы	1	1
83	ясно что в	1	1
84	только то что	1	1
85	было бы так	1	1
86	с того момента	1	1
87	но он не	1	1
88	совершенно ясно что	6	1
89	что ничего более	1	1
90	тех пор пока	1	1
91	что все это	2	1
92	и той же	4	1
93	может быть не	1	1
94	в наши дни	1	1
95	и то что	2	1
96	и в других	1	1
97	и в частности	1	1
98	то время как	2	1
99	кто не понимает	1	1
100	в данном случае	4	1
101	не то что	1	1
102	сами по себе	3	1
103	не потому что	1	1
104	в первый раз	2	1
105	этого слова есть	1	1
106	то ни было	1	1
107	с одной стороны	1	1
108	нужны для того	1	1
109	ясно что и	1	1
110	и все его	1	1
111	не значит что	1	1
112	зависимости от того	1	1
113	всего тем что	1	1
114	не более чем	1	1
115	по сравнению с	2	1
116	надо прямо сказать	1	1
117	не могут быть	1	1
118	ни на минуту	1	1
119	а на деле	2	1
120	едва ли не	1	1
121	приводит к тому	1	1
122	в противном случае	1	1
123	не в том	2	1
124	все более и	2	1
125	ответ на этот	1	1
126	целый ряд таких	1	1
127	те или иные	1	1
128	вместо того чтобы	1	1
129	т п не	1	1
130	после того что	1	1
131	иначе как в	1	1
132	сказать что оно	1	1
133	в достаточной степени	1	1
134	есть не что	1	1
135	ни в каком	2	1
136	до тех пор	1	1
137	другой стороны к	1	1
138	узком смысле слова	1	1
139	же по себе	1	1
140	новые и новые	1	1
141	заключается в том	10	1
142	в то время	3	1
143	может быть это	1	1
144	понятно что для	1	1
145	в том чтобы	3	1
146	то что мы	1	1
147	как и в	2	1
148	мы имели бы	1	1
149	связи с этим	1	1
150	о том что	4	1
151	ничего общего с	1	1
152	и никогда не	2	1
153	с самого начала	1	1
154	более и более	2	1
155	что иное как	1	1
156	разрешения этой проблемы	1	1
157	несмотря на все	3	1
158	который не может	1	1
159	имеем здесь дело	1	1
160	в другом случае	1	1
161	после того как	1	1
162	которые должны быть	1	1
163	к тому что	2	1
164	одной и той	4	1
165	не что иное	1	1
166	это однако не	1	1
167	потому что она	2	1
168	на то как	2	1
169	таким образом в	2	1
170	то же что	2	1
171	в данный момент	1	1
172	сами же по	1	1
