N	2gram	Tiupa_Lite_3	Hudozhes
1	и в	16	28
2	том что	8	19
3	в ее	5	18
4	и не	22	18
5	своего рода	10	16
6	в том	12	15
7	а не	12	14
8	в этом	14	13
9	не в	10	13
10	о том	6	12
11	перед нами	1	11
12	не только	14	11
13	при этом	15	11
14	как и	5	11
15	в его	6	11
16	уже не	3	10
17	не случайно	3	10
18	в себе	6	9
19	но и	14	9
20	так и	9	8
21	между тем	3	8
22	что он	5	8
23	себя в	7	8
24	в жизни	8	8
25	может быть	12	8
26	о чем	3	8
27	я не	2	7
28	по отношению	4	7
29	тогда как	17	7
30	состоит в	6	7
31	в мире	16	7
32	к тому	6	7
33	в частности	11	7
34	как это	3	7
35	и все	1	7
36	жизни в	4	7
37	отношению к	4	7
38	я и	10	6
39	в котором	1	6
40	то же	9	6
41	не было	1	6
42	и с	2	6
43	в глазах	3	6
44	в своей	7	6
45	в то	9	6
46	тем что	2	6
47	для себя	2	6
48	если бы	2	6
49	можно сказать	2	6
50	это не	5	6
51	а в	5	6
52	то что	12	6
53	жизни и	3	6
54	жизни как	2	5
55	с его	6	5
56	в этой	8	5
57	как в	5	5
58	в самом	3	5
59	в своем	1	5
60	не менее	2	5
61	у него	1	5
62	никогда не	4	5
63	в тексте	4	5
64	и его	6	5
65	она не	1	5
66	и сам	2	5
67	только на	1	5
68	одно из	4	5
69	для него	2	5
70	художественного целого	1	5
71	как бы	8	5
72	с ее	3	5
73	что в	2	5
74	и т	1	4
75	но не	4	4
76	своей жизни	2	4
77	в художественном	1	4
78	то в	3	4
79	наш взгляд	1	4
80	подобно тому	2	4
81	на наш	1	4
82	человека в	2	4
83	он не	1	4
84	и уже	1	4
85	тем не	1	4
86	тому что	1	4
87	же время	7	4
88	и сама	1	4
89	как будто	4	4
90	и о	1	4
91	того чтобы	2	4
92	в конечном	1	4
93	вслед за	3	4
94	что они	1	4
95	только в	7	4
96	в качестве	5	4
97	что и	2	4
98	как раз	2	4
99	для того	2	4
100	превращается в	1	4
101	то и	1	4
102	не может	8	4
103	тому как	3	4
104	бы и	3	4
105	была бы	1	3
106	по преимуществу	1	3
107	едва ли	3	3
108	по его	1	3
109	на себя	2	3
110	всю ночь	2	3
111	и он	1	3
112	в ней	1	3
113	но при	1	3
114	еще не	6	3
115	и на	2	3
116	столь же	1	3
117	всякий раз	2	3
118	о смерти	1	3
119	со стороны	7	3
120	авторской иронии	1	3
121	бы не	1	3
122	раз в	2	3
123	как он	1	3
124	в нем	2	3
125	жить в	1	3
126	мы уже	1	3
127	с другими	1	3
128	было бы	2	3
129	в них	1	3
130	соответствии с	5	3
131	несмотря на	2	3
132	мы с	2	3
133	в этих	1	3
134	человеческих я	1	3
135	что было	1	3
136	жизни других	1	3
137	личность в	1	3
138	этом и	1	3
139	как о	2	3
140	и внутренней	1	3
141	личности в	3	3
142	к себе	8	3
143	как только	1	3
144	же самое	2	3
145	в человеке	1	3
146	не могу	2	3
147	личного бытия	1	3
148	что у	2	3
149	и ему	1	3
150	внимание на	2	3
151	в толпе	1	3
152	к нему	1	3
153	одной из	1	3
154	с ними	2	3
155	и ее	2	3
156	с одной	4	3
157	для нас	1	3
158	конечном счете	1	3
159	в одном	4	3
160	ему казалось	1	3
161	с другой	6	3
162	на ее	1	3
163	и тех	1	3
164	все время	3	3
165	а с	1	3
166	прежде всего	3	3
167	в соответствии	3	3
168	среди других	1	3
169	так же	2	3
170	одной стороны	4	3
171	все это	1	3
172	всего лишь	5	3
173	будто бы	1	3
174	все они	2	3
175	на фоне	1	3
176	героя и	1	3
177	есть и	1	3
178	и состоит	1	3
179	самом деле	3	3
180	и то	1	2
181	в первом	2	2
182	той же	3	2
183	который в	1	2
184	говорить о	1	2
185	личности с	3	2
186	он сам	1	2
187	тем как	1	2
188	не знала	1	2
189	внутреннего бытия	1	2
190	если в	1	2
191	отношение к	2	2
192	без другого	2	2
193	все же	2	2
194	и к	3	2
195	но в	3	2
196	говорится в	1	2
197	художественного мышления	6	2
198	жизни так	1	2
199	в нашем	1	2
200	тому же	5	2
201	мысли и	1	2
202	о которой	2	2
203	в принципе	2	2
204	не как	2	2
205	прежде чем	1	2
206	оно не	2	2
207	однако в	4	2
208	мире не	2	2
209	а по	2	2
210	не с	2	2
211	лишь в	5	2
212	его в	2	2
213	который и	1	2
214	о которых	1	2
215	ответственности перед	2	2
216	и было	1	2
217	автора и	2	2
218	и тогда	2	2
219	со всей	2	2
220	же я	1	2
221	только тем	1	2
222	место в	4	2
223	в г	3	2
224	от своего	1	2
225	с точки	3	2
226	не столько	1	2
227	жизни с	1	2
228	что я	5	2
229	сам он	1	2
230	ибо в	1	2
231	не по	1	2
232	что ей	1	2
233	только не	1	2
234	такова что	1	2
235	в основе	5	2
236	к той	1	2
237	в четвертом	1	2
238	и мне	1	2
239	между автором	1	2
240	приходит к	1	2
241	как мы	2	2
242	людей в	1	2
243	данном случае	4	2
244	самим собою	1	2
245	бытия для	1	2
246	с собой	1	2
247	во второй	2	2
248	том как	1	2
249	и внешней	1	2
250	все те	1	2
251	о нем	2	2
252	жизни не	2	2
253	и т.д	1	2
254	в другом	6	2
255	с того	1	2
256	перед жизнью	3	2
257	а также	4	2
258	во втором	2	2
259	нуждается в	1	2
260	и только	2	2
261	способность к	1	2
262	и об	2	2
263	один из	2	2
264	здесь не	2	2
265	трудно не	1	2
266	являет собой	1	2
267	именно на	1	2
268	и у	1	2
269	потребность в	1	2
270	человеческих отношений	1	2
271	ни с	2	2
272	из них	4	2
273	т п	1	2
274	вовсе не	1	2
275	никого не	1	2
276	или иной	2	2
277	как у	4	2
278	именно в	5	2
279	еще и	2	2
280	себя и	2	2
281	что не	2	2
282	нет ничего	1	2
283	вместе с	5	2
284	и а	3	2
285	в данном	4	2
286	не зная	1	2
287	эстетическая доминанта	1	2
288	в ряду	1	2
289	я с	3	2
290	сам не	1	2
291	в контексте	1	2
292	автором и	2	2
293	и от	1	2
294	только для	3	2
295	и для	4	2
296	еще одна	1	2
297	отнюдь не	3	2
298	в двух	1	2
299	это уже	1	2
300	потому что	3	2
301	хотя бы	1	2
302	точки зрения	7	2
303	сказать что	1	2
304	я это	2	2
305	себе но	1	2
306	этой связи	1	2
307	как на	3	2
308	но еще	2	2
309	тем самым	7	2
310	по причине	1	2
311	зачем я	1	2
312	одних и	1	1
313	отношения к	3	1
314	одним из	4	1
315	например в	3	1
316	к духовной	1	1
317	в сердце	1	1
318	тех же	1	1
319	это и	1	1
320	перед лицом	4	1
321	его же	1	1
322	бахтин а	1	1
323	века в	1	1
324	могу обойтись	1	1
325	обойтись без	1	1
326	полагает что	1	1
327	во внешнюю	1	1
328	себе как	1	1
329	концепцией личности	1	1
330	к ролевой	1	1
331	говорил он	1	1
332	коренится в	1	1
333	и совсем	1	1
334	отсылает нас	1	1
335	принадлежит к	1	1
336	жизненной позиции	1	1
337	вас не	1	1
338	поэзии не	1	1
339	в будущем	1	1
340	кто же	1	1
341	в каждой	2	1
342	субъектов жизни	1	1
343	имя и	1	1
344	в xix	1	1
345	разумеется не	3	1
346	из москвы	1	1
347	он был	1	1
348	именно этого	1	1
349	находя в	1	1
350	бы то	2	1
351	во всех	2	1
352	сознания а	1	1
353	во внешнем	1	1
354	к которой	1	1
355	в сторону	3	1
356	я я	2	1
357	к богу	1	1
358	в общем	1	1
359	личность для	1	1
360	с каким	1	1
361	с собою	1	1
362	себе и	1	1
363	не просто	1	1
364	друг от	1	1
365	нет и	1	1
366	формулирует главную	1	1
367	за пределы	1	1
368	ни одна	1	1
369	именно за	2	1
370	мира когда	1	1
371	в той	1	1
372	поскольку они	1	1
373	по сути	1	1
374	она как	1	1
375	ней в	1	1
376	драматизм и	1	1
377	он себе	1	1
378	хотя и	4	1
379	когда он	2	1
380	сознания в	1	1
381	этом контексте	1	1
382	я должен	1	1
383	самом начале	1	1
384	с действительной	1	1
385	за собой	1	1
386	жизни к	2	1
387	для которого	3	1
388	во взаимоотражении	1	1
389	светом и	1	1
390	жизни еще	1	1
391	однако его	1	1
392	так или	2	1
393	представляет собой	2	1
394	он в	2	1
395	не оставляет	1	1
396	и отношения	1	1
397	ее как	1	1
398	так сказать	1	1
399	в изначальной	1	1
400	жизнью и	1	1
401	что без	1	1
402	по словам	1	1
403	личностного бытия	1	1
404	момента когда	1	1
405	он все	2	1
406	в общении	1	1
407	при виде	1	1
408	именно то	1	1
409	с тобой	1	1
410	в восприятии	1	1
411	нее и	1	1
412	в силу	1	1
413	в корне	1	1
414	том чтобы	2	1
415	могу стать	1	1
416	содержит в	1	1
417	на жизнь	2	1
418	жизни здесь	2	1
419	людей и	1	1
420	с юмором	1	1
421	к такого	1	1
422	серьезность и	1	1
423	неразделенность и	1	1
424	подлинно человеческого	1	1
425	не бывает	1	1
426	значительной степени	1	1
427	встречаются и	1	1
428	в каждом	1	1
429	здесь мы	1	1
430	произведение искусства	6	1
431	то ни	2	1
432	им как	1	1
433	начинается словами	1	1
434	самим собой	3	1
435	то есть	5	1
436	в музыке	1	1
437	и других	1	1
438	которого не	1	1
439	и иных	1	1
440	всю свою	1	1
441	эти два	1	1
442	как ранее	1	1
443	и тем	3	1
444	даже в	4	1
445	бы уже	1	1
446	который по	1	1
447	только одно	1	1
448	что непосредственно	1	1
449	на уровне	1	1
450	быть только	2	1
451	она и	2	1
452	в самую	1	1
453	берет на	2	1
454	этого не	1	1
455	в слове	3	1
456	не всегда	2	1
457	он и	2	1
458	в москве	1	1
459	жизни но	1	1
460	данность жизни	1	1
461	и еще	1	1
462	говорилось в	1	1
463	во время	1	1
464	себе с	1	1
465	в ролевой	1	1
466	в ходе	1	1
467	и при	2	1
468	человек и	1	1
469	взгляд на	3	1
470	где мы	1	1
471	на месте	1	1
472	установка на	2	1
473	то для	1	1
474	в мы	1	1
475	и цель	1	1
476	каким был	1	1
477	надежда на	1	1
478	на свою	3	1
479	прибегает к	1	1
480	от себя	2	1
481	теперь как	2	1
482	духовной реальности	1	1
483	себе самой	1	1
484	и другого	2	1
485	одном из	2	1
486	художественного мира	1	1
487	другом и	1	1
488	но он	1	1
489	была не	1	1
490	и более	1	1
491	в конце	2	1
492	что сам	1	1
493	действительной жизнью	1	1
494	открывается в	1	1
495	в словах	3	1
496	художественной символики	1	1
497	нас к	2	1
498	то с	1	1
499	с миром	1	1
500	центра в	1	1
501	и притом	1	1
502	эстетической природы	1	1
503	что ему	2	1
504	мысли в	1	1
505	не берет	1	1
506	и остается	1	1
507	если для	1	1
508	найдя другого	1	1
509	от жизни	2	1
510	которых и	1	1
511	для всего	1	1
512	стороны своего	1	1
513	например не	1	1
514	не лучше	1	1
515	не видели	1	1
516	о ней	1	1
517	тогда она	1	1
518	собственного я	2	1
519	во взаимоприятии	1	1
520	сама жизнь	1	1
521	в ком	1	1
522	к концу	1	1
523	присутствия в	6	1
524	а лишь	2	1
525	себе во	1	1
526	возвращает нас	1	1
527	хотел сказать	1	1
528	не столь	1	1
529	за его	2	1
530	в области	3	1
531	ему не	1	1
532	художественном тексте	1	1
533	именно оно	1	1
534	становится для	1	1
535	когда мы	1	1
536	есть только	1	1
537	последнее слово	1	1
538	для личности	1	1
539	ли не	1	1
540	числе и	2	1
541	в своего	2	1
542	всё что	1	1
543	его с	1	1
544	именно таков	1	1
545	той или	2	1
546	все еще	3	1
547	говоря словами	3	1
548	на наших	1	1
549	в ситуации	2	1
550	я тебя	1	1
551	всего произведения	1	1
552	в театре	1	1
553	потому не	1	1
554	но по	1	1
555	а затем	3	1
556	и значительность	1	1
557	от друга	1	1
558	быть вполне	1	1
559	один в	2	1
560	однако если	3	1
561	читателя в	1	1
562	и человеческого	1	1
563	на нее	1	1
564	времени и	1	1
565	повседневную жизнь	1	1
566	участия в	1	1
567	должна не	1	1
568	и потому-то	1	1
569	еще в	3	1
570	жизни о	1	1
571	как ему	1	1
572	жизнь и	1	1
573	а там	1	1
574	был не	1	1
575	и всякого	1	1
576	ключевое слово	1	1
577	по себе	2	1
578	сердце не	1	1
579	трактуется как	1	1
580	г было	1	1
581	лишь то	1	1
582	себя а	1	1
583	том с	1	1
584	как сам	1	1
585	но мы	1	1
586	из рассказа	2	1
587	обратим внимание	3	1
588	и умирает	1	1
589	доминирует в	1	1
590	и который	1	1
591	времени в	1	1
592	в значительной	1	1
593	как было	1	1
594	нас в	1	1
595	второй половины	1	1
596	в эстетической	2	1
597	а во	1	1
598	или иначе	2	1
599	возникает и	1	1
600	его личности	1	1
601	субъекта жизни	2	1
602	в третьем	3	1
603	ко всей	1	1
604	искусства в	1	1
605	чем и	1	1
606	другого в	4	1
607	еще более	1	1
608	которая и	1	1
609	из текста	1	1
610	иначе в	1	1
611	не знаю	2	1
612	в немалой	1	1
613	того что	9	1
614	как например	2	1
615	жизни его	1	1
616	по своей	3	1
617	экзистенциализма и	1	1
618	но с	2	1
619	и одновременно	2	1
620	другого не	1	1
621	это уж	1	1
622	жизнь свою	1	1
623	неведомо куда	1	1
624	вне себя	2	1
625	собой не	1	1
626	субъекта в	2	1
627	в самое	1	1
628	и потому	2	1
629	бы его	1	1
630	героя словно	1	1
631	по мнению	1	1
632	своей жизнью	1	1
633	всей жизни	1	1
634	за себя	1	1
635	быть готовым	1	1
636	это означает	1	1
637	например с	1	1
638	и теперь	1	1
639	объективной реальностью	1	1
640	сознания составляет	1	1
641	о свободе	1	1
642	со всеми	2	1
643	привязанностей ни	1	1
644	так что	1	1
645	в точке	1	1
646	для всех	1	1
647	к идее	2	1
648	уже в	1	1
649	в начале	4	1
650	на свое	2	1
651	нет у	1	1
652	других мера	1	1
653	как писал	2	1
654	легко может	2	1
655	по выражению	1	1
656	мышления и	1	1
657	за ним	2	1
658	к своим	2	1
659	или даже	1	1
660	в прозе	1	1
661	согласно которой	1	1
662	я в	7	1
663	зрителя а	1	1
664	так как	1	1
665	для меня	2	1
666	при всей	1	1
667	отношении к	1	1
668	годы и	1	1
669	других но	2	1
670	независимо от	1	1
671	автор и	1	1
672	была еще	1	1
673	он мог	1	1
674	людей не	1	1
675	этом отношении	5	1
676	на том	1	1
677	легко можно	1	1
678	и героя	2	1
679	где в	1	1
680	самоактуализации личности	1	1
681	без того	1	1
682	жаль что	1	1
683	в.т и	2	1
