N	2gram	Bakhtin_Fr_8	Istorich
1	и в	56	26
2	так же	2	18
3	то что	3	16
4	не только	8	15
5	может быть	3	14
6	что в	5	14
7	но и	9	12
8	связь с	3	12
9	так и	13	10
10	таким образом	17	10
11	и его	12	10
12	что он	2	10
13	все же	2	9
14	его в	2	9
15	что и	3	9
16	так как	4	9
17	и не	9	9
18	то же	11	8
19	мы знаем	1	8
20	а в	2	8
21	в этом	14	7
22	он не	5	7
23	как и	5	7
24	в этих	11	7
25	во время	5	7
26	их в	4	7
27	как в	1	7
28	в качестве	4	7
29	превращается в	1	7
30	и то	2	6
31	еще не	10	6
32	что они	2	6
33	как он	1	6
34	мы видели	5	6
35	не всегда	1	6
36	мы можем	1	6
37	могут быть	1	6
38	к нему	2	6
39	мы видим	6	6
40	потому что	6	6
41	а не	2	6
42	не может	2	6
43	вместе с	2	6
44	когда он	2	6
45	мы уже	10	5
46	то это	1	5
47	но не	5	5
48	эта связь	1	5
49	и как	2	5
50	но в	6	5
51	уже не	3	5
52	и только	1	5
53	с собой	2	5
54	в другом	3	5
55	и с	8	5
56	это не	2	5
57	не в	3	5
58	и у	1	5
59	как мы	7	5
60	на нем	1	5
61	и здесь	3	5
62	и что	1	5
63	в его	18	5
64	в одном	2	5
65	у него	7	5
66	тем что	1	5
67	до сих	8	5
68	и др	8	5
69	в некоторых	3	5
70	из которых	2	5
71	сих пор	8	5
72	в точности	1	5
73	к этому	2	5
74	в доме	1	4
75	вопрос о	1	4
76	в которых	2	4
77	не просто	3	4
78	в этот	1	4
79	он в	1	4
80	но он	3	4
81	в своей	2	4
82	некоторых случаях	1	4
83	даже в	4	4
84	того как	2	4
85	здесь не	1	4
86	так в	1	4
87	о том	4	4
88	и даже	8	4
89	вовсе не	6	4
90	с другой	2	4
91	такое же	1	4
92	а на	2	4
93	в тех	1	4
94	другой стороны	2	4
95	в античности	1	4
96	например в	4	3
97	из этих	1	3
98	видели что	3	3
99	в одной	1	3
100	перед нами	3	3
101	его к	3	3
102	все эти	15	3
103	на его	6	3
104	что она	2	3
105	связанные с	1	3
106	при этом	4	3
107	что ни	1	3
108	а затем	1	3
109	те же	1	3
110	должен был	1	3
111	не мог	3	3
112	том что	8	3
113	и при	2	3
114	по сравнению	1	3
115	и более	4	3
116	что эта	1	3
117	не имеет	1	3
118	на котором	2	3
119	на волю	3	3
120	во всем	4	3
121	связи с	6	3
122	иногда даже	1	3
123	и он	1	3
124	данном случае	2	3
125	в образе	3	3
