N	3gram	Voloshinov_2	StatiiOP
1	в том что	6	17
2	о том что	3	11
3	для того чтобы	6	10
4	с точки зрения	13	8
5	до сих пор	3	7
6	в этом отношении	1	7
7	на самом деле	4	6
8	с другой стороны	1	6
9	во всяком случае	2	6
10	в самом деле	5	5
11	в данном отношении	1	5
12	не может быть	10	5
13	так и в	1	4
14	в то же	8	4
15	то же время	8	4
16	того или иного	2	4
17	на то что	2	4
18	не только в	1	4
19	но также и	1	4
20	дело в том	1	4
21	но все же	1	3
22	тем или иным	1	3
23	по отношению к	8	3
24	то или иное	1	3
25	так или иначе	1	2
26	в том числе	1	2
27	с одной стороны	3	2
28	одним и тем	2	2
29	но в то	5	2
30	как и в	1	2
31	в первую очередь	1	2
32	и в том	1	2
33	может быть и	5	2
34	в той же	1	2
35	и тем же	2	2
36	в этом случае	1	2
37	в статье о	1	2
38	чуть ли не	1	2
39	том числе и	1	2
40	но и в	2	2
41	тому что в	1	2
42	тем не менее	1	2
43	а иногда и	2	2
44	по крайней мере	2	2
45	в узком смысле	2	1
46	чтобы убедиться в	1	1
47	каждой из этих	1	1
48	и не в	3	1
49	быть и речи	2	1
50	бы то ни	4	1
51	самом деле конечно	1	1
52	бы в форме	1	1
53	даже и в	1	1
54	но ведь это	1	1
55	и не имеет	1	1
56	в другом месте	1	1
57	бы они ни	1	1
58	для него не	1	1
59	свидетельствует о том	1	1
60	а вовсе не	1	1
61	с нашей точки	2	1
62	а с другой	1	1
63	о которой говорят	1	1
64	к тому что	3	1
65	во всех этих	1	1
66	так же и	1	1
67	и в других	1	1
68	и не может	3	1
69	вовсе не является	3	1
70	до сегодняшнего дня	1	1
71	у нас не	2	1
72	быть не может	1	1
73	таким образом в	1	1
74	деле конечно и	1	1
75	языка не может	1	1
76	если бы это	1	1
77	нашей точки зрения	2	1
78	сами по себе	1	1
79	той или иной	4	1
80	они ни были	1	1
81	хотя бы в	2	1
82	говоря уже о	1	1
83	xviii и xix	1	1
84	как раз того	1	1
85	мы встречаем в	2	1
86	является не только	2	1
87	смысле этого слова	4	1
88	в зависимости от	2	1
89	ли отсюда что	1	1
90	не говоря уже	1	1
91	и это не	1	1
92	уже о том	1	1
93	друг от друга	1	1
94	не оставляют в	1	1
95	для правильного понимания	1	1
96	а не в	2	1
97	на том что	1	1
98	в той или	3	1
99	как бы они	1	1
100	речи в этом	1	1
101	том что он	2	1
102	а может быть	1	1
103	он не знает	1	1
104	в соответствии с	1	1
