N	2gram	Bakhtin_Fr_8	Problema
1	и в	56	44
2	вовсе не	6	37
3	и не	9	35
4	то есть	24	34
5	может быть	3	28
6	потому что	6	25
7	не просто	3	23
8	то что	3	23
9	в том	13	21
10	только в	9	19
11	а не	2	18
12	в этом	14	17
13	также и	2	16
14	для нас	1	16
15	сказать что	3	16
16	и то	2	14
17	не только	8	14
18	и даже	8	14
19	то же	11	13
20	не в	3	13
21	но в	6	12
22	том что	8	12
23	той или	2	12
24	так что	3	12
25	то это	1	10
26	так и	13	10
27	как и	5	10
28	в виду	1	10
29	но и	9	10
30	что всякий	1	9
31	не имеет	1	9
32	в нем	8	9
33	и с	8	9
34	художественный образ	1	9
35	это не	2	9
36	и тем	1	9
37	в то	12	9
38	и это	1	9
39	в его	18	9
40	что и	3	9
41	что он	2	9
42	как нечто	1	9
43	так как	4	9
44	в данном	2	9
45	как бы	11	9
46	же самое	1	9
47	таким образом	17	9
48	и от	1	9
49	смысле слова	1	8
50	у гоголя	5	8
51	перед нами	3	8
52	в себе	4	8
53	он не	5	8
54	было бы	2	8
55	ни в	2	8
56	но это	2	8
57	и вообще	1	8
58	только и	1	8
59	как раз	2	8
60	связи с	6	8
61	как мы	7	8
62	здесь не	1	8
63	того что	1	8
64	или иной	1	8
65	а именно	1	8
66	что в	5	8
67	мы не	2	7
68	в связи	3	7
69	на самом	2	7
70	все эти	15	7
71	данном случае	2	7
72	вещи и	4	7
73	с ним	2	7
74	и что	1	7
75	с другой	2	7
76	уже не	3	7
77	мы находим	3	7
78	еще и	3	7
79	не может	2	7
80	и потому	4	7
81	здесь только	1	7
82	все же	2	6
83	и к	4	6
84	о том	4	6
85	то ни	2	6
86	но если	1	6
87	никогда не	5	6
88	для этого	1	6
89	можно сказать	2	6
90	и только	1	6
91	мы можем	1	6
92	нет ничего	1	6
93	в виде	2	6
94	жизни и	1	6
95	еще не	10	5
96	значение и	2	5
97	за пределы	4	5
98	что они	2	5
99	в своем	3	5
100	хотя и	2	5
101	в нашем	2	5
102	с тем	2	5
103	и сам	2	5
104	точки зрения	6	5
105	в своей	2	5
106	и его	12	5
107	и о	3	5
108	в ней	4	5
109	и здесь	3	5
110	только на	2	5
111	гораздо более	1	5
112	или даже	1	5
113	не было	5	5
114	так же	2	5
115	как в	1	5
116	этого слова	1	5
117	все это	8	5
118	а в	2	5
119	другой стороны	2	5
120	мы уже	10	4
121	время как	1	4
122	бы то	2	4
123	в чем	1	4
124	чем же	1	4
125	то время	2	4
126	есть ее	1	4
127	при этом	4	4
128	заключается в	1	4
129	тому что	1	4
130	дело в	2	4
131	и притом	1	4
132	и является	1	4
133	только с	1	4
134	в ее	6	4
135	языка и	6	4
136	можно было	1	4
137	мы в	1	4
138	всякого рода	1	4
139	что даже	1	4
140	об его	1	4
141	ни с	5	4
142	тем что	1	4
143	же деле	1	4
144	на этот	1	4
145	дело здесь	1	4
146	самом же	1	4
147	или другой	1	4
148	а также	3	4
149	в каком	2	4
150	и значение	1	3
151	и ее	4	3
152	там и	1	3
153	но не	5	3
154	кроме того	3	3
155	и как	2	3
156	в самом	9	3
157	что это	4	3
158	в этой	6	3
159	его в	2	3
160	с другими	1	3
161	о которых	1	3
162	и тогда	1	3
163	в которых	2	3
164	в таких	3	3
165	иной раз	1	3
166	как будто	1	3
167	и такие	2	3
168	для его	1	3
169	если же	1	3
170	образы и	4	3
171	с собой	2	3
172	когда в	2	3
173	если бы	2	3
174	каждый раз	1	3
175	том или	1	3
176	во всей	2	3
177	быть и	1	3
178	образов и	1	3
179	вся эта	2	3
180	в качестве	4	3
181	самом деле	2	3
182	уже в	2	3
183	для него	2	3
184	отличие от	1	3
185	здесь в	3	3
186	очень много	2	3
187	что для	3	3
188	прежде всего	6	3
189	его как	2	3
190	ни о	2	3
191	жизнь в	1	3
192	есть такое	1	3
193	в той	6	3
194	это за	1	3
195	в тех	1	3
196	с этой	2	3
197	слова и	3	3
198	в условиях	5	3
199	это уже	1	3
200	и все	6	3
201	и ни	1	3
202	тем более	1	3
203	ни было	2	3
204	же в	1	3
205	есть уже	1	3
206	из этого	1	3
207	и другие	5	3
208	к тому	1	3
209	того же	1	2
210	и до	10	2
211	почти всегда	1	2
212	и могут	1	2
213	литературы и	1	2
214	не был	4	2
215	во всех	8	2
216	совсем не	2	2
217	то он	1	2
218	отвлеченной мысли	1	2
219	в известном	2	2
220	когда он	2	2
221	это тоже	1	2
222	тем же	1	2
223	мертвых душ	6	2
224	с нею	1	2
225	в которой	4	2
226	не будем	1	2
227	он в	1	2
228	с их	2	2
229	всей его	1	2
230	что море	1	2
231	сравнению с	1	2
232	всех этих	3	2
233	ни была	1	2
234	из него	1	2
235	что все	4	2
236	же не	1	2
237	в другом	3	2
238	зрения на	2	2
239	а как	1	2
240	есть образ	1	2
241	ведь в	3	2
242	в слове	2	2
243	он и	2	2
244	мы видели	5	2
245	между собою	2	2
246	в этих	11	2
247	и при	2	2
248	имели в	1	2
249	первый план	2	2
250	в котором	2	2
251	с точки	2	2
252	по сравнению	1	2
253	в их	3	2
254	мы говорили	1	2
255	в отличие	1	2
256	бы мы	1	2
257	является в	1	2
258	образом и	3	2
259	и более	4	2
260	в отношении	5	2
261	таких случаях	1	2
262	дело не	2	2
263	на котором	2	2
264	и сама	1	2
265	в процессе	5	2
266	в основе	4	2
267	и всегда	1	2
268	не имели	2	2
269	в самой	1	2
270	слова как	1	2
271	со своим	1	2
272	ничто не	2	2
273	художественные образы	1	2
274	мертвые души	2	2
275	могут быть	1	2
276	что оно	1	2
277	с ее	5	2
278	и образ	2	2
279	и сами	1	2
280	настоящее время	3	2
281	только то	1	2
282	том как	1	2
283	что дело	1	2
284	в настоящее	3	2
285	это вполне	1	2
286	это было	1	2
287	на отдельные	1	2
288	по типу	1	2
289	и во	2	2
290	есть с	1	2
291	ii гл	3	2
292	но с	2	2
293	только он	1	2
294	по мнению	1	2
295	с одной	4	2
296	себя в	1	2
297	да еще	1	2
298	и у	1	2
299	в начале	1	2
300	из них	2	2
301	гоголя и	2	2
302	никто не	1	2
303	здесь перед	1	2
304	много и	1	2
305	или ином	1	2
306	о каком	1	2
307	до сих	8	2
308	именно в	1	2
309	а с	1	2
310	в частности	7	2
311	эти слова	1	2
312	вместе с	2	2
313	и особенно	1	2
314	происходит в	1	2
315	из которых	2	2
316	по своему	8	2
317	и там	1	2
318	и всей	3	2
319	в контексте	1	2
320	сих пор	8	2
321	и для	2	2
322	на новый	1	2
323	в результате	5	2
324	к одной	1	2
325	но когда	1	2
326	от него	1	2
327	бы в	3	2
328	все они	6	2
329	этих образов	2	2
330	есть и	5	2
331	значение которое	1	2
332	по поводу	1	2
333	это в	2	2
334	как на	1	2
335	действительности так	1	1
336	речь идет	1	1
337	слова которые	1	1
338	одним из	5	1
339	идет о	1	1
340	они вовсе	1	1
341	что эти	2	1
342	действительности и	2	1
343	те времена	2	1
344	той же	6	1
345	из всех	2	1
346	например в	4	1
347	словами в	1	1
348	общности в	1	1
349	действительность он	1	1
350	вопрос о	1	1
351	почти все	2	1
352	и новых	1	1
353	все новое	1	1
354	конечно и	3	1
355	он вовсе	1	1
356	как впрочем	1	1
357	личной и	1	1
358	и лишены	1	1
359	реальным и	1	1
360	подчеркнуть что	1	1
361	и он	1	1
362	не нужно	1	1
363	и на	7	1
364	по линии	1	1
365	между собой	1	1
366	мы наблюдали	1	1
367	мысли и	1	1
368	сказать и	1	1
369	своего рода	5	1
370	друг к	1	1
371	видели что	3	1
372	чем это	1	1
373	он говорит	2	1
374	вовсе еще	2	1
375	себе и	2	1
376	дается уже	1	1
377	и речи	1	1
378	результате этого	1	1
379	это общее	1	1
380	которые не	1	1
381	требует и	1	1
382	пожалуй даже	1	1
383	независимо от	1	1
384	более или	2	1
385	и хотя	2	1
386	в этот	1	1
387	поскольку мы	1	1
388	сливается с	1	1
389	говорит не	1	1
390	перестанет быть	1	1
391	из этих	1	1
392	и действительное	1	1
393	собой в	1	1
394	вообще а	1	1
395	сливаются в	3	1
396	тому же	1	1
397	во многих	1	1
398	но ведь	1	1
399	как он	1	1
400	но на	1	1
401	вообще не	1	1
402	на его	6	1
403	такие которые	1	1
404	в определенном	1	1
405	связанные с	1	1
406	а скорее	1	1
407	все те	2	1
408	общности и	1	1
409	момента в	1	1
410	функции и	1	1
411	не к	1	1
412	пор мы	1	1
413	новое и	3	1
414	самый образ	1	1
415	какой бы	1	1
416	что ни	1	1
417	в образе	3	1
418	но дело	2	1
419	так например	2	1
420	что она	2	1
421	это конечно	1	1
422	здесь мы	3	1
423	и литературы	1	1
424	конечно в	2	1
425	о какой	1	1
426	лишь в	1	1
427	особенно глубоко	1	1
428	определенное и	1	1
429	и дает	1	1
430	мы сказали	1	1
431	с начала	3	1
432	само собою	1	1
433	в них	11	1
434	и вы	1	1
435	далеко не	2	1
436	этого вида	1	1
437	со своими	1	1
438	не всегда	1	1
439	в своих	4	1
440	которой он	1	1
441	как целое	2	1
442	автора и	1	1
443	в один	1	1
444	в саду	1	1
445	или менее	2	1
446	во время	5	1
447	наших дней	1	1
448	ноздрева в	1	1
449	в узком	2	1
450	на свою	1	1
451	то его	1	1
452	оказывается что	1	1
453	не как	2	1
454	значение то	1	1
455	слова в	1	1
456	образы эти	2	1
457	представлений о	1	1
458	точку зрения	1	1
459	но он	3	1
460	но они	1	1
461	и эти	2	1
462	на другую	1	1
463	ведь этот	1	1
464	речи в	1	1
465	вещей и	11	1
466	общего и	1	1
467	и почти	3	1
468	даже в	4	1
469	имел в	1	1
470	же мы	1	1
471	и вся	1	1
472	и какая	1	1
473	вещи не	1	1
474	дня и	1	1
475	символики и	1	1
476	далее что	1	1
477	лиц и	2	1
478	в вечном	1	1
479	тогда когда	1	1
480	правда в	1	1
481	слова но	1	1
482	было у	2	1
483	о них	2	1
484	опираться на	1	1
485	того чтобы	4	1
486	только не	2	1
487	близкими и	1	1
488	казалось бы	3	1
489	подобно тому	1	1
490	к вопросу	1	1
491	к глупости	1	1
492	в другую	1	1
493	он хочет	1	1
494	целое в	1	1
495	возможно было	1	1
496	во всем	4	1
497	душу но	1	1
498	это слово	1	1
499	исторического процесса	1	1
500	предмет здесь	1	1
501	в нее	1	1
502	такие же	1	1
503	мы встречаем	2	1
504	представляется нам	1	1
505	политической и	1	1
506	не могут	1	1
507	и часто	1	1
508	образом что	1	1
509	во хмелю	1	1
510	героев и	1	1
511	указание на	1	1
512	к другу	1	1
513	для такого	1	1
514	чем так	1	1
515	здесь под	1	1
516	его значение	1	1
517	и свое	1	1
518	особенности и	1	1
519	в очень	1	1
520	значение это	1	1
521	образности чтобы	1	1
522	вещей в	1	1
523	из всего	1	1
524	но при	1	1
525	на нем	1	1
526	же наконец	1	1
527	реальной действительности	1	1
528	нет никакой	1	1
529	говорили что	5	1
530	и самого	1	1
531	в пределах	5	1
532	и образа	1	1
533	касается только	1	1
534	на том	1	1
535	особенно в	1	1
536	начала и	4	1
537	мог бы	1	1
538	глубоко и	1	1
539	не исчерпывается	1	1
540	строго говоря	1	1
541	в эпоху	10	1
542	новых и	1	1
543	образом в	2	1
544	но к	1	1
545	и та	1	1
546	язык и	2	1
547	прямо и	1	1
548	но мы	1	1
549	к одному	1	1
550	все его	3	1
551	там же	1	1
552	все в	1	1
553	которой мы	1	1
554	этих слов	1	1
555	этом как	1	1
556	и которое	1	1
557	бы и	2	1
558	даже для	1	1
559	в античной	1	1
560	исторического развития	1	1
561	в ту	4	1
562	в свете	4	1
563	из моментов	1	1
564	углубляться в	1	1
565	и она	1	1
566	условия для	1	1
567	оказался в	1	1
568	находим и	1	1
569	второй план	2	1
570	в литературе	3	1
