N	2gram	Bakhtin_Fr_6	Vladivir
1	и в	41	31
2	в году	6	30
3	не только	10	24
4	а к	1	22
5	но и	13	19
6	то что	10	18
7	и не	3	17
8	и даже	4	15
9	у него	7	15
10	в этом	12	14
11	том что	7	14
12	и с	16	14
13	он был	4	14
14	что в	7	14
15	там же	1	13
16	но в	8	12
17	в его	7	12
18	что он	6	12
19	по поводу	1	12
20	с его	5	11
21	о том	9	11
22	в том	2	11
23	между прочим	1	11
24	потому что	3	11
25	и то	2	10
26	также и	6	10
27	он не	2	10
28	так что	2	10
29	как мы	12	9
30	никогда не	8	9
31	в конце	2	9
32	только в	3	9
33	а в	4	9
34	и по	1	8
35	в то	6	8
36	в дальнейшем	2	8
37	так как	10	8
38	кроме того	9	7
39	мы уже	18	7
40	как это	2	7
41	и его	13	7
42	для него	1	7
43	об этом	1	7
44	о нем	1	7
45	в эти	2	7
46	уже в	4	7
47	как раз	2	7
48	еще и	1	7
49	сказать что	6	7
50	того же	4	6
51	то же	5	6
52	то он	2	6
53	и к	1	6
54	это было	2	6
55	он и	1	6
56	в котором	4	6
57	у нас	4	6
58	и сам	3	6
59	так и	5	6
60	и что	5	6
61	можно сказать	1	6
62	может быть	2	6
63	на этот	1	6
64	и потому	2	6
65	не может	4	6
66	не был	2	5
67	это был	1	5
68	и если	1	5
69	которой он	1	5
70	не в	4	5
71	же года	1	5
72	что и	1	5
73	вовсе не	7	5
74	но он	5	5
75	не было	1	5
76	а с	1	5
77	что же	1	5
78	все это	11	5
79	и от	4	5
80	а также	5	5
81	с ним	4	5
82	жизни и	3	5
83	из его	1	4
84	он уже	1	4
85	что его	1	4
86	в этой	8	4
87	в истории	2	4
88	в своем	5	4
89	хотя и	2	4
90	и как	4	4
91	в этот	1	4
92	в которой	1	4
93	в нашем	1	4
94	в себе	5	4
95	как он	2	4
96	в нем	16	4
97	же касается	1	4
98	как и	7	4
99	несмотря на	1	4
100	еще в	5	4
101	в своей	2	4
102	мысли и	1	4
103	и вообще	4	4
104	не раз	1	4
105	дело в	1	4
106	можно судить	1	4
107	же время	5	4
108	во всем	5	4
109	да и	1	4
110	никак не	3	4
111	к нему	3	4
112	один из	6	4
113	себя в	2	4
114	и у	2	4
115	в особенности	7	4
116	что для	1	4
117	и все	9	4
118	и особенно	3	4
119	для нас	2	4
120	и через	1	3
121	он как	1	3
122	и он	5	3
123	и на	9	3
124	но не	2	3
125	отношение к	1	3
126	и речи	1	3
127	за пределы	2	3
128	что они	2	3
129	как в	4	3
130	все же	4	3
131	более или	1	3
132	со своей	1	3
133	в целом	1	3
134	он в	2	3
135	все эти	11	3
136	что к	1	3
137	и вот	1	3
138	на его	2	3
139	через несколько	1	3
140	это конечно	1	3
141	то есть	24	3
142	отца и	1	3
143	эти годы	1	3
144	со своими	1	3
145	не мог	3	3
146	или менее	1	3
147	во время	9	3
148	что касается	1	3
149	но это	3	3
150	и очень	2	3
151	в отношении	1	3
152	на него	1	3
153	но только	1	3
154	ничего не	1	3
155	свидетельствуют о	1	3
156	таким образом	17	3
157	в жизни	1	3
158	здесь не	1	3
159	и всякой	2	3
160	к его	1	3
161	жизнь и	1	3
162	свидетельствует о	1	3
163	и здесь	1	3
164	это была	1	3
165	конце концов	1	3
166	тот же	4	3
167	мы увидим	3	3
168	и так	1	3
169	уже не	1	3
170	и из	1	3
171	с другой	4	3
172	по своим	1	3
173	и стал	1	3
174	был в	2	3
175	под влиянием	1	3
176	в связи	1	3
177	вместе с	6	3
178	к своему	1	3
179	в начале	3	3
180	года в	1	3
181	другой стороны	2	3
182	но этот	1	3
183	об этих	1	3
184	одним из	4	2
185	и весьма	2	2
186	тех же	2	2
187	это и	2	2
188	был глубоко	1	2
189	и до	7	2
190	той же	5	2
191	для своего	1	2
192	на первом	1	2
193	ему в	1	2
194	еще не	1	2
195	он сам	3	2
196	первый план	3	2
197	в чем	3	2
198	мы будем	3	2
199	нет и	1	2
200	один и	1	2
201	и я	1	2
202	конечно не	3	2
203	из этих	2	2
204	и тот	2	2
205	при этом	3	2
206	по всем	1	2
207	своего времени	2	2
208	на этом	2	2
209	что все	2	2
210	эта книга	1	2
211	лишь в	2	2
212	было бы	3	2
213	кажется что	2	2
214	ни в	1	2
215	в них	7	2
216	были в	1	2
217	на основании	1	2
218	с тем	1	2
219	на первый	3	2
220	точки зрения	2	2
221	и сейчас	2	2
222	место в	1	2
223	не будем	2	2
224	уже сказали	3	2
225	и почти	1	2
226	для нее	1	2
227	даже в	4	2
228	этой области	1	2
229	не менее	1	2
230	что с	1	2
231	которого он	1	2
232	того чтобы	4	2
233	и весь	1	2
234	к концу	1	2
235	после первого	1	2
236	у меня	1	2
237	в момент	1	2
238	для его	2	2
239	для того	1	2
240	на это	1	2
241	где он	1	2
242	и о	1	2
243	то время	1	2
244	это мы	1	2
245	не столько	1	2
246	он так	1	2
247	ясно что	1	2
248	мы приведем	1	2
249	что дело	2	2
250	был не	1	2
251	о котором	4	2
252	ними и	1	2
253	образом в	2	2
254	на все	3	2
255	на что	1	2
256	времени в	1	2
257	в которую	1	2
258	этот момент	1	2
259	того в	1	2
260	а именно	2	2
261	того что	3	2
262	всякого рода	1	2
263	с ними	1	2
264	по этому	1	2
265	одной из	3	2
266	не из	1	2
267	и других	1	2
268	из них	5	2
269	тем что	5	2
270	не были	3	2
271	люди как	1	2
272	было сказано	1	2
273	что мы	2	2
274	него в	1	2
275	начиная с	2	2
276	к себе	2	2
277	он говорит	1	2
278	по существу	1	2
279	несколько слов	2	2
280	нисколько не	1	2
281	под названием	1	2
282	и для	3	2
283	которых он	1	2
284	в результате	4	2
285	от него	2	2
286	тем более	2	2
287	он стал	2	2
288	как вы	1	2
289	из этого	4	2
290	в самом	10	2
291	к этой	1	2
292	и это	1	2
293	в частности	2	2
294	как на	1	2
295	все что	4	2
296	несколько десятков	1	1
297	как известно	2	1
298	к людям	1	1
299	в мировоззрении	1	1
300	несколько лет	1	1
301	по адресу	1	1
302	большим и	2	1
303	носили резко	1	1
304	на самом	1	1
305	что когда	1	1
306	то в	1	1
307	было более	1	1
308	мировоззрения и	1	1
309	и нужно	1	1
310	ведь и	2	1
311	и больше	1	1
312	был и	1	1
313	выдвигает на	1	1
314	в их	1	1
315	концу века	1	1
316	был конечно	1	1
317	по другой	1	1
318	что если	2	1
319	не во	1	1
320	что уже	1	1
321	рассказывается о	3	1
322	и литературы	1	1
323	почти все	1	1
324	есть нечто	2	1
325	хуже чем	1	1
326	не вполне	1	1
327	современников и	1	1
328	непосредственное влияние	1	1
329	через которые	1	1
330	всю ночь	2	1
331	веке в	1	1
332	мы здесь	1	1
333	в ней	4	1
334	значительной мере	1	1
335	литературы и	2	1
336	столько же	1	1
337	и много	1	1
338	на них	1	1
339	сам а	1	1
340	в различных	1	1
341	во всех	17	1
342	природы и	2	1
343	языке самого	1	1
344	видели что	1	1
345	значение и	1	1
346	по отношению	1	1
347	себе и	1	1
348	ему не	1	1
349	уверенность в	1	1
350	и вовсе	2	1
351	материалом для	1	1
352	убеждены что	1	1
353	с чисто	1	1
354	дает нам	2	1
355	которую и	1	1
356	этом же	1	1
357	что по	1	1
358	было устроено	1	1
359	в противоположность	1	1
360	и хотя	1	1
361	здесь дается	2	1
362	им в	1	1
363	в итальянской	1	1
364	тут была	1	1
365	близким и	1	1
366	и те	2	1
367	если он	1	1
368	не могла	1	1
369	так сказать	2	1
370	него были	1	1
371	жизнью и	1	1
372	то человек	1	1
373	первом плане	1	1
374	новое и	1	1
375	с темой	2	1
376	чтобы в	1	1
377	из него	1	1
378	именно это	1	1
379	но все	1	1
380	такого же	1	1
381	касается до	1	1
382	находилась в	1	1
383	те же	3	1
384	их и	1	1
385	то после	1	1
386	заключается в	2	1
387	на протяжении	1	1
388	с другими	3	1
389	и непосредственное	1	1
390	это не	1	1
391	жизни именно	1	1
392	и тем	1	1
393	но уже	2	1
394	он начал	1	1
395	чем в	1	1
396	только во	2	1
397	это совершенно	1	1
398	мы не	2	1
399	стороны с	2	1
400	и тогда	1	1
401	в этих	2	1
402	весьма часто	1	1
403	а главное	1	1
404	таким же	1	1
405	них все	1	1
406	уже здесь	2	1
407	представление о	2	1
408	от его	1	1
409	еще пример	1	1
410	мир и	1	1
411	но эта	2	1
412	в iii	1	1
413	нам в	1	1
414	теми же	1	1
415	их в	2	1
416	и относительно	1	1
417	с такими	1	1
418	ним в	1	1
419	слов о	1	1
420	своей физической	1	1
421	в таких	2	1
422	как о	2	1
423	одной плоскости	2	1
424	что их	2	1
425	родился в	1	1
426	о них	1	1
427	для всех	1	1
428	правда в	1	1
429	одна из	1	1
430	и столько	1	1
431	он объясняет	1	1
432	он стоит	1	1
433	же этот	1	1
434	xix веке	1	1
435	связи с	2	1
436	до того	3	1
437	только с	3	1
438	этом отношении	3	1
439	вполне понятно	2	1
440	за ними	1	1
441	в области	2	1
442	больше того	1	1
443	настоящего времени	1	1
444	связан не	1	1
445	очень часто	1	1
446	все то	5	1
447	не могут	2	1
448	есть только	3	1
449	когда они	3	1
450	этой книги	2	1
451	в каждом	1	1
452	те его	1	1
453	которого мы	1	1
454	о необычайном	1	1
455	всего этого	1	1
456	нами выше	1	1
457	самый настоящий	1	1
458	только то	1	1
459	и получившее	1	1
460	роль в	4	1
461	веру в	1	1
462	и когда	2	1
463	за то	1	1
464	особенно в	1	1
465	с самим	1	1
466	которая была	2	1
467	когда его	1	1
468	работу а	1	1
469	его ничем	1	1
470	был самый	1	1
471	во второй	1	1
472	он чувствовал	1	1
473	веры в	1	1
474	знакомство с	1	1
475	поэтому в	1	1
476	в некоторой	1	1
477	в эпоху	6	1
478	в настоящее	1	1
479	он жил	1	1
480	связанная с	1	1
481	далекими и	1	1
482	устроенного по	1	1
483	он здесь	1	1
484	искусства и	1	1
485	является весьма	1	1
486	он успел	1	1
487	другом месте	4	1
488	тех кто	1	1
489	и поэтому	1	1
490	внимание на	2	1
491	настоящее время	1	1
492	одного из	1	1
493	в значительной	2	1
494	нас в	1	1
495	он с	1	1
496	от них	1	1
497	и во	2	1
498	в историческом	1	1
499	любил и	1	1
500	этот последний	1	1
501	в другой	1	1
502	в знак	1	1
503	было для	1	1
504	говорит в	1	1
505	в литературе	5	1
506	мог найти	1	1
507	казалось что	1	1
508	на которой	2	1
509	мог понять	1	1
510	но с	2	1
511	рассуждение о	1	1
512	и одновременно	1	1
513	оказалось что	1	1
514	не как	1	1
515	человека в	1	1
516	что даже	2	1
517	с каждым	1	1
518	как нечто	1	1
519	трудно как	1	1
520	с молодыми	1	1
521	между этими	1	1
522	это традиционное	1	1
523	хотя у	1	1
524	с одной	4	1
525	со всеми	2	1
526	был также	1	1
527	человека с	2	1
528	самом деле	4	1
529	знаком с	1	1
530	раз в	2	1
531	это либо	1	1
532	эти же	1	1
533	что не	3	1
534	этому вопросу	1	1
535	а то	1	1
536	и хорошо	1	1
537	прямое и	2	1
538	менее всего	1	1
539	говорить в	1	1
540	воображения и	1	1
541	одно из	1	1
542	ту же	1	1
543	представлений о	1	1
544	в одном	5	1
545	у нее	1	1
546	выступает в	1	1
