N	2gram	Voloshinov_1	Problemy
1	и в	38	34
2	и не	14	29
3	как бы	28	27
4	что он	2	23
5	в его	6	22
6	в нем	4	19
7	может быть	13	19
8	не может	12	19
9	и все	4	19
10	как и	10	18
11	в этом	10	16
12	но в	5	16
13	и его	7	16
14	все это	4	16
15	он не	2	15
16	и с	5	15
17	что я	1	15
18	прежде всего	21	15
19	то же	14	14
20	с самим	2	14
21	к нему	2	14
22	самом деле	4	13
23	для него	3	13
24	у достоевского	1	13
25	и к	4	12
26	в то	9	12
27	же время	7	12
28	потому что	5	12
29	но и	13	12
30	на самом	3	11
31	в сущности	1	11
32	вовсе не	2	11
33	то что	8	11
34	не только	27	10
35	слова и	5	10
36	не в	6	9
37	в отношении	2	9
38	а не	6	9
39	с самого	4	8
40	самого начала	4	8
41	никогда не	7	8
42	с ним	2	8
43	в другом	1	8
44	в самом	4	8
45	так же	4	8
46	что же	8	8
47	и слово	3	8
48	и для	3	8
49	точки зрения	10	8
50	я не	1	7
51	на него	4	7
52	как будто	1	7
53	как мы	9	7
54	слова в	5	7
55	и даже	3	7
56	там где	1	7
57	этого слова	3	7
58	все же	7	7
59	что в	1	7
60	мы уже	10	6
61	и на	6	6
62	с его	7	6
63	отношение к	2	6
64	что у	3	6
65	так и	6	6
66	слово с	1	6
67	в себе	9	6
68	только в	6	6
69	с ними	1	6
70	не знает	3	6
71	которым он	1	6
72	в чем	1	5
73	и наконец	5	5
74	что это	4	5
75	в целом	4	5
76	в диалоге	1	5
77	и вот	3	5
78	но все	4	5
79	лишь в	4	5
80	на протяжении	1	5
81	с тем	8	5
82	в слове	3	5
83	не мог	3	5
84	в конце	6	5
85	это слово	2	5
86	таким образом	7	5
87	к тому	4	5
88	второй голос	1	5
89	и сам	2	5
90	и что	1	5
91	что и	3	5
92	это не	3	5
93	все время	5	5
94	того что	4	5
95	обращаться к	1	5
96	и так	6	5
97	так что	1	5
98	из них	3	5
99	в одном	3	5
100	себе и	2	5
101	к своему	4	5
102	другого человека	2	5
103	и от	7	5
104	мы должны	10	5
105	хотя бы	18	5
106	а в	5	5
107	еще не	3	4
108	но не	2	4
109	но как	2	4
110	как в	2	4
111	героев достоевского	1	4
112	бы и	2	4
113	он в	1	4
114	все эти	2	4
115	на его	5	4
116	при этом	9	4
117	внутренней речи	18	4
118	на этом	1	4
119	в мире	2	4
120	его в	4	4
121	с другими	2	4
122	ни в	1	4
123	все равно	1	4
124	с точки	5	4
125	но это	2	4
126	друг другу	2	4
127	ничего не	8	4
128	как раз	1	4
129	его внутренней	4	4
130	его с	1	4
131	и это	7	4
132	внутреннюю речь	3	4
133	если бы	4	4
134	на вопрос	1	4
135	только на	3	4
136	в виде	1	4
137	в начале	3	4
138	в общем	1	4
139	так как	7	4
140	не о	1	4
141	у него	1	4
142	даже и	2	4
143	с другой	1	4
144	тем что	2	4
145	вместе с	5	4
146	слова о	3	4
147	да и	4	4
148	как к	1	4
149	и то	3	3
150	за собой	1	3
151	ведь и	2	3
152	сливается с	1	3
153	так чтобы	1	3
154	говорить о	1	3
155	в виду	3	3
156	в ней	8	3
157	знаете ли	1	3
158	этот голос	1	3
159	что его	1	3
160	нет и	3	3
161	в одной	1	3
162	хотя и	3	3
163	и как	9	3
164	уже в	5	3
165	как он	1	3
166	он ни	1	3
167	к одному	1	3
168	не как	1	3
169	их в	3	3
170	знает что	1	3
171	звучат в	1	3
172	его и	3	3
173	мы видели	5	3
174	должно быть	2	3
175	раз и	1	3
176	в своей	2	3
177	в котором	3	3
178	не менее	1	3
179	по крайней	1	3
180	по себе	1	3
181	с миром	1	3
182	как можно	1	3
183	том что	3	3
184	которого он	1	3
185	уже говорили	1	3
186	в ее	3	3
187	внутренняя речь	5	3
188	характер и	1	3
