N	2gram	Tiupa_Lite_3	Myslijsy
1	потому что	3	46
2	то есть	5	34
3	в слове	3	32
4	в том	12	32
5	и в	16	30
6	может быть	12	28
7	то же	9	23
8	не только	14	21
9	только в	7	21
10	для нас	1	20
11	но и	14	19
12	того что	9	18
13	том что	8	18
14	то что	12	18
15	не есть	1	17
16	что в	2	17
17	в себе	6	16
18	по себе	2	16
19	и не	22	15
20	не в	10	15
21	а не	12	15
22	что и	2	13
23	так как	1	13
24	если бы	2	12
25	вместе с	5	12
26	а в	5	12
27	так и	9	11
28	как в	5	10
29	в этом	14	10
30	как и	5	10
31	в то	9	10
32	в нем	2	9
33	было бы	2	9
34	тогда когда	1	9
35	слово есть	1	9
36	между тем	3	9
37	для него	2	9
38	и то	1	8
39	в ней	1	8
40	в самом	3	8
41	что не	2	8
42	есть не	1	7
43	с одной	4	7
44	но не	4	7
45	с тем	1	7
46	тем самым	7	7
47	тем что	2	7
48	как мы	2	7
49	так что	1	7
50	вовсе не	1	7
51	с другой	6	7
52	к тому	6	7
53	например в	3	6
54	то это	2	6
55	с этим	1	6
56	художественное произведение	2	6
57	не имеет	1	6
58	и теперь	1	6
59	что он	5	6
60	уже не	3	6
61	то и	1	6
62	из них	4	6
63	не может	8	6
64	но это	1	6
65	художественного произведения	2	5
66	и т	1	5
67	еще не	6	5
68	по отношению	4	5
69	независимо от	1	5
70	в своем	1	5
71	и как	3	5
72	с другими	1	5
73	и тем	3	5
74	в них	1	5
75	я как	4	5
76	что я	5	5
77	же время	7	5
78	как на	3	5
79	не менее	2	5
80	уже в	1	5
81	одно из	4	5
82	слово как	1	5
83	только по	1	5
84	очевидно что	1	5
85	есть только	1	5
86	тому как	3	5
87	отношению к	4	5
88	должно быть	4	5
89	слова и	1	5
90	сказать что	1	5
91	в действительности	1	5
92	в каждой	2	4
93	столь же	1	4
94	не было	1	4
95	бы не	1	4
96	он не	1	4
97	не к	1	4
98	и наоборот	2	4
99	и при	2	4
100	в котором	1	4
101	для меня	2	4
102	и его	6	4
103	для того	2	4
104	оно не	2	4
105	своей мысли	1	4
106	по мере	1	4
107	в его	6	4
108	один из	2	4
109	а и	2	4
110	все равно	1	4
111	далеко не	2	4
112	себя и	2	4
113	что для	1	4
114	быть только	2	4
115	если не	2	4
116	и потому	2	4
117	со словом	1	4
118	все это	1	4
119	этот образ	1	4
120	и от	1	4
121	произведении искусства	1	4
122	другой стороны	2	4
123	была бы	1	4
124	я и	10	3
125	и есть	1	3
126	в первом	2	3
127	говорить о	1	3
128	и на	2	3
129	в чем	1	3
130	более или	1	3
131	в целом	5	3
132	при этом	15	3
133	в силу	1	3
134	на свое	2	3
135	в каждом	1	3
136	его в	2	3
137	этого не	1	3
138	и тогда	2	3
139	или менее	1	3
140	как бы	8	3
141	место в	4	3
142	тем не	1	3
143	тому что	1	3
144	с и	1	3
145	того чтобы	2	3
146	слова с	1	3
147	для себя	2	3
148	свою очередь	1	3
149	из двух	1	3
150	здесь как	2	3
151	том как	1	3
152	быть может	2	3
153	в словах	3	3
154	со стороны	7	3
155	жизни не	2	3
156	искусства и	3	3
157	время в	2	3
158	можно сказать	2	3
159	к нему	1	3
160	вслед за	3	3
161	есть в	1	3
162	только на	1	3
163	в начале	4	3
164	за ним	2	3
165	прежде всего	3	3
166	друг друга	1	3
167	и вместе	2	3
168	именно в	5	3
169	одной стороны	4	3
170	там где	3	3
171	так же	2	3
172	в человеке	1	3
173	самого себя	1	3
174	в ряду	1	3
175	все остальные	1	3
176	и все	1	3
177	не я	2	3
178	в свою	2	3
179	не говоря	4	3
180	не знает	2	3
181	в последнем	1	3
182	в искусстве	1	3
183	к этому	2	3
184	в таком	1	3
185	искусство есть	1	2
186	самом деле	3	2
187	это и	1	2
188	в приведенном	1	2
189	и до	1	2
190	в их	1	2
191	мы уже	1	2
192	той же	3	2
193	не столько	1	2
194	на свою	3	2
195	большей части	2	2
196	остаются в	1	2
197	тогда как	17	2
198	отношение к	2	2
199	за пределы	1	2
200	что они	1	2
201	но без	2	2
202	сама по	1	2
203	что первое	1	2
204	все же	2	2
205	что по	1	2
206	так или	2	2
207	в этой	8	2
208	на то	2	2
209	свое место	3	2
210	так сказать	1	2
211	и если	4	2
212	на его	3	2
213	не как	2	2
214	с таким	1	2
215	подобно тому	2	2
216	людей и	1	2
217	прежде чем	1	2
218	бы быть	1	2
219	на все	1	2
220	входит в	4	2
221	не всегда	2	2
222	несмотря на	2	2
223	именно то	1	2
224	во время	1	2
225	точки зрения	7	2
226	в своей	7	2
227	что такое	1	2
228	во времена	1	2
229	между людьми	2	2
230	то для	1	2
231	мысли и	1	2
232	т п	1	2
233	со многими	1	2
234	даже в	4	2
235	она не	1	2
236	например не	1	2
237	и притом	1	2
238	как о	2	2
239	отличное от	1	2
240	только не	1	2
241	природы в	1	2
242	из того	2	2
243	этом отношении	5	2
244	ему не	1	2
245	деятельности и	1	2
246	когда мы	1	2
247	его с	1	2
248	в области	3	2
249	в нас	2	2
250	ничего общего	1	2
251	и о	1	2
252	в ее	5	2
253	с каким	1	2
254	языка и	1	2
255	так в	1	2
256	котором мы	1	2
257	можно только	1	2
258	и с	2	2
259	о том	6	2
260	но мы	1	2
261	этой мысли	1	2
262	собственно говоря	1	2
263	вне себя	2	2
264	мысли об	1	2
265	одной из	1	2
266	когда например	1	2
267	в природе	4	2
268	том чтобы	2	2
269	связи с	2	2
270	ряду других	1	2
271	был бы	1	2
272	в одном	4	2
273	художника и	2	2
274	у него	1	2
275	есть выражение	1	2
276	с общим	1	2
277	души не	1	2
278	не были	1	2
279	и даже	2	2
280	не один	1	2
281	а с	1	2
282	предмет и	1	2
283	у меня	1	2
284	произведения искусства	1	2
285	эти слова	2	2
286	ко всем	1	2
287	нет ни	1	2
288	к своему	1	2
289	как средство	1	2
290	быть не	2	2
291	с этой	2	2
292	еще раз	2	2
293	это последнее	2	2
294	перед нами	1	2
295	на слово	2	2
296	бы в	1	2
297	и наконец	3	2
298	глаз и	1	2
299	же в	2	2
300	отношении к	1	2
301	лишь тогда	1	2
302	жизни и	3	2
303	которая не	1	2
304	и наиболее	1	1
305	отношения к	3	1
306	разных времен	1	1
307	одним из	4	1
308	на самом	1	1
309	тех же	1	1
310	по преимуществу	1	1
311	из его	1	1
312	что эти	1	1
313	оно было	1	1
314	едва ли	3	1
315	по его	1	1
316	поэзии и	2	1
317	его не	1	1
318	бы уже	1	1
319	вопрос о	2	1
320	из своих	1	1
321	и совсем	1	1
322	такой где	1	1
323	не вполне	2	1
324	как я	1	1
325	и со	1	1
326	но напротив	1	1
327	не знают	1	1
328	того же	2	1
329	и он	1	1
330	имя и	1	1
331	начало и	1	1
332	в сочетании	1	1
333	он был	1	1
334	он сам	1	1
335	с двумя	1	1
336	говоря уже	4	1
337	здесь не	2	1
338	бы то	2	1
339	с его	6	1
340	данном случае	4	1
341	своего материала	1	1
342	легко может	2	1
343	если в	1	1
344	чтоб не	1	1
345	себе и	1	1
346	в зеркале	1	1
347	отличие от	5	1
348	друг от	1	1
349	нет и	1	1
350	с сущностью	1	1
351	основная задача	1	1
352	и другого	2	1
353	и я	1	1
354	в истории	1	1
355	первый взгляд	1	1
356	своей и	1	1
357	стороны и	2	1
358	в художественном	1	1
359	и целого	1	1
360	что касается	1	1
361	еще и	2	1
362	хотя и	4	1
363	когда он	2	1
364	могли бы	2	1
365	для которой	1	1
366	но в	3	1
367	то в	3	1
368	духа в	1	1
369	и переходит	1	1
370	с места	1	1
371	другого как	1	1
372	право на	2	1
373	еще один	2	1
374	и отношения	1	1
375	что к	1	1
376	фигуры в	1	1
377	мы чувствуем	1	1
378	тому же	5	1
379	как он	1	1
380	двух других	1	1
381	в единстве	3	1
382	наш взгляд	1	1
383	если для	1	1
384	при виде	1	1
385	в понимании	1	1
386	в корне	1	1
387	и вот	2	1
388	что без	1	1
389	которое может	1	1
390	на наш	1	1
391	которой нет	1	1
392	о таком	1	1
393	такого же	1	1
394	здесь мы	1	1
395	мы его	1	1
396	в совершенно	2	1
397	в мире	16	1
