N	3gram	Vygotskiy__4	Formalny
1	не может быть	1	10
2	в связи с	3	10
3	с точки зрения	11	7
4	в этом отношении	7	7
5	в самом деле	6	5
6	с тем что	3	5
7	во всяком случае	3	5
8	между звуком и	1	5
9	вместе с тем	3	4
10	как мы видели	2	4
11	не могут быть	2	4
12	в высшей степени	2	4
13	на самом деле	1	3
14	в зависимости от	1	3
15	но и в	2	3
16	в том смысле	2	3
17	с другой стороны	8	3
18	для того чтобы	5	3
19	в какой мере	1	2
20	прежде всего в	1	2
21	так как они	1	2
22	в этом смысле	8	2
23	на первый план	4	2
24	в отличие от	2	2
25	в том случае	1	2
26	то и другое	1	2
27	ни на один	1	2
28	в конце концов	1	2
29	они должны были	1	2
30	не входит в	1	2
31	между этими двумя	2	2
32	с самого начала	1	2
33	но все же	1	2
34	мы говорим о	1	2
35	в основе этой	1	2
36	к тому что	1	2
37	том смысле что	1	2
38	в том что	31	2
39	задачи стоящей перед	1	1
40	мы знаем что	1	1
41	что иное как	1	1
42	и не выражает	1	1
43	не могли не	1	1
44	вопроса о правомерности	1	1
45	подойти к этому	1	1
46	как увидим дальше	1	1
47	что в основе	6	1
48	по этому вопросу	1	1
49	как бы не	1	1
50	равно как и	1	1
51	не говоря уже	1	1
52	в настоящее время	2	1
53	но даже и	1	1
54	является в высшей	1	1
55	становится особенно ясным	1	1
56	и как увидим	1	1
57	новые и новые	1	1
58	в этом случае	3	1
59	этом смысле мы	1	1
60	с одной стороны	9	1
61	может быть наиболее	1	1
62	о правомерности и	1	1
63	только в том	2	1
64	до сих пор	1	1
65	говоря уже о	1	1
66	при этом не	1	1
67	он не является	1	1
68	они не совпадают	1	1
69	что он не	1	1
70	если мы обратимся	5	1
71	в собственном смысле	7	1
72	до последнего времени	1	1
73	может быть даже	1	1
74	бы сказать что	3	1
75	как установку на	1	1
76	том случае если	1	1
77	этого слова мы	1	1
78	же что и	1	1
79	мы полагаем что	1	1
80	не чем иным	1	1
81	в этой области	2	1
82	в данном случае	2	1
83	и другой момент	1	1
84	в том чтобы	2	1
85	и каждого его	1	1
86	и тот же	7	1
87	на задний план	1	1
88	смысле этого слова	7	1
89	в той же	1	1
90	как один из	1	1
91	с помощью которого	2	1
92	в развитии этого	1	1
93	на отдельные элементы	1	1
94	в такой же	1	1
95	все же не	1	1
96	все более и	2	1
97	чуть ли не	1	1
98	бы то ни	1	1
99	но и с	1	1
100	этого положения является	1	1
101	тем что в	1	1
102	один и тот	7	1
103	что они не	1	1
104	нельзя было бы	1	1
105	только то что	1	1
106	то увидим что	4	1
107	только в качестве	1	1
108	чем иным как	1	1
109	же и в	1	1
110	на котором они	1	1
111	и тем самым	4	1
112	в свою очередь	2	1
113	собственном смысле этого	4	1
114	ничего общего с	1	1
115	с другими элементами	1	1
116	более и более	2	1
117	с помощью которых	1	1
118	каким мы его	1	1
119	на деле и	1	1
120	лежит в основе	1	1
121	мы обратимся к	4	1
122	было бы сказать	1	1
123	не что иное	1	1
124	тем не менее	1	1
125	то что они	2	1
126	как и в	1	1
127	что и в	1	1
128	таким образом является	1	1
129	но и к	1	1
