N	2gram	Vygotskiy__2	EvropaiE
1	и в	15	37
2	в отношении	6	32
3	в пределах	1	25
4	точки зрения	26	23
5	что в	14	21
6	не только	15	18
7	с точки	18	17
8	то же	5	15
9	хотя бы	4	15
10	в своем	9	14
11	но в	6	14
12	в качестве	4	14
13	но и	10	14
14	и не	7	14
15	в этом	19	12
16	в их	2	11
17	в области	1	11
18	в том	33	11
19	с и	4	10
20	так и	8	10
21	отнюдь не	2	9
22	в себе	2	9
23	только в	4	9
24	прежде всего	4	9
25	все более	1	9
26	не может	9	9
27	так же	4	9
28	в смысле	1	9
29	в ее	1	8
30	думать что	1	8
31	было бы	10	8
32	в своей	4	8
33	к тому	7	8
34	между тем	1	8
35	с одной	7	8
36	одной стороны	7	8
37	также и	2	7
38	а также	2	7
39	того что	17	7
40	так как	4	7
41	с другой	6	7
42	как и	6	7
43	может быть	9	6
44	и на	1	6
45	во всех	2	6
46	стороны и	2	6
47	на то	6	6
48	том что	27	6
49	того чтобы	12	6
50	вслед за	1	6
51	вовсе не	6	6
52	для того	10	6
53	и даже	5	6
54	как бы	7	6
55	с этой	2	6
56	то что	20	6
57	же как	2	5
58	которую мы	2	5
59	столь же	2	5
60	но не	3	5
61	не в	8	5
62	и по	3	5
63	к которым	4	5
64	но если	2	5
65	тем самым	3	5
66	как мы	6	5
67	одной из	3	5
68	в виде	1	5
69	со стороны	3	5
70	от этого	2	5
71	в частности	6	5
72	и потому	1	5
73	в течение	2	5
74	в той	1	5
75	этой точки	1	5
76	мы не	10	4
77	вопрос о	5	4
78	но даже	1	4
79	в ней	1	4
80	независимо от	4	4
81	в самом	11	4
82	то ни	1	4
83	того или	1	4
84	несмотря на	4	4
85	чем в	2	4
86	даже в	4	4
87	не имеет	4	4
88	и притом	1	4
89	в процессе	11	4
90	иными словами	2	4
91	к ней	2	4
92	той или	2	4
93	бы то	1	4
94	по себе	7	4
95	можно сказать	2	4
96	тем более	3	4
97	именно в	2	4
98	на всем	2	4
99	ни было	1	4
100	само по	2	4
101	или иной	2	4
102	как это	6	4
103	для нас	4	4
104	сказать что	6	4
105	в применении	2	3
106	в сфере	1	3
107	идет о	3	3
108	из всех	2	3
109	бы и	3	3
110	и со	1	3
111	того же	3	3
112	время в	1	3
113	в общем	3	3
114	как в	4	3
115	когда он	3	3
116	и к	6	3
117	себе не	1	3
118	представляет собой	2	3
119	в известном	2	3
120	но на	3	3
121	вообще не	1	3
122	мы можем	10	3
123	не дает	2	3
124	и мы	2	3
125	этом смысле	2	3
126	и тем	2	3
127	в них	4	3
128	с тем	1	3
129	мы видели	6	3
130	можно считать	2	3
131	она в	1	3
132	в которых	3	3
133	дело в	1	3
134	никогда не	8	3
135	потому что	7	3
136	уже и	2	3
137	с другом	2	3
138	по нашему	1	3
139	во все	2	3
140	бы ни	2	3
141	можно было	5	3
142	о том	9	3
143	место в	1	3
144	что и	2	3
145	и только	3	3
146	народов и	1	3
147	известном смысле	1	3
148	в стороне	2	3
149	всяком случае	6	3
150	этот факт	1	3
151	в данной	1	3
152	из них	3	3
153	очевидно что	3	3
154	потребность в	4	3
155	к ним	1	3
156	тем что	2	3
157	этом отношении	3	3
158	связано с	1	3
159	там где	6	3
160	в данном	3	3
161	применении к	1	3
162	друг с	2	3
163	не является	9	3
164	и для	2	3
165	и от	1	3
166	в результате	3	3
167	мира и	2	3
168	жизни в	1	3
169	в психологии	1	3
170	ее в	2	3
171	как на	1	3
172	во всяком	7	3
173	и то	1	2
174	по преимуществу	1	2
175	что эти	1	2
176	и этот	1	2
177	с в	4	2
178	есть не	1	2
179	что если	2	2
180	из того	4	2
181	которое в	1	2
182	между собой	1	2
183	он сам	3	2
184	но как	1	2
185	точка зрения	3	2
186	друг от	2	2
187	в истории	6	2
188	более чем	1	2
189	его на	1	2
190	с этим	3	2
191	целый ряд	2	2
192	и как	2	2
193	есть ли	2	2
194	при соприкосновении	1	2
195	можно в	1	2
196	что это	6	2
197	чем на	1	2
198	в этой	6	2
199	и если	1	2
200	он не	7	2
201	и еще	1	2
202	в силу	2	2
203	таким образом	14	2
204	качестве орудия	1	2
205	и с	4	2
206	заключается в	8	2
207	с другими	3	2
208	для них	1	2
209	дело идет	1	2
210	нас к	2	2
211	в своих	1	2
212	в развитии	26	2
213	иначе говоря	2	2
214	такой же	1	2
215	в эту	4	2
216	в этих	2	2
217	в процессах	1	2
218	в котором	2	2
219	представление о	5	2
220	не к	1	2
221	одном из	1	2
222	и более	2	2
223	тому чтобы	2	2
224	она не	1	2
225	тогда когда	5	2
226	вопрос не	2	2
227	на язык	2	2
228	по своей	6	2
229	всего земного	1	2
230	именно потому	1	2
231	что на	2	2
232	не могут	2	2
233	могут быть	2	2
234	оставить в	1	2
235	или поздно	1	2
236	всего в	1	2
237	но по	1	2
238	которого мы	1	2
239	от друга	2	2
240	данном случае	3	2
241	на основе	7	2
242	по сравнению	5	2
243	если бы	8	2
244	в известных	1	2
245	и поэтому	1	2
246	и что	8	2
247	и во	1	2
248	к нему	1	2
249	в его	2	2
250	во всей	5	2
251	и можно	2	2
252	также в	1	2
253	мы должны	6	2
254	в сферу	1	2
255	но с	2	2
256	этот вопрос	5	2
257	начало в	1	2
258	силы в	1	2
259	и теперь	2	2
260	не можем	3	2
261	рано или	1	2
262	при помощи	4	2
263	и других	2	2
264	в одном	2	2
265	заметить что	2	2
266	в других	2	2
267	другой и	1	2
268	во власти	3	2
269	а именно	1	2
270	только к	1	2
271	в некоторых	2	2
272	на основании	1	2
273	на этот	6	2
274	нашему мнению	1	2
275	а не	3	2
276	долгое время	1	2
277	с а	1	2
278	что все	4	2
279	начиная с	1	2
280	вместе с	6	2
281	относятся к	2	2
282	сравнению с	5	2
283	не дают	1	2
284	наряду с	2	2
285	что же	2	2
286	или хотя	1	2
287	и каждая	1	2
288	с мы	3	2
289	или в	3	2
290	и все	3	2
291	бы в	1	2
292	и всецело	1	2
293	еще более	1	2
294	стороны в	1	2
295	и наконец	1	2
296	исключительно в	1	2
297	в другой	2	2
298	значения для	1	2
299	мы видим	4	2
300	а в	4	2
301	не есть	1	2
302	имеет в	1	2
303	между ними	1	2
304	другой стороны	1	2
305	приводит нас	2	2
306	частности в	1	2
307	и эта	2	2
308	себя как	1	1
309	как известно	6	1
310	ту же	2	1
311	ко всем	1	1
312	в силе	1	1
313	до него	1	1
314	связана с	4	1
315	в тех	1	1
316	и это	3	1
317	тех же	1	1
318	или к	2	1
319	но тем	1	1
320	же по	1	1
321	и свести	1	1
322	и до	3	1
323	речь идет	2	1
324	с таким	6	1
325	той же	2	1
326	или наоборот	1	1
327	же следует	1	1
328	что между	2	1
329	это что	1	1
330	ответить на	1	1
331	есть нечто	2	1
332	говорить о	2	1
333	только это	1	1
334	а для	1	1
335	с но	8	1
336	то это	1	1
337	когда мы	1	1
338	не способен	1	1
339	соприкосновении с	1	1
340	объективных доказательств	1	1
341	знания с	1	1
342	что его	4	1
343	является определяющим	2	1
344	с его	4	1
345	то мы	1	1
346	видели что	5	1
347	чем это	3	1
348	мы будем	3	1
349	это вопрос	1	1
350	к которой	1	1
351	силу этого	1	1
352	по отношению	6	1
353	с совершенно	1	1
354	отличие от	3	1
355	случай в	1	1
356	остановились на	1	1
357	общего правила	1	1
358	за пределы	2	1
359	вдаваться в	1	1
360	влечение к	1	1
361	которые не	2	1
362	стремились показать	1	1
363	как по	2	1
364	при известных	1	1
365	ней в	2	1
366	все остальные	1	1
367	все же	4	1
368	однако не	1	1
369	в полном	2	1
370	смысле этого	3	1
371	могли бы	4	1
372	не являются	1	1
373	его к	2	1
374	более или	2	1
375	увидим что	2	1
376	та же	1	1
377	эти положения	1	1
378	это есть	2	1
379	самой природе	1	1
380	бы с	3	1
381	этот новый	1	1
382	отличной от	1	1
383	он в	3	1
384	в нашем	1	1
385	которые в	1	1
386	что автор	1	1
387	в последнее	4	1
388	для возникновения	1	1
389	с их	2	1
390	один и	1	1
391	нами в	1	1
392	имеет для	1	1
393	и тот	1	1
394	бы только	1	1
395	тому же	1	1
396	должна оказаться	1	1
397	к выводу	6	1
398	ли для	1	1
399	при этом	3	1
400	наибольшее значение	1	1
401	своем развитии	2	1
402	в переводе	1	1
403	этой схеме	1	1
404	состоит в	3	1
405	любой из	1	1
406	характерным для	1	1
407	на этом	1	1
408	находим у	1	1
