N	2gram	Bakhtin_Fr_1	Dialekti
1	и не	22	30
2	а не	1	18
3	ничего не	3	17
4	может быть	6	17
5	то что	3	16
6	и в	65	15
7	как бы	22	14
8	точки зрения	7	14
9	так как	6	14
10	по себе	1	13
11	того что	2	13
12	это не	3	12
13	в этом	15	11
14	и вот	2	11
15	говорить о	1	11
16	в том	16	11
17	прежде всего	11	11
18	не может	3	11
19	и все	5	11
20	том что	6	10
21	в основе	8	10
22	потому что	5	10
23	это и	1	9
24	то же	1	9
25	мы не	1	9
26	было бы	1	9
27	с точки	3	9
28	в виду	3	9
29	уже не	3	9
30	и пр	5	9
31	все это	9	9
32	в чем	2	8
33	не в	4	8
34	в себе	3	8
35	не только	10	8
36	мифологии и	1	8
37	и это	2	8
38	и ее	1	8
39	не просто	3	7
40	как и	5	7
41	и вообще	3	7
42	и его	10	7
43	только в	7	7
44	что мы	2	7
45	или в	2	7
46	что он	3	7
47	что в	3	7
48	хотя и	2	6
49	в то	1	6
50	же время	1	6
51	что и	1	6
52	вовсе не	18	6
53	и даже	8	6
54	нет ничего	3	6
55	в результате	1	6
56	сказать что	6	6
57	ни на	2	6
58	мы имеем	1	5
59	в сущности	16	5
60	и на	11	5
61	с его	5	5
62	в своем	8	5
63	на то	1	5
64	в нем	13	5
65	в жизни	4	5
66	что такое	1	5
67	же это	1	5
68	в ней	6	5
69	того чтобы	1	5
70	о том	2	5
71	в себя	3	5
72	так и	10	5
73	можно сказать	2	5
74	именно в	1	5
75	в свете	2	5
76	и чисто	2	5
77	для того	1	5
78	и для	2	5
79	хотя бы	1	4
80	в этой	4	4
81	в течение	1	4
82	и как	1	4
83	с их	5	4
84	и с	3	4
85	и уже	1	4
86	мир и	3	4
87	она не	1	4
88	видим что	1	4
89	той или	5	4
90	что все	1	4
91	еще не	6	4
92	в его	9	4
93	мы видим	2	4
94	с ними	1	4
95	есть в	5	4
96	ни с	2	4
97	в одном	5	4
98	не о	1	4
99	как раз	3	4
100	в особенности	2	4
101	на свете	1	4
102	но это	3	4
103	один из	1	4
104	тех или	1	4
105	бы в	1	4
106	жизни и	7	4
107	но и	10	4
108	то на	1	3
109	отношения к	2	3
110	изменения и	1	3
111	со стороны	1	3
112	как в	5	3
113	с этим	1	3
114	и наконец	2	3
115	как таковое	1	3
116	но в	14	3
117	от этого	1	3
118	все эти	10	3
119	и если	1	3
120	на этом	1	3
121	об этом	1	3
122	мы уже	12	3
123	всегда и	2	3
124	можно только	4	3
125	в своей	5	3
126	в их	4	3
127	только для	1	3
128	есть только	2	3
129	могут быть	2	3
130	лежит в	1	3
131	в собственном	1	3
132	то или	1	3
133	к жизни	2	3
134	без знания	1	3
135	вот почему	1	3
136	и та	1	3
137	и следовательно	1	3
138	от всего	2	3
139	для всех	1	3
140	даже и	3	3
141	или иное	1	3
142	в области	7	3
143	за пределы	8	3
144	себя и	1	3
145	что не	2	3
146	говорит о	1	3
147	у нас	1	3
148	и потому	10	3
149	из которых	1	3
150	от него	2	3
151	с ним	3	3
152	совершенно не	4	3
153	есть и	1	3
154	тем самым	1	3
155	к этому	1	3
156	нем нет	1	2
157	можно говорить	3	2
158	человека и	1	2
159	и без	2	2
160	тех же	1	2
161	он всегда	1	2
162	ведь и	1	2
163	и само	2	2
164	и ничего	1	2
165	совпадает с	1	2
166	бы ни	2	2
167	во всех	9	2
168	начале и	1	2
169	мы будем	3	2
170	но как	3	2
171	есть по	1	2
172	нет и	2	2
173	и чем	1	2
174	чем же	1	2
175	все же	6	2
176	кроме того	2	2
177	просто как	1	2
178	что по	1	2
179	в этот	1	2
180	в самом	4	2
181	в которой	1	2
182	из этих	2	2
183	при этом	6	2
184	собственном смысле	1	2
185	есть понятие	1	2
186	но все	3	2
187	на все	2	2
188	лишь в	1	2
189	это было	2	2
190	истории и	2	2
191	весь мир	3	2
192	но именно	1	2
193	и во-вторых	1	2
194	в них	5	2
195	нашего исследования	1	2
196	представление о	1	2
197	дает в	3	2
198	не понимает	4	2
199	что было	1	2
200	есть еще	1	2
201	не могли	1	2
202	что с	1	2
203	в отношении	6	2
204	не менее	1	2
205	но они	1	2
206	и именно	2	2
207	случае не	1	2
208	никогда не	6	2
209	и по	2	2
210	во всем	2	2
211	что на	1	2
212	не могут	3	2
213	без всякого	1	2
214	в ее	3	2
215	и может	1	2
216	именно этот	1	2
217	жизнь и	1	2
218	на что	2	2
219	в разных	1	2
220	находится в	1	2
221	мы всегда	2	2
222	о нем	3	2
223	и возможно	1	2
224	как чисто	2	2
225	вне всякой	1	2
226	и во	3	2
227	явления но	1	2
228	которые мы	1	2
229	во всей	3	2
230	и только	1	2
231	выше в	1	2
232	мы хотим	1	2
233	одной из	1	2
234	и так	2	2
235	образа в	1	2
236	же и	1	2
237	итак в	3	2
238	конечно не	1	2
239	то и	1	2
240	по законам	1	2
241	из них	4	2
242	был бы	1	2
243	и их	3	2
244	отличие от	5	2
245	тем что	1	2
246	от того	2	2
247	самом же	3	2
248	не было	1	2
249	свою историю	1	2
250	лежащее в	1	2
251	другой стороны	1	2
252	его как	1	2
253	в частности	5	2
254	как это	1	2
255	именно для	1	2
256	да и	2	2
257	нашего анализа	2	2
258	где бы	1	2
259	но для	3	2
260	и часто	2	2
261	при таком	2	2
262	это как	4	2
263	и ни	3	2
264	главным образом	6	2
265	а как	1	2
266	отношении к	1	2
267	и при	1	2
268	оно не	1	2
269	в свое	2	2
270	сила и	1	2
271	в противоположность	2	2
272	во всяком	1	2
273	все что	1	2
274	а между	1	1
275	речь идет	1	1
276	говоря о	1	1
277	а из	1	1
278	на самом	6	1
279	вне связи	1	1
280	этого последнего	1	1
281	и должны	1	1
282	жизни мы	1	1
283	и больше	1	1
284	видеть в	2	1
285	действительности и	1	1
286	их и	1	1
287	мира или	1	1
288	и была	1	1
289	от всякой	1	1
290	для своего	2	1
291	память о	2	1
292	только благодаря	1	1
293	оба эти	1	1
294	от друга	1	1
295	конечно и	3	1
296	жизни это	1	1
297	не одно	1	1
298	и он	2	1
299	это время	2	1
300	на них	2	1
301	первый план	1	1
302	именно эти	2	1
303	и всего	1	1
304	жить и	3	1
305	и развития	1	1
306	значение и	2	1
307	в общем	4	1
308	отношение к	4	1
309	явлениями и	1	1
310	друг от	1	1
311	полнее и	1	1
312	и вовсе	3	1
313	это одно	1	1
314	жизни там	1	1
315	чем мы	1	1
316	как к	1	1
317	и нарочито	1	1
318	остановиться на	1	1
319	в полном	1	1
320	потока становления	1	1
321	имеет в	1	1
322	и стремления	1	1
323	в нашем	1	1
324	роль в	2	1
325	имеем в	1	1
326	лица и	1	1
327	к смерти	1	1
328	частности и	1	1
329	но прежде	1	1
330	вообще не	1	1
331	как он	1	1
332	она еще	1	1
333	наш анализ	1	1
334	к миру	1	1
335	она становится	1	1
336	он не	2	1
337	о которой	1	1
338	чтобы они	1	1
339	всех этих	8	1
340	момента в	1	1
341	и еще	4	1
342	из сферы	1	1
343	и более	1	1
344	его от	2	1
345	людей и	1	1
346	но дело	1	1
347	или иных	1	1
348	в основу	1	1
349	через все	1	1
350	связанные с	1	1
351	они должны	1	1
352	конечно в	2	1
353	чистым и	1	1
354	а его	2	1
355	от земли	1	1
356	его в	7	1
357	входит в	4	1
358	новое и	2	1
359	он является	1	1
360	о которых	1	1
361	их как	1	1
362	и очень	2	1
363	переходим к	1	1
364	мифа о	1	1
365	все моменты	1	1
366	реальной но	1	1
367	такой же	1	1
368	священной истории	1	1
369	мысль и	1	1
370	не подвергается	1	1
371	можно найти	1	1
372	почти не	1	1
373	бы к	1	1
374	их единство	1	1
375	знает и	2	1
376	место в	1	1
377	в отличие	4	1
378	в которых	1	1
379	понятно что	2	1
380	которой они	1	1
381	основе ее	1	1
382	эту идею	1	1
383	которые в	1	1
384	но он	1	1
385	их в	2	1
386	оно само	1	1
387	тому чтобы	1	1
388	свобода и	1	1
389	переходе в	1	1
390	даже в	3	1
391	сам он	1	1
392	и вся	1	1
393	теми или	1	1
394	при всех	2	1
395	вплоть до	1	1
396	с которой	1	1
397	своего существования	1	1
398	в процессе	2	1
399	он еще	1	1
400	веков и	2	1
401	можно ли	1	1
402	его всегда	1	1
403	следовательно и	1	1
404	этого явления	1	1
405	самой жизни	3	1
406	одна из	1	1
407	на землю	3	1
408	и весь	1	1
409	природы в	1	1
410	и вечность	2	1
411	говорить как	1	1
412	это так	1	1
413	и углубленной	1	1
414	частности об	1	1
415	в труде	1	1
416	степени с	1	1
417	связи с	4	1
418	здесь же	1	1
419	это уже	4	1
420	ему не	1	1
421	к себе	2	1
422	в духе	8	1
423	человека в	1	1
424	ли не	1	1
425	сама жизнь	3	1
426	жизнью и	1	1
427	они и	1	1
428	он видит	1	1
429	и становления	1	1
430	мы употребляем	1	1
431	и они	1	1
432	как они	1	1
433	и которая	1	1
434	как мы	6	1
435	и светлым	1	1
436	без четкого	2	1
437	в пределах	1	1
438	в дальнейшем	8	1
439	мы наблюдаем	1	1
440	смысле но	2	1
441	можно было	1	1
442	те же	1	1
443	было в	1	1
444	здесь как	1	1
445	момент во	1	1
446	это только	1	1
447	мы в	1	1
448	всегда имеет	1	1
449	образом в	2	1
450	основе своей	2	1
451	и рассматривает	2	1
452	и здесь	3	1
453	также на	1	1
454	наконец этот	1	1
455	ее лежит	1	1
456	нашей работы	6	1
457	говорит об	1	1
458	его жизни	1	1
459	с одной	2	1
460	в новую	1	1
461	все его	1	1
462	мы понимаем	1	1
463	должно было	1	1
464	пр но	1	1
465	и новое	3	1
466	жизни он	1	1
467	к нему	3	1
468	всей нашей	1	1
469	не могло	1	1
470	от них	1	1
471	в языке	1	1
472	никаких сомнений	1	1
473	них в	1	1
474	и она	1	1
475	не зная	1	1
476	это приводит	1	1
477	наконец и	1	1
478	но с	2	1
479	рассуждение о	1	1
480	нем только	3	1
481	какой же	1	1
482	почти все	1	1
483	сфер и	1	1
484	этот вопрос	2	1
485	сущности это	1	1
486	и такое	1	1
487	во времени	1	1
488	в теле	1	1
489	без этого	1	1
490	и тела	3	1
491	не входит	2	1
