N	2gram	Vygotskiy__2	Problema
1	то что	21	42
2	вовсе не	2	35
3	то есть	21	33
4	и в	32	32
5	и не	10	31
6	не есть	1	29
7	не просто	1	23
8	в этом	13	19
9	не менее	8	19
10	тем не	4	18
11	не только	12	17
12	потому что	21	16
13	в себе	2	15
14	по себе	12	15
15	в виде	1	15
16	а не	7	15
17	но в	3	14
18	указывает на	3	14
19	может быть	18	14
20	как бы	6	14
21	что мы	1	13
22	в нем	4	13
23	и тем	4	13
24	при помощи	10	13
25	как раз	5	13
26	сказать что	7	13
27	вещи и	1	12
28	том что	21	12
29	что в	20	12
30	так и	3	12
31	и т	10	11
32	также и	2	11
33	есть нечто	2	11
34	так как	12	11
35	о том	6	11
36	и даже	5	11
37	если мы	12	11
38	ничего общего	1	11
39	то же	13	10
40	отнюдь не	5	10
41	в этой	6	10
42	т д	2	10
43	об этом	3	10
44	ничего не	4	10
45	прежде всего	1	10
46	нет ничего	1	10
47	еще не	2	9
48	но не	2	9
49	того чтобы	14	9
50	же самое	6	9
51	и это	4	9
52	и что	22	9
53	но и	10	9
54	по своему	3	9
55	в данном	4	9
56	это есть	1	9
57	что же	3	9
58	в том	37	9
59	так же	18	9
60	в таком	2	9
61	и о	1	8
62	и ее	3	8
63	и на	5	8
64	общего с	1	8
65	все эти	7	8
66	на то	11	8
67	для того	13	8
68	было бы	11	8
69	он и	1	8
70	в своей	3	8
71	когда мы	2	8
72	есть только	5	8
73	данном случае	4	8
74	как нечто	2	8
75	не может	17	8
76	но это	2	8
77	смысле слова	1	7
78	сам по	4	7
79	во всех	3	7
80	ни в	2	7
81	в них	2	7
82	и является	1	7
83	как мы	1	7
84	никогда не	9	7
85	того что	8	7
86	что он	13	7
87	только в	7	7
88	не всякое	1	7
89	тем что	9	7
90	такого рода	1	7
91	все это	5	7
92	и все	4	7
93	во всяком	2	7
94	таком случае	1	6
95	и то	3	6
96	самом деле	16	6
97	на самом	5	6
98	есть не	4	6
99	но как	3	6
100	за пределы	1	6
101	и как	7	6
102	в самом	12	6
103	и если	1	6
104	при этом	13	6
105	его в	1	6
106	это не	2	6
107	в то	5	6
108	таким образом	21	6
109	в виду	3	6
110	разного рода	1	6
111	и здесь	2	6
112	в его	2	6
113	этом смысле	1	6
114	так что	3	6
115	в конце	3	6
116	как это	4	6
117	не существует	2	6
118	совершенно не	4	6
119	ни его	1	5
120	не имеют	2	5
121	а только	3	5
122	она есть	1	5
123	то в	1	5
124	что она	16	5
125	далеко не	5	5
126	с тем	11	5
127	в котором	1	5
128	вещи не	1	5
129	некоторого рода	1	5
130	связи с	1	5
131	в сознании	4	5
132	и которые	2	5
133	можно сказать	1	5
134	для нас	2	5
135	в других	2	5
136	тем более	2	5
137	мы должны	3	5
138	в их	3	4
139	это совершенно	2	4
140	мы и	1	4
141	литературы и	1	4
142	есть по	4	4
143	в истории	1	4
144	как в	9	4
145	как он	2	4
146	их в	2	4
147	что всякий	1	4
148	а есть	1	4
149	не в	8	4
150	тому что	4	4
151	тем самым	1	4
152	имеют ничего	1	4
153	казалось бы	2	4
154	действительности но	1	4
155	а в	4	4
156	точно так	3	4
157	только то	1	4
158	на том	2	4
159	если бы	6	4
160	никак не	4	4
161	с целью	1	4
162	и только	2	4
163	вообще и	1	4
164	один из	3	4
165	философии и	2	4
166	только на	5	4
167	мы можем	3	4
168	именно в	1	4
169	не было	2	4
170	и вообще	2	4
171	ни на	3	4
172	сознании и	2	4
