N	2gram	Voloshinov_1	Istorich
1	и в	13	22
2	мы имеем	1	19
3	в этом	2	17
4	что в	3	15
5	не только	6	14
6	но и	3	12
7	и не	8	12
8	может быть	8	11
9	и пр	7	11
10	или в	1	11
11	но в	4	10
12	таким образом	6	10
13	еще не	1	10
14	в нем	2	9
15	в том	2	9
16	что он	1	9
17	вместе с	1	9
18	мы видим	2	8
19	что они	2	8
20	с этим	3	8
21	том что	2	8
22	но не	1	7
23	то что	6	7
24	и здесь	1	7
25	мы должны	6	7
26	так как	3	7
27	с другой	2	7
28	другой стороны	2	7
29	там где	2	7
30	к этому	1	7
31	то же	4	6
32	мы уже	2	6
33	не вполне	1	6
34	связи с	1	6
35	так в	1	6
36	если бы	2	6
37	в них	2	6
38	мы можем	4	6
39	а не	2	6
40	связь с	1	6
41	в течение	2	6
42	а в	2	6
43	с большим	1	5
44	все же	5	5
45	что она	1	5
46	здесь мы	3	5
47	в этой	1	5
48	тем не	1	5
49	не менее	2	5
50	могут быть	2	5
51	к нему	1	5
52	один из	1	5
53	можно установить	1	5
54	в некоторых	1	5
55	одним из	1	4
56	мы здесь	1	4
57	все эти	2	4
58	отношение к	1	4
59	не в	3	4
60	на этом	1	4
61	не всегда	1	4
62	как это	1	4
63	и его	12	4
64	тем что	2	4
65	в пределах	3	4
66	в дальнейшем	1	4
67	в другой	1	4
68	только в	6	4
69	его и	1	4
70	они не	1	4
71	в данном	2	4
72	и там	1	4
73	не может	8	4
74	связана с	3	3
75	он все	1	3
76	что иное	2	3
77	представление о	1	3
78	и ее	2	3
79	не совсем	1	3
80	видели как	1	3
81	иное как	2	3
82	в чем	2	3
83	в одной	1	3
84	и как	1	3
85	и к	2	3
86	в целом	2	3
87	уже видели	1	3
88	их в	1	3
89	его в	1	3
90	было бы	4	3
91	для них	1	3
92	все равно	1	3
93	далеко не	1	3
94	как и	3	3
95	состоит в	1	3
96	никогда не	3	3
97	детей и	1	3
98	потому что	1	3
99	он и	1	3
100	к тому	2	3
101	данном случае	2	3
102	на том	1	3
103	в его	7	3
104	с ними	2	3
105	и у	1	3
106	прежде всего	9	3
107	превращается в	3	3
108	в связи	2	3
109	вступает в	1	3
110	так же	2	3
111	быть и	1	3
112	но это	1	3
113	и все	3	3
114	сказать что	1	3
115	равно как	1	3
116	не что	2	3
117	ее в	2	3
118	ту же	1	2
119	например в	1	2
120	и то	3	2
121	на самом	1	2
122	но тем	1	2
123	и есть	1	2
124	здесь и	1	2
125	теперь к	1	2
126	не имеют	1	2
127	же как	1	2
128	вопрос о	1	2
129	на себя	1	2
130	из того	1	2
131	то это	1	2
132	и он	1	2
133	в ней	2	2
134	то мы	1	2
135	по отношению	3	2
136	его на	2	2
137	как в	2	2
138	в своем	1	2
139	в этот	2	2
140	ни один	3	2
141	если он	1	2
142	при этом	2	2
143	в виде	1	2
144	и вот	1	2
145	так и	3	2
146	же не	1	2
147	на все	1	2
148	этой системы	1	2
149	вовсе не	2	2
150	и уже	3	2
151	и для	3	2
152	возразить что	1	2
153	выйти за	1	2
154	такой же	1	2
155	не мог	2	2
156	точки зрения	7	2
157	в которых	1	2
158	несомненно что	1	2
159	и более	1	2
160	в то	1	2
161	не имеет	2	2
162	одна из	1	2
163	с одним	1	2
164	во все	1	2
165	в самых	1	2
166	поставить вопрос	3	2
167	и это	1	2
168	и о	1	2
169	роль в	2	2
170	в другом	2	2
