N	2gram	Tiupa_Hudo_2	Istorich
1	в лесу	1	26
2	и в	28	22
3	мы имеем	1	19
4	в этом	13	17
5	и т	4	16
6	т е	2	16
7	т д	2	15
8	что в	5	15
9	не только	11	14
10	но и	9	12
11	и не	18	12
12	в дом	1	12
13	в этих	3	11
14	может быть	8	11
15	или в	3	11
16	но в	2	10
17	еще не	3	10
18	в нем	3	9
19	и говорит	1	9
20	что и	4	9
21	в том	15	9
22	что он	8	9
23	вместе с	2	9
24	как мы	2	8
25	что они	4	8
26	не знаю	1	8
27	том что	19	8
28	но не	4	7
29	то что	6	7
30	большой дом	1	7
31	и здесь	1	7
32	уже не	10	7
33	из них	2	7
34	дом в	1	7
35	так как	1	7
36	с другой	3	7
37	с мотивом	2	7
38	другой стороны	1	7
39	там где	1	7
40	к этому	1	7
41	то же	6	6
42	мы уже	3	6
43	не все	3	6
44	это не	6	6
45	во время	1	6
46	ничего не	5	6
47	все еще	1	6
48	если бы	6	6
49	в них	3	6
50	то и	4	6
51	а не	14	6
52	в течение	1	6
53	а в	6	6
54	с ней	1	6
55	а он	1	5
56	все же	2	5
57	он не	4	5
58	что она	7	5
59	здесь мы	1	5
60	в этой	5	5
61	тем не	4	5
62	не менее	5	5
63	к нему	3	5
64	того что	1	5
65	один из	2	5
66	так что	1	5
67	до сих	2	5
68	у меня	1	5
69	в частности	7	5
70	этот мотив	2	5
71	есть и	3	5
72	этом случае	1	5
73	сих пор	2	5
74	одним из	1	4
75	и на	3	4
76	все эти	1	4
77	этого мотива	1	4
78	отношение к	2	4
79	не в	13	4
80	на этом	2	4
81	в большой	1	4
82	и с	6	4
83	не всегда	1	4
84	в лесном	1	4
85	как это	7	4
86	но он	1	4
87	дом и	1	4
88	к ней	2	4
89	и его	5	4
90	тем что	6	4
91	что на	3	4
92	она не	5	4
93	в пределах	1	4
94	в дальнейшем	1	4
95	в другой	1	4
96	только в	4	4
97	его и	2	4
98	в других	4	4
99	а именно	1	4
100	власть над	1	4
101	в данном	2	4
102	для нас	3	4
103	на смену	1	4
104	не может	4	4
105	и другие	5	4
106	свою жену	1	3
107	он все	1	3
108	я не	7	3
109	и ее	3	3
110	не совсем	1	3
111	со стороны	3	3
112	не видно	1	3
113	в одной	1	3
114	и к	2	3
115	следующим образом	3	3
116	представляет собой	1	3
117	из этих	2	3
118	их в	1	3
119	могло быть	1	3
120	а затем	1	3
121	его в	2	3
122	дома и	1	3
123	было бы	3	3
124	как и	11	3
125	состоит в	7	3
126	одном из	1	3
127	никогда не	5	3
128	потому что	2	3
129	про свою	1	3
130	однако это	1	3
131	он и	1	3
132	к тому	7	3
133	они и	2	3
134	возвращается домой	1	3
135	о том	12	3
136	но по	1	3
137	здесь не	2	3
138	данном случае	2	3
139	смерти в	1	3
140	на том	1	3
141	что у	3	3
142	на нее	1	3
143	жить в	3	3
144	он к	1	3
145	в его	11	3
146	эти два	1	3
147	и она	1	3
148	с ними	3	3
149	никого не	2	3
150	и у	2	3
151	за ним	1	3
152	прежде всего	3	3
153	у него	5	3
154	дом на	1	3
155	уходит в	1	3
156	превращается в	4	3
157	вступает в	1	3
158	о себе	3	3
159	так же	3	3
160	а если	1	3
161	быть и	1	3
162	но это	1	3
163	и от	2	3
164	и все	7	3
165	сказать что	2	3
166	все что	3	3
167	например в	1	2
168	и то	2	2
169	но тем	2	2
170	здесь и	1	2
171	в котором	6	2
172	мать и	1	2
173	той же	2	2
174	же как	2	2
175	время как	1	2
176	на себя	3	2
177	и он	3	2
178	в ней	3	2
179	знаем что	1	2
180	бы она	1	2
181	на другой	2	2
182	к жизни	1	2
183	в сторону	1	2
184	по отношению	7	2
185	в качестве	4	2
186	себе и	1	2
187	она при	1	2
188	независимо от	1	2
189	как в	5	2
190	в своем	5	2
191	ней в	1	2
192	хотя и	1	2
193	амуре и	1	2
194	ни один	1	2
195	образом и	1	2
196	то время	1	2
197	тому же	2	2
198	не могла	5	2
199	при этом	11	2
200	видно что	1	2
201	из этой	1	2
202	нее и	1	2
203	в виде	2	2
204	так часто	1	2
205	так и	8	2
206	но все	1	2
207	же не	2	2
208	вовсе не	2	2
209	и уже	4	2
210	и для	2	2
211	выйти за	1	2
212	и было	2	2
213	не мог	1	2
214	точки зрения	2	2
215	на месте	1	2
216	над ними	1	2
217	что было	3	2
218	и более	1	2
219	даже в	1	2
220	на кладбище	1	2
221	в то	6	2
222	который был	2	2
223	одна из	2	2
224	я теперь	1	2
225	как будто	4	2
226	встречается в	1	2
227	во все	1	2
228	как только	3	2
229	на это	1	2
230	и это	3	2
231	я тебя	1	2
232	и о	4	2
233	роль в	2	2
234	в другом	2	2
235	с собой	2	2
236	не с	2	2
237	когда его	1	2
238	после того	1	2
239	образом в	1	2
240	о ней	1	2
241	и что	1	2
242	в силу	1	2
243	с того	2	2
244	а также	2	2
245	должно было	1	2
246	жили в	1	2
247	между тем	8	2
248	с матерью	2	2
249	все время	3	2
250	же в	1	2
251	дело с	2	2
252	и так	1	2
253	к отцу	1	2
254	с одной	3	2
255	героя с	1	2
256	в жизни	8	2
257	для нее	4	2
258	что не	2	2
259	еще одну	1	2
260	него и	1	2
261	мы знаем	2	2
262	себе в	2	2
263	в одном	3	2
264	у нее	10	2
265	только на	5	2
266	и даже	1	2
267	есть только	1	2
268	уже известно	1	2
269	когда герой	1	2
270	не было	6	2
271	одной стороны	3	2
272	всю жизнь	1	2
273	означало бы	1	2
274	именно так	2	2
275	имеет своей	1	2
276	и вновь	1	2
277	не видит	1	2
278	уже давно	1	2
279	живущих в	1	2
280	и потому	1	2
281	с миром	1	2
282	да и	5	2
283	с тобой	1	2
284	можно сказать	6	2
285	дом с	1	2
286	лицо и	2	2
287	то не	1	2
288	еще более	1	2
289	за него	2	2
290	героя не	3	2
291	нет ничего	2	2
292	совершенно не	1	2
293	отношению к	7	2
294	жизни и	6	2
295	точно так	1	2
296	а я	1	2
297	только не	2	2
298	своего мужа	3	2
299	к людям	2	1
300	также и	1	1
301	таком случае	1	1
302	и через	1	1
303	самом деле	3	1
304	них нельзя	1	1
305	бы для	1	1
306	в город	1	1
307	со своей	2	1
308	смерти отца	1	1
309	его своей	1	1
310	мы не	1	1
311	и совсем	1	1
312	же ты	1	1
313	человека и	3	1
314	принадлежит к	1	1
315	вас не	1	1
316	и другая	1	1
317	ах как	1	1
318	свой дом	1	1
319	на них	1	1
320	между собой	1	1
321	мы читаем	2	1
322	столь же	3	1
323	в различных	1	1
324	женщиной в	1	1
325	сад и	1	1
326	но как	1	1
327	не то	1	1
328	к которой	1	1
329	ее бы	1	1
330	со всеми	1	1
331	к богу	1	1
332	ответ на	2	1
333	иногда и	1	1
334	не просто	1	1
335	это почти	1	1
336	свое существование	1	1
337	нет и	1	1
338	ему нужны	1	1
339	отнюдь не	2	1
340	чем же	1	1
341	более чем	2	1
342	уже знакомый	1	1
343	было так	2	1
344	такова же	1	1
345	нельзя было	2	1
346	это был	2	1
347	ухода из	1	1
348	перед нами	11	1
349	появлением в	1	1
350	к этой	1	1
351	его к	1	1
352	напомним что	1	1
353	своих мужей	1	1
354	что это	5	1
355	он в	1	1
356	жизни так	2	1
357	бы не	3	1
358	свою корову	1	1
359	ни одна	1	1
360	остановиться на	1	1
361	говорить с	1	1
362	друг от	1	1
363	человек не	1	1
364	не следует	1	1
365	ей в	2	1
366	когда это	1	1
367	них нет	1	1
368	не как	2	1
369	в корне	1	1
370	том чтобы	1	1
371	похожими на	1	1
372	в сад	1	1
373	подобно тому	4	1
374	он тогда	1	1
375	смерти все	1	1
376	человека в	4	1
377	от нее	1	1
378	встречаются и	1	1
379	могла бы	2	1
380	не будет	2	1
381	в состоянии	3	1
382	в мире	7	1
383	об этом	7	1
384	а как	2	1
385	заключается в	1	1
386	с другими	3	1
387	и стала	1	1
388	и тем	1	1
389	братьев и	1	1
