N	3gram	Propp_Isto_6	Myshleni
1	в том что	5	31
2	с одной стороны	7	9
3	с другой стороны	8	8
4	смысле этого слова	1	7
5	друг с другом	1	7
6	одно и то	1	6
7	и то же	1	6
8	друг на друга	1	5
9	можно было бы	2	5
10	так же как	1	5
11	для того чтобы	1	5
12	мы обратимся к	1	4
13	же как и	1	4
14	на первый план	2	4
15	с этой точки	1	4
16	и то что	1	4
17	этой точки зрения	1	4
18	и тем самым	1	4
19	на то что	1	4
20	в обоих случаях	1	3
21	в этом случае	6	3
22	вместе с тем	3	3
23	с тем что	1	3
24	точно так же	2	3
25	во всяком случае	2	3
26	о том что	4	3
27	и те же	1	3
28	речь идет о	1	3
29	но так как	3	2
30	так как в	1	2
31	в том числе	1	2
32	одной стороны и	1	2
33	но и в	2	2
34	мы видим в	1	2
35	том числе и	1	2
36	а с другой	1	2
37	в данном случае	3	2
38	в противоречие с	1	2
39	но вместе с	1	2
40	мы уже говорили	1	2
41	в свое время	1	2
42	между этими двумя	1	2
43	к выводу что	1	2
44	это значит что	1	2
45	подобно тому как	1	2
46	мы видели что	3	2
47	в том смысле	1	2
48	как мы видели	2	2
49	том что в	2	1
50	на том что	1	1
51	что иное как	1	1
52	это то что	1	1
53	так как это	3	1
54	в меньшей мере	1	1
55	том что на	1	1
56	новые и новые	1	1
57	о том как	3	1
58	может быть наиболее	1	1
59	более высокой ступени	1	1
60	в зависимости от	1	1
61	на задний план	1	1
62	что все эти	1	1
63	до сих пор	4	1
64	совершенно ясно что	1	1
65	то и другое	1	1
66	мы видели также	1	1
67	говорит он что	1	1
68	на этой стадии	1	1
69	так как он	2	1
70	то время как	3	1
71	ранних ступенях развития	1	1
72	здесь мы имеем	4	1
73	не только в	4	1
74	при этом он	1	1
75	а также и	1	1
76	так как они	1	1
77	как один из	1	1
78	не только то	1	1
79	все больше и	2	1
80	мы сейчас увидим	1	1
81	как бы в	1	1
82	не может быть	3	1
83	в то время	3	1
84	есть еще одна	1	1
85	во-первых потому что	1	1
86	только то что	2	1
87	по отношению к	2	1
88	так например в	1	1
89	тем что в	1	1
90	том смысле что	1	1
91	что наряду с	1	1
92	видели также как	1	1
93	но все же	2	1
94	больше и больше	2	1
95	это приводит нас	1	1
96	можно сказать что	1	1
97	таким образом это	1	1
98	в этих случаях	1	1
99	этот переходный характер	1	1
100	после того как	2	1
101	все же не	1	1
102	не что иное	1	1
103	тем не менее	1	1
104	приводит нас к	2	1
105	том что он	1	1
106	но как только	1	1
107	но и то	1	1
108	как и в	2	1
109	что и в	2	1
