N	2gram	Losev_Prob_1	Vladivir
1	и в	32	40
2	то что	42	28
3	не только	17	25
4	и не	31	25
5	учение о	3	24
6	то есть	33	24
7	том что	12	18
8	в том	9	18
9	но и	9	18
10	еще и	5	18
11	также и	11	17
12	что в	12	17
13	в этом	19	16
14	в его	6	14
15	так что	6	14
16	не может	8	14
17	в виде	15	13
18	точки зрения	3	13
19	вовсе не	35	13
20	только в	7	13
21	в конце	6	12
22	даже и	8	12
23	а именно	12	12
24	сказать что	13	12
25	едва ли	2	11
26	никогда не	7	11
27	потому что	16	11
28	таким образом	6	11
29	о том	11	11
30	в году	1	10
31	не просто	23	10
32	ни в	7	10
33	тем не	18	10
34	и его	3	10
35	то это	1	10
36	не есть	29	10
37	прежде всего	10	10
38	как раз	13	10
39	и потому	2	10
40	это есть	9	10
41	и то	6	9
42	уже не	3	9
43	что это	3	9
44	в себе	15	9
45	и с	2	9
46	в своей	8	9
47	не менее	19	9
48	есть только	8	9
49	философии и	4	9
50	что же	9	9
51	как мы	7	8
52	в своем	5	8
53	в этой	10	8
54	он не	3	8
55	и что	9	8
56	а также	4	8
57	раз и	9	8
58	для него	2	8
59	может быть	14	8
60	а не	15	8
61	так же	9	8
62	а только	5	7
63	хотя и	6	7
64	и как	6	7
65	и если	6	7
66	что все	3	7
67	с тем	5	7
68	как и	3	7
69	несмотря на	3	7
70	необходимо сказать	2	7
71	в то	6	7
72	мы бы	1	7
73	того что	7	7
74	так как	11	7
75	вместе с	2	7
76	к тому	3	7
77	а в	4	7
78	смысле слова	7	6
79	оно есть	1	6
80	и на	8	6
81	кроме того	2	6
82	то в	5	6
83	не будет	2	6
84	с точки	3	6
85	по себе	15	6
86	иной раз	1	6
87	в смысле	1	6
88	и это	9	6
89	и от	1	6
90	так и	12	6
91	об этом	10	6
92	и здесь	6	6
93	почему же	1	6
94	значит что	3	6
95	и даже	11	6
96	если не	4	6
97	xix века	1	6
98	да и	3	6
99	это значит	1	6
100	но это	8	6
101	хотя бы	3	6
102	отношения к	1	5
103	мы уже	5	5
104	совсем не	4	5
105	тут же	1	5
106	отнюдь не	10	5
107	в истории	4	5
108	более или	3	5
109	все эти	8	5
110	тоже не	7	5
111	тому же	1	5
112	содержит в	7	5
113	можно было	3	5
114	же касается	3	5
115	должно быть	2	5
116	или менее	3	5
117	но если	2	5
118	в отношении	3	5
119	некоторого рода	5	5
120	дело в	3	5
121	тем что	7	5
122	для нас	5	5
123	ничего не	10	5
124	только и	3	5
125	у нас	14	5
126	ничего общего	11	5
127	для себя	3	5
128	с другой	3	5
129	конце концов	4	5
130	что он	7	5
131	только на	4	5
132	не говорит	1	5
133	не было	4	5
134	в данном	9	5
135	между прочим	2	5
136	никакого отношения	1	5
137	в самом	6	4
138	то же	10	4
139	что если	2	4
140	и о	8	4
141	вопрос о	1	4
142	но даже	1	4
143	учение об	1	4
144	еще не	9	4
145	но не	9	4
146	то он	2	4
147	все же	1	4
148	но в	14	4
149	бы и	1	4
150	на то	8	4
151	было бы	8	4
152	ведь если	2	4
153	здесь у	1	4
154	в котором	5	4
155	даже в	1	4
156	тому что	4	4
157	не имеет	2	4
158	учения о	2	4
159	или как	3	4
160	в каком	3	4
161	то время	1	4
162	в дальнейшем	4	4
163	не с	1	4
164	мог бы	1	4
165	никак не	4	4
166	утверждает что	1	4
167	и можно	1	4
168	если мы	11	4
169	при помощи	13	4
170	от того	1	4
171	здесь в	3	4
172	говорит о	3	4
173	однако и	3	4
174	и все	7	4
175	как это	6	4
176	в течение	1	4
177	такого рода	7	4
178	поскольку он	2	4
179	по существу	2	4
180	в основном	1	4
181	указать на	1	4
182	в результате	2	4
183	мы должны	5	4
184	есть и	3	4
185	точно так	4	4
186	же как	2	3
187	на самом	6	3
188	менее если	1	3
189	мы имеем	2	3
190	своей философии	1	3
191	на первом	1	3
192	я не	1	3
193	которое в	1	3
194	с большим	1	3
195	здесь не	7	3
196	бы то	1	3
197	в чем	3	3
198	заметим что	1	3
199	за пределы	6	3
200	перед нами	5	3
201	уже в	3	3
202	из этих	2	3
203	поскольку в	2	3
204	в нем	13	3
205	при этом	6	3
206	в россии	1	3
207	так уж	1	3
208	является не	2	3
209	но все	3	3
210	то ни	1	3
211	в качестве	2	3
212	это было	2	3
213	это не	6	3
214	этом смысле	6	3
215	однако здесь	3	3
216	нас выше	2	3
217	далеко не	5	3
218	не больше	3	3
219	нисколько не	3	3
220	разного рода	6	3
221	не в	4	3
222	что этот	2	3
223	если нет	1	3
224	философии то	2	3
225	того чтобы	9	3
226	и притом	4	3
227	сводится к	1	3
228	всякого рода	1	3
229	всегда есть	6	3
230	оно не	3	3
231	в виду	6	3
232	истории философии	4	3
233	если бы	4	3
234	и вообще	4	3
235	находится в	1	3
236	настоящее время	3	3
237	к нему	3	3
238	что бы	1	3
239	что здесь	3	3
240	как нечто	8	3
241	и тем	13	3
242	по этому	3	3
243	вот что	1	3
244	и чисто	3	3
245	мы знаем	1	3
246	не так	1	3
247	всяком случае	3	3
248	само собой	2	3
249	и только	4	3
250	даже не	1	3
251	именно в	4	3
252	и нельзя	2	3
253	но о	2	3
254	вещь и	1	3
255	а наоборот	3	3
256	в связи	4	3
257	как именно	2	3
258	мы видели	1	3
259	и вовсе	4	3
260	подобного рода	5	3
261	как бы	14	3
262	же самое	9	3
263	но для	3	3
264	и для	4	3
265	нельзя сказать	2	3
266	в настоящее	3	3
267	собственно говоря	2	3
268	или не	3	3
269	же в	4	3
270	но вот	1	3
271	ее в	2	3
272	и эта	1	3
273	как на	1	3
274	в таком	9	3
275	во всяком	7	3
276	сам по	7	2
277	не хочет	3	2
278	по преимуществу	2	2
279	не имеют	5	2
280	должна быть	1	2
281	и этот	1	2
282	по его	2	2
283	есть не	6	2
284	и само	1	2
285	мы не	2	2
