N	3gram	Tiupa_Anal_2	FransuaR
1	то же время	2	9
2	в то же	2	9
3	в том что	6	6
4	в этом отношении	3	5
5	в связи с	1	5
6	и в эпизоде	1	4
7	до известной степени	1	4
8	и во всех	1	3
9	то же самое	1	2
10	он не только	1	2
11	с точки зрения	2	2
12	в отличие от	2	2
13	его как бы	1	2
14	можно было бы	2	2
15	в данном случае	5	2
16	не может быть	1	2
17	то есть в	2	2
18	можно сказать что	1	2
19	друг с другом	1	2
20	к тому же	4	2
21	не только для	1	2
22	что иное как	1	1
23	ни о чем	1	1
24	по отношению к	4	1
25	в самом деле	1	1
26	те же самые	1	1
27	как раз и	1	1
28	как это ни	1	1
29	между тем как	1	1
30	и даже в	1	1
31	в эту минуту	1	1
32	одной из своих	1	1
33	в значительной степени	2	1
34	в самом начале	3	1
35	возвращает нас к	1	1
36	его в себя	1	1
37	во всех этих	1	1
38	есть не что	1	1
39	внешней и внутренней	1	1
40	хотя он и	1	1
41	не что иное	1	1
42	как и в	3	1
43	в свою очередь	1	1
44	о том что	6	1
45	а не его	1	1
46	в конечном счете	2	1
47	и в самом	2	1
48	той или иной	3	1
49	но и не	1	1
50	следует говорить в	1	1
51	в полной мере	1	1
52	но на фоне	1	1
53	тем не менее	3	1
54	же точно и	1	1
55	так же точно	1	1
56	налагает на него	1	1
