N	3gram	Vygotskiy__1	Vladivir
1	о том что	7	7
2	в том что	9	7
3	в те времена	1	5
4	то что он	1	5
5	дело в том	1	4
6	в этом смысле	2	4
7	и то что	1	4
8	на то что	8	4
9	на этот раз	1	4
10	более или менее	2	3
11	в конце концов	3	3
12	с другой стороны	5	3
13	не может быть	8	3
14	один и тот	1	2
15	говорит что в	1	2
16	он не только	2	2
17	и в частности	1	2
18	то что у	3	2
19	в том чтобы	7	2
20	не только в	1	2
21	в то время	5	2
22	и тот же	1	2
23	в связи со	1	2
24	и не без	1	2
25	во всяком случае	6	2
26	что у него	3	2
27	можно сказать что	1	2
28	тем не менее	2	2
29	для того чтобы	5	2
30	том что он	1	2
31	что и в	2	2
32	к тому же	1	2
33	и т д	8	2
34	и в конце	1	1
35	потому что как	1	1
36	что иное как	1	1
37	а следовательно и	1	1
38	тех пор пока	1	1
39	в которой он	1	1
40	мы имеем дело	1	1
41	потому что в	1	1
42	как и теперь	1	1
43	уже не может	1	1
44	на основании всех	1	1
45	и той же	3	1
46	в самом деле	7	1
47	и в особенности	1	1
48	в настоящее время	2	1
49	в этой области	1	1
50	в том же	1	1
51	по поводу того	1	1
52	только то что	1	1
53	от него в	1	1
54	виде в каком	1	1
55	что я хочу	1	1
56	в значительной мере	1	1
57	к жизни и	1	1
58	вместе с тем	2	1
59	что даже в	1	1
60	он никогда не	1	1
61	одно и то	1	1
62	дело не в	1	1
63	в это время	1	1
64	то время как	5	1
65	у него в	1	1
66	не потому что	1	1
67	если бы мы	1	1
68	то и вообще	1	1
69	с одной стороны	5	1
70	смысле этого слова	2	1
71	в связи с	1	1
72	человека то есть	1	1
73	и то же	1	1
74	и в этом	1	1
75	в одной плоскости	1	1
76	указывает на то	3	1
77	объясняется то что	1	1
78	сказать что здесь	1	1
79	и в том	1	1
80	по существу то	1	1
81	одной плоскости с	1	1
82	а в том	2	1
83	одной и той	3	1
84	ни в каком	1	1
85	до тех пор	1	1
86	вовсе не есть	1	1
87	заключается в том	6	1
88	так и в	2	1
89	и вместе с	1	1
90	в свою очередь	1	1
91	это и есть	1	1
92	у него есть	1	1
93	так как в	1	1
94	но и у	1	1
95	не только не	3	1
96	что отнюдь не	1	1
97	не что иное	1	1
98	по этому поводу	2	1
99	свой взгляд на	1	1
100	случае не может	2	1
101	для объяснения его	1	1
102	прямо говорит что	1	1
103	не только у	1	1
104	том что и	1	1
105	в этом отношении	2	1
