N	2gram	Voloshinov_2	Problema
1	и в	19	44
2	вовсе не	11	37
3	и не	19	35
4	не есть	3	35
5	то есть	2	34
6	может быть	28	28
7	по себе	3	25
8	потому что	1	25
9	то что	4	23
10	в том	7	21
11	только в	8	19
12	а не	9	18
13	в этом	15	17
14	также и	1	16
15	если мы	6	16
16	даже и	2	16
17	сказать что	4	16
18	когда мы	1	15
19	и то	3	14
20	не только	13	14
21	и даже	2	14
22	то же	16	13
23	не в	10	13
24	но в	7	12
25	том что	10	12
26	той или	4	12
27	так что	1	12
28	не является	8	11
29	то это	1	10
30	отнюдь не	8	10
31	так и	10	10
32	как и	9	10
33	тем не	1	10
34	не менее	1	10
35	у нас	3	10
36	но и	10	10
37	не имеет	3	9
38	в нем	11	9
39	и с	2	9
40	это не	4	9
41	и тем	4	9
42	в то	8	9
43	и это	3	9
44	в его	5	9
45	что и	3	9
46	что он	4	9
47	так как	3	9
48	в данном	5	9
49	как бы	19	9
50	же самое	6	9
51	таким образом	14	9
52	и от	3	9
53	во всяком	3	9
54	смысле слова	5	8
55	перед нами	3	8
56	в себе	4	8
57	он не	3	8
58	было бы	4	8
59	ни в	6	8
60	но это	1	8
61	и вообще	1	8
62	только и	1	8
63	как раз	4	8
64	связи с	13	8
65	как мы	15	8
66	здесь не	1	8
67	того что	4	8
68	или иной	5	8
69	а именно	1	8
70	что же	1	8
71	что в	2	8
72	это и	1	7
73	мы не	2	7
74	в связи	7	7
75	на самом	7	7
76	все эти	3	7
77	мы должны	1	7
78	с ним	1	7
79	и что	1	7
80	с другой	3	7
81	уже не	1	7
82	еще и	1	7
83	не может	18	7
84	и потому	2	7
85	сам по	1	6
86	в целом	1	6
87	все же	5	6
88	о том	3	6
89	и если	1	6
90	то ни	5	6
91	ясно что	1	6
92	того или	2	6
93	но только	1	6
94	никогда не	7	6
95	другими словами	2	6
96	можно сказать	1	6
97	и только	1	6
98	всяком случае	2	6
99	сами по	1	6
100	мы можем	6	6
101	имеет значение	1	6
102	нет ничего	1	6
103	в виде	2	6
104	жизни и	2	6
105	еще не	3	5
106	а только	1	5
107	значение и	2	5
108	за пределы	3	5
109	что они	2	5
110	в своем	2	5
111	хотя и	1	5
112	в нашем	2	5
113	с тем	1	5
114	и сам	1	5
115	данное слово	4	5
116	точки зрения	17	5
117	в своей	3	5
118	нас не	2	5
119	является только	2	5
120	как о	2	5
121	и его	16	5
122	и о	2	5
123	в ней	3	5
124	и здесь	5	5
125	крайней мере	2	5
126	что здесь	1	5
127	с той	1	5
128	только на	4	5
129	гораздо более	1	5
130	или даже	1	5
131	не было	3	5
132	по крайней	2	5
133	этом случае	1	5
134	так же	5	5
135	как в	1	5
136	да и	3	5
137	этого слова	5	5
138	все это	1	5
139	а в	3	5
140	другой стороны	1	5
141	в таком	7	5
142	таком случае	3	4
143	не что	1	4
144	не имеют	3	4
145	мы уже	6	4
146	что иное	1	4
147	иное как	2	4
148	бы то	4	4
149	но как	2	4
150	только при	1	4
151	чем же	3	4
152	могли бы	1	4
153	при этом	9	4
154	данного слова	4	4
155	же касается	1	4
156	заключается в	1	4
157	тому что	4	4
158	нет никакого	1	4
159	дело в	1	4
160	и притом	1	4
161	и является	2	4
162	только с	2	4
163	есть только	1	4
164	в ее	3	4
165	языка и	15	4
166	мы в	1	4
167	всякого рода	1	4
168	же и	1	4
169	никакого отношения	1	4
170	тем что	2	4
171	это будет	2	4
172	же деле	3	4
173	мы говорим	1	4
174	самом же	3	4
175	или в	2	4
176	совершенно не	5	4
177	же самой	1	4
178	в каком	3	4
179	отношения к	2	3
180	то в	1	3
181	и значение	6	3
182	имеет свою	1	3
183	говорить о	1	3
184	и ее	4	3
185	из того	1	3
186	это же	2	3
187	там и	1	3
188	но не	2	3
189	в художественном	1	3
190	языкового знака	1	3
191	кроме того	1	3
192	и как	6	3
193	в самом	6	3
194	что это	2	3
195	в этой	3	3
196	на то	4	3
197	как оно	1	3
198	свою собственную	1	3
199	одно и	3	3
200	но все	1	3
201	оно всегда	1	3
202	значение в	4	3
203	его в	7	3
204	первую очередь	1	3
205	с другими	3	3
206	но уже	1	3
207	он является	1	3
208	о которых	1	3
209	и тогда	2	3
210	не значит	1	3
211	что такое	1	3
212	бы к	1	3
213	себе а	1	3
214	же такое	1	3
215	иной раз	1	3
216	однако если	1	3
217	ничего не	4	3
218	находятся в	2	3
219	и такие	1	3
220	для его	3	3
221	если же	2	3
222	от художественной	1	3
223	то или	1	3
224	на что-то	2	3
225	когда в	1	3
226	если бы	11	3
227	каждый раз	3	3
228	или как	2	3
229	во всей	1	3
230	не так	2	3
231	быть и	6	3
232	в качестве	3	3
233	самом деле	9	3
234	которые мы	1	3
235	есть в	1	3
236	указания на	1	3
237	уже в	2	3
238	для него	9	3
239	могло бы	1	3
240	случае не	1	3
241	само по	1	3
242	отличие от	3	3
243	мы возьмем	2	3
244	здесь в	2	3
245	прежде всего	7	3
246	его как	1	3
247	в первую	1	3
248	если не	1	3
249	но оно	1	3
250	ни на	1	3
251	в той	5	3
252	в тех	2	3
253	слова и	6	3
254	в условиях	1	3
255	в заключение	1	3
256	формы и	2	3
257	и все	6	3
258	и ни	1	3
259	тем более	5	3
260	ни к	1	3
261	хотя бы	6	3
262	ни было	6	3
263	же в	1	3
264	но вот	1	3
265	а ведь	2	3
266	или иного	2	3
267	из этого	1	3
268	и другие	1	3
269	только путем	2	3
270	к тому	6	3
271	смысле что	1	3
272	относится и	1	2
273	того же	5	2
274	дело вовсе	1	2
275	и до	3	2
276	случае нельзя	1	2
277	и могут	1	2
278	его не	1	2
279	именно здесь	2	2
280	этот предмет	1	2
281	мы и	1	2
282	целое и	2	2
283	во всех	6	2
284	значения данного	1	2
285	совсем не	1	2
286	то он	1	2
287	с которыми	1	2
288	него с	1	2
289	друг от	1	2
290	или иное	1	2
291	с этим	3	2
292	дает нам	1	2
293	и нет	1	2
294	когда он	1	2
295	не являются	1	2
296	тем же	4	2
297	себе не	1	2
298	что слово	1	2
299	в которой	1	2
300	мы сразу	1	2
301	заключенной в	1	2
302	а может	1	2
303	с их	1	2
304	нами в	3	2
305	а вовсе	1	2
306	сравнению с	1	2
307	но именно	1	2
308	слова а	1	2
309	всех этих	1	2
310	широком смысле	1	2
311	из него	2	2
312	что все	1	2
313	же не	1	2
314	в другом	3	2
315	а как	4	2
316	он есть	1	2
317	метафора и	1	2
318	на основании	1	2
319	в слове	4	2
320	во внимание	1	2
321	он и	2	2
322	мы видели	4	2
323	в этих	3	2
324	в котором	3	2
325	с точки	13	2
326	по сравнению	1	2
327	в их	5	2
328	не столько	1	2
329	в отличие	3	2
330	от его	1	2
331	является в	2	2
332	его внешней	2	2
333	и более	7	2
