N	2gram	Vygotskiy__1	Psycholo
1	то что	17	44
2	и в	23	33
3	в этом	17	28
4	и что	5	25
5	как бы	11	25
6	все время	6	24
7	потому что	6	24
8	для того	15	23
9	том что	21	22
10	того чтобы	17	22
11	может быть	14	22
12	что в	14	21
13	в том	24	21
14	о том	6	20
15	что он	7	20
16	сейчас же	1	16
17	и мы	3	15
18	только что	4	15
19	как это	2	14
20	что это	3	13
21	таким образом	26	13
22	так же	16	13
23	и не	9	13
24	все это	6	13
25	сказать что	11	13
26	самом деле	3	12
27	в самом	7	12
28	было бы	4	12
29	все то	1	12
30	к тому	4	12
31	и все	5	12
32	если мы	2	12
33	так как	7	12
34	он не	5	11
35	что все	4	11
36	говорит что	4	10
37	на то	5	10
38	что она	4	10
39	если бы	5	10
40	в его	14	10
41	не может	12	10
42	то же	8	9
43	в этой	7	9
44	и если	3	9
45	по себе	5	9
46	как раз	4	9
47	в конце	2	8
48	как будто	1	8
49	для этого	5	8
50	вместе с	9	8
51	в каком	3	8
52	показать что	2	7
53	в своем	3	7
54	раз в	1	7
55	не только	16	7
56	в нем	1	7
57	так что	1	7
58	до конца	1	7
59	же точно	9	7
60	когда он	2	7
61	и т	1	6
62	на самом	1	6
63	в сущности	6	6
64	в ней	1	6
65	что они	3	6
66	перед нами	5	6
67	все эти	4	6
68	в себе	6	6
69	и вот	2	6
70	во время	1	6
71	точки зрения	26	6
72	что эта	2	6
73	тому что	5	6
74	в самой	1	6
75	когда мы	1	6
76	же самое	3	6
77	никак не	1	6
78	это не	1	6
79	мы видим	4	6
80	у него	1	6
81	а не	3	6
82	что мы	5	6
83	мы должны	5	6
84	как на	4	6
85	мы уже	1	5
86	полагает что	3	5
87	мы не	7	5
88	в целом	20	5
89	и на	8	5
90	только после	1	5
91	с этим	6	5
92	все же	3	5
93	целый ряд	4	5
94	и как	5	5
95	как он	3	5
96	ясно что	2	5
97	как и	14	5
98	нисколько не	1	5
99	самого начала	8	5
100	никогда не	2	5
101	что самое	2	5
102	и его	6	5
103	и это	3	5
104	с самого	8	5
105	мы будем	1	5
106	заключается в	8	5
107	в какой	5	5
108	что для	5	5
109	вовсе не	3	5
110	мы можем	6	5
111	связь с	1	5
112	из этого	5	5
113	той же	2	4
114	в которой	3	4
115	я не	3	4
116	не то	1	4
117	том чтобы	3	4
118	могла бы	1	4
119	с тем	7	4
120	для чего	1	4
121	слова и	5	4
122	в своей	4	4
123	знаем что	1	4
124	заставляет его	1	4
125	с точки	18	4
126	на него	2	4
127	а в	2	4
128	с другом	4	4
129	так например	1	4
130	как мы	5	4
131	что у	2	4
132	можно было	3	4
133	об этом	3	4
134	мы вправе	2	4
135	исследования и	6	4
136	не просто	1	4
137	того что	15	4
138	в двух	2	4
139	этот вопрос	3	4
140	только в	6	4
141	в жизни	1	4
142	и других	3	4
143	из них	1	4
144	очень легко	1	4
145	по поводу	1	4
146	что не	1	4
147	целым рядом	1	4
148	в частности	2	4
149	друг с	4	4
150	с этой	6	4
151	совершенно не	1	4
152	жизни и	2	4
153	ее в	2	4
154	это в	1	4
155	к этому	4	4
156	в таком	1	4
157	речь идет	2	3
158	например в	1	3
159	же как	6	3
160	шаг за	2	3
161	идет о	2	3
162	и до	2	3
163	говоря мы	1	3
164	самое замечательное	1	3
165	что если	2	3
166	говорить о	2	3
167	с но	3	3
168	то это	1	3
169	применительно к	1	3
170	что его	2	3
171	слова как	2	3
172	но не	4	3
173	в сторону	1	3
174	от действительности	1	3
175	самом конце	1	3
176	сама по	1	3
177	конце концов	1	3
178	как в	4	3
179	что именно	3	3
180	от этого	2	3
181	не можем	1	3
182	та же	1	3
183	из этой	2	3
184	кажется нам	1	3
185	какой бы	1	3
186	что может	5	3
187	на этом	2	3
188	в основу	2	3
189	уже знаем	1	3
190	должен был	1	3
191	ни в	4	3
192	этого слова	4	3
193	превращает их	1	3
194	должно быть	2	3
195	всех этих	2	3
196	но если	1	3
197	и сейчас	1	3
198	в которых	3	3
199	бы мы	1	3
200	совершенно иначе	1	3
201	борьбу с	1	3
202	их в	4	3
203	что этот	2	3
204	тем самым	5	3
205	она не	3	3
206	в то	7	3
207	в основе	8	3
208	не сумел	1	3
209	в самых	3	3
210	пути и	1	3
211	больше того	2	3
212	материала в	1	3
213	и для	1	3
214	во все	1	3
215	с ее	1	3
216	и говорит	1	3
217	так и	5	3
218	к анализу	3	3
219	и здесь	1	3
220	в драме	1	3
221	которой мы	1	3
222	что и	1	3
223	во всей	4	3
224	вслед за	2	3
225	с одной	8	3
226	в виде	2	3
227	был бы	2	3
228	всяком случае	3	3
229	могло бы	1	3
230	в одном	4	3
231	тем что	6	3
232	и из	1	3
233	до сих	4	3
234	но и	14	3
235	на этот	3	3
236	обратиться к	3	3
237	не было	1	3
238	одной стороны	9	3
239	из которых	3	3
240	видит в	1	3
241	надо сказать	1	3
242	смысле этого	3	3
243	сих пор	4	3
244	что оно	3	3
245	указывает на	2	3
246	за шагом	2	3
247	к этой	1	3
248	в своих	5	3
249	точно так	1	3
250	во всяком	3	3
251	этот характер	1	2
252	нам казалось	1	2
253	также и	1	2
254	сам по	3	2
255	и то	3	2
256	он может	2	2
257	между двумя	2	2
258	на две	3	2
259	почти всегда	2	2
260	что эти	2	2
261	сам автор	2	2
262	с таким	3	2
263	время как	4	2
264	принадлежит к	1	2
265	и ее	7	2
266	вместо этого	1	2
267	для нашей	1	2
268	большей частью	1	2
269	когда речь	1	2
270	мечты и	3	2
271	столь же	6	2
272	с его	4	2
273	во всех	3	2
274	же самые	1	2
275	с психологической	2	2
276	себе и	2	2
277	со стороны	1	2
278	мы сейчас	1	2
279	как говорит	2	2
280	в одной	3	2
281	чем мы	2	2
282	что ее	1	2
283	что нет	1	2
284	что касается	1	2
285	всей этой	2	2
286	нам кажется	1	2
287	и наконец	2	2
288	не в	4	2
289	и к	4	2
290	это легко	1	2
291	в действительности	1	2
292	но в	5	2
293	тому как	1	2
294	бы и	2	2
295	представляет собой	11	2
296	по которым	1	2
297	из этих	3	2
298	думаем что	1	2
299	нами в	2	2
300	с чем	1	2
301	при этом	4	2
302	т д	1	2
303	тем и	3	2
304	едва ли	2	2
305	одной и	2	2
306	на все	3	2
307	в них	2	2
308	о которых	1	2
309	иначе говоря	2	2
310	в приложении	2	2
311	такой же	3	2
312	которую он	1	2
313	в такой	3	2
314	в котором	4	2
315	который делает	1	2
316	в их	3	2
317	но которые	1	2
318	приложении к	2	2
319	оказывается что	1	2
320	что говорит	2	2
321	вопрос о	7	2
322	бы сказать	2	2
323	и той	2	2
324	и эти	2	2
325	даже в	2	2
326	с необычайной	1	2
327	сущности говоря	2	2
328	и ясно	1	2
329	не имеет	2	2
330	и остается	3	2
331	и именно	1	2
332	только не	1	2
333	же время	2	2
334	и является	1	2
335	во всем	3	2
336	вместо того	2	2
337	только с	1	2
338	в руки	1	2
339	нам что	1	2
340	но все	2	2
341	чтобы сделать	1	2
342	лежит в	2	2
343	как только	1	2
344	и другим	2	2
345	мы могли	7	2
346	что при	1	2
347	могли бы	6	2
348	к такому	1	2
349	в ее	2	2
350	эти мысли	1	2
351	действия и	2	2
352	то время	5	2
353	до самого	1	2
354	то как	1	2
355	на нее	2	2
356	когда его	1	2
357	и с	9	2
358	в словах	2	2
359	ничего не	3	2
360	можно сказать	5	2
361	в виду	1	2
362	внимание на	1	2
363	и та	1	2
364	но мы	1	2
365	один из	2	2
366	мы увидим	1	2
367	за ней	1	2
368	связи с	3	2
369	уже в	3	2
370	чтобы он	1	2
371	мы знаем	1	2
372	одно из	2	2
373	заключить что	1	2
374	эти три	2	2
375	много раз	1	2
376	это нужно	1	2
377	образом что	3	2
378	исследований и	2	2
379	именно как	1	2
380	на примере	2	2
381	с другой	10	2
382	на ее	2	2
383	именно в	6	2
384	с той	2	2
385	а с	4	2
386	прежде всего	10	2
387	ничем не	1	2
388	не на	1	2
389	ее на	4	2
390	до этого	1	2
391	и потому	2	2
392	этой основной	4	2
393	с такой	2	2
394	в тех	1	2
395	слов в	1	2
396	по существу	4	2
397	для понимания	1	2
398	критики и	1	2
399	который он	1	2
400	в это	1	2
401	стоит только	4	2
402	со всей	4	2
403	не является	9	2
404	совершается в	1	2
405	и от	3	2
406	в результате	4	2
407	его не	3	2
408	показать как	1	2
409	хотя бы	4	2
410	слово в	1	2
411	другой стороны	9	2
412	какой мере	2	2
413	который не	1	2
414	второго направления	1	1
415	человека и	3	1
416	связана с	2	1
417	не остается	3	1
418	естественно возникает	1	1
419	на другой	1	1
420	и должны	2	1
421	мы имели	1	1
422	в первом	2	1
423	не хочет	1	1
424	он всегда	1	1
425	не имеют	1	1
426	материала который	1	1
427	действительности и	1	1
428	каком отношении	1	1
429	каком они	1	1
430	другим как	1	1
431	есть не	2	1
432	всего того	1	1
433	и значение	1	1
434	вскрыть и	1	1
435	из всего	1	1
436	нами был	1	1
437	говорит сам	1	1
438	которого не	1	1
439	которую мы	4	1
440	той которую	1	1
441	к новой	1	1
442	он как	2	1
443	исследования в	4	1
444	благодаря тому	2	1
445	основания и	1	1
446	свою особую	1	1
447	и другая	1	1
448	со страниц	1	1
449	к началу	1	1
450	но даже	1	1
451	мы и	3	1
452	и со	1	1
453	что можно	1	1
454	себе что	1	1
455	эти исследователи	1	1
456	еще не	1	1
457	решение этой	1	1
458	сновидения к	1	1
459	понятие введенное	1	1
460	такого что	1	1
461	друг к	1	1
462	обстояло дело	1	1
463	мыслей а	1	1
464	перед глазами	1	1
465	конечном счете	1	1
466	по отношению	7	1
467	в общем	3	1
468	который мы	2	1
469	очевидно что	1	1
470	и будет	1	1
471	мы назвали	1	1
472	остановились на	1	1
473	несмотря на	2	1
474	и речи	38	1
475	мы сделали	1	1
476	себя для	1	1
477	за пределы	2	1
478	то обстоятельство	1	1
479	которые не	3	1
480	анализ этого	2	1
481	нашего сознания	3	1
482	и я	2	1
483	в истории	1	1
484	пониманию и	1	1
485	что во	1	1
486	же с	1	1
487	независимо от	6	1
488	опасность и	1	1
489	стороны и	1	1
490	как к	1	1
491	такого рода	1	1
492	этой стороны	1	1
493	отправную точку	1	1
494	в полном	1	1
495	пункт всего	1	1
496	анализа к	2	1
497	вопросом о	1	1
498	нового и	2	1
499	станет ясно	1	1
500	и поведения	1	1
501	с на	1	1
502	точку зрения	2	1
503	чисто внешнюю	2	1
504	в нашем	2	1
505	или во	1	1
506	не оставляет	1	1
507	но без	1	1
508	хотя эти	1	1
509	звуков а	1	1
510	чувств и	1	1
511	и те	2	1
512	точно как	1	1
513	огромное количество	2	1
514	не могла	1	1
515	очевидностью как	1	1
516	на его	1	1
517	исследование в	1	1
518	к выводу	4	1
519	главным образом	2	1
520	ожидать что	1	1
521	он должен	2	1
522	фактов которые	1	1
523	вообще не	1	1
524	новое и	1	1
525	наших глазах	1	1
526	в плане	1	1
527	чем она	1	1
528	которые только	1	1
