N	2gram	Tiupa_Anal_2	Istorich
1	и т	1	27
2	и в	16	26
3	так же	2	18
4	т е	2	18
5	то что	7	16
6	не только	16	15
7	может быть	6	14
8	что в	2	14
9	между двумя	4	12
10	но и	12	12
11	так и	15	10
12	таким образом	2	10
13	и его	4	10
14	его в	2	9
15	что и	3	9
16	так как	1	9
17	и не	12	9
18	то же	4	8
19	этих случаях	2	8
20	а в	3	8
21	мы имеем	3	7
22	в этом	18	7
23	он не	2	7
24	об этом	1	7
25	как и	14	7
26	в этих	2	7
27	нас к	2	7
28	как в	4	7
29	что здесь	1	7
30	в качестве	11	7
31	превращается в	2	7
32	и то	3	6
33	еще не	2	6
34	как он	1	6
35	таким же	1	6
36	могут быть	10	6
37	к нему	1	6
38	мы видим	1	6
39	потому что	1	6
40	а не	10	6
41	не может	4	6
42	вместе с	2	6
43	когда он	1	6
44	мы уже	1	5
45	но не	4	5
46	и как	1	5
47	но в	6	5
48	уже не	4	5
49	в силу	1	5
50	и по	1	5
51	с собой	1	5
52	в другом	1	5
53	это не	1	5
54	к которым	1	5
55	не в	4	5
56	точно так	1	5
57	ничего не	9	5
58	как мы	3	5
59	и здесь	1	5
60	и что	1	5
61	в его	2	5
62	с ними	3	5
63	в одном	2	5
64	у него	4	5
65	тем что	3	5
66	мы должны	1	5
67	к этому	2	5
68	на себя	5	4
69	частный случай	1	4
70	тогда как	19	4
71	он в	4	4
72	интересно что	1	4
73	в своей	2	4
74	но эта	2	4
75	что этот	1	4
76	даже в	2	4
77	указывает на	1	4
78	представляют собой	2	4
79	о том	7	4
80	и даже	9	4
81	вовсе не	2	4
82	с другой	6	4
83	все что	2	4
84	в тех	1	4
85	другой стороны	2	4
86	верхом на	1	3
87	из трех	3	3
88	что иное	1	3
89	из этих	1	3
90	перед нами	1	3
91	этот персонаж	1	3
92	его к	1	3
93	все эти	1	3
94	на то	2	3
95	и если	3	3
96	на его	3	3
97	что она	2	3
98	при этом	10	3
99	что ни	1	3
100	а затем	2	3
101	те же	2	3
102	не мог	3	3
103	том что	12	3
104	от своего	2	3
105	и при	1	3
106	и более	1	3
107	как это	6	3
108	меня не	1	3
109	не имеет	2	3
110	на котором	2	3
111	на него	2	3
112	связи с	1	3
113	и он	2	3
114	она не	2	3
115	данном случае	5	3
116	в образе	1	3
117	на вопрос	1	3
118	иное как	1	3
119	но мы	1	3
120	а также	7	3
121	это приводит	1	3
122	в том	12	3
123	только в	4	3
124	человека с	1	3
125	связан с	1	3
126	попадает в	3	3
127	о чем	2	3
128	к своему	2	3
129	в данном	8	3
130	власти над	1	3
131	как бы	10	3
132	по существу	2	3
133	этом случае	4	3
134	случаях когда	1	3
135	или в	3	3
136	для нас	1	3
137	но это	1	3
138	только что	1	3
139	же в	1	3
140	на смену	3	3
141	не что	1	3
142	к этой	1	3
143	и за	3	2
144	по его	1	2
145	а как	2	2
146	ему в	3	2
147	собой в	2	2
148	тех же	1	2
149	к ним	1	2
150	тут же	1	2
151	в этой	9	2
152	в своем	4	2
153	этой стороны	1	2
154	тех случаях	1	2
155	хотя и	4	2
156	в целом	8	2
157	представляет собой	8	2
158	в главе	1	2
159	еще один	1	2
160	и тот	1	2
161	в себе	7	2
162	в нем	1	2
163	с верой	1	2
164	от которого	2	2
165	не к	1	2
166	содержит в	3	2
167	его от	3	2
168	на этом	4	2
169	так например	2	2
170	в одну	2	2
171	лишь в	9	2
172	е к	2	2
173	хотя бы	1	2
174	было бы	3	2
175	из них	3	2
176	и тем	4	2
177	он же	2	2
178	этого не	1	2
179	которой он	1	2
180	и их	2	2
181	таких случаях	1	2
182	что я	1	2
183	тем не	3	2
184	все это	4	2
185	особенно при	1	2
186	однако в	1	2
187	и наоборот	2	2
188	по себе	2	2
189	не менее	4	2
190	в таких	2	2
191	дело не	2	2
192	одна из	1	2
193	по своей	1	2
194	к мотиву	1	2
195	в тексте	24	2
196	героя а	1	2
197	что на	3	2
198	у нас	1	2
199	случайно и	1	2
200	во все	1	2
201	не есть	2	2
202	никогда не	3	2
203	и на	6	2
204	имеется в	1	2
205	если бы	3	2
206	таков например	1	2
207	от них	1	2
208	и во	2	2
209	того что	2	2
210	с той	2	2
211	на которой	1	2
212	себя в	2	2
213	так что	3	2
214	уже в	1	2
215	есть в	3	2
216	его и	1	2
217	ни в	1	2
218	с этими	1	2
219	только с	1	2
220	не случайно	8	2
221	не говорит	1	2
222	героя он	1	2
223	а когда	1	2
224	говорит о	5	2
225	на этот	2	2
226	ниже в	1	2
227	его как	2	2
228	в частности	16	2
229	этого слова	3	2
230	такого рода	2	2
231	ты в	1	2
232	и там	1	2
233	в отдельности	1	2
234	с этой	1	2
235	между прочим	1	2
236	же самое	1	2
237	в связи	1	2
238	от него	1	2
239	и все	3	2
240	этот вопрос	1	2
241	сказать что	2	2
242	на это	1	2
243	в роли	2	2
244	вступление в	1	1
245	связь этих	1	1
246	переход от	1	1
247	говорилось выше	1	1
248	к другому	1	1
249	смерть в	1	1
250	из его	2	1
251	той же	2	1
252	их и	1	1
253	его своей	1	1
254	полагает что	1	1
255	есть не	1	1
256	бы уже	1	1
257	что соответствует	1	1
258	словно по	1	1
259	совпадает с	4	1
260	не вполне	1	1
261	один к	1	1
262	они были	1	1
263	но даже	1	1
264	и самого	1	1
265	когда речь	1	1
266	он был	2	1
267	в чем	1	1
268	это своего	1	1
269	во всех	4	1
270	слова часто	2	1
271	как правило	4	1
272	иных случаях	1	1
273	то он	1	1
274	о смерти	1	1
275	здесь также	1	1
276	не все	1	1
277	а и	1	1
278	себе и	1	1
279	и я	2	1
280	как говорит	2	1
281	себя за	1	1
282	независимо от	1	1
283	и полагает	1	1
284	он взял	1	1
285	мотивов в	1	1
286	однако не	1	1
287	на человека	1	1
288	верой в	1	1
289	и наконец	1	1
290	и к	5	1
291	имеет в	1	1
292	привести к	1	1
293	жизни так	1	1
294	в ответ	2	1
295	он содержит	1	1
296	то и	1	1
297	особое место	1	1
298	наиболее существенные	1	1
299	и те	1	1
300	героя из	1	1
301	но на	1	1
302	жизнью и	2	1
303	вообще не	2	1
304	не следует	2	1
305	всех этих	1	1
306	второй раз	1	1
307	не как	1	1
308	прочим и	1	1
309	уже говорилось	4	1
