N	2gram	Tiupa_Anal_2	FransuaR
1	и в	16	45
2	то есть	9	25
3	и т.п	8	16
4	и не	12	15
5	в этом	18	14
6	но в	6	14
7	не только	16	14
8	во всех	4	13
9	и его	4	13
10	в его	2	13
11	как бы	10	12
12	что в	2	12
13	то же	4	11
14	в своем	4	11
15	в то	2	11
16	в романе	1	11
17	в нем	1	10
18	как и	14	10
19	в том	12	10
20	но и	12	10
21	прежде всего	3	10
22	в эпизоде	10	9
23	же время	2	9
24	таким образом	2	8
25	как мы	3	8
26	вовсе не	2	8
27	так же	2	8
28	также и	1	7
29	он был	2	7
30	с его	1	7
31	том что	12	7
32	не в	4	7
33	потому что	1	7
34	что и	3	7
35	в конце	4	7
36	и все	3	7
37	все это	4	7
38	в этой	9	6
39	он не	2	6
40	всех этих	1	6
41	в них	1	6
42	связи с	1	6
43	так и	15	6
44	так как	1	6
45	самом деле	1	5
46	здесь и	1	5
47	с ее	2	5
48	и на	6	5
49	в акте	1	5
50	хотя и	4	5
51	и как	1	5
52	и к	5	5
53	в себя	4	5
54	все эти	1	5
55	на этом	4	5
56	его в	2	5
57	с ним	2	5
58	этом отношении	3	5
59	мы видим	1	5
60	одной из	3	5
61	человека с	1	5
62	и их	2	5
63	как раз	4	5
64	в связи	1	5
65	не может	4	5
66	но это	1	5
67	мы уже	1	4
68	той же	2	4
69	его не	1	4
70	и о	1	4
71	в сущности	4	4
72	но не	4	4
73	в общем	2	4
74	перед нами	1	4
75	в самом	6	4
76	тому же	4	4
77	первой части	1	4
78	об этом	1	4
79	это было	2	4
80	не мог	3	4
81	точки зрения	4	4
82	известной степени	1	4
83	в их	3	4
84	своего рода	12	4
85	дается в	1	4
86	до известной	1	4
87	у него	4	4
88	можно было	3	4
89	ничего не	9	4
90	и здесь	1	4
91	о том	7	4
92	и во	2	4
93	только в	4	4
94	в первой	3	4
95	и даже	9	4
96	здесь в	2	4
97	сказать что	2	4
98	а не	10	4
99	его как	2	4
100	как это	6	4
101	бы в	3	4
102	все они	1	4
103	а также	7	4
104	а в	3	4
105	как на	1	4
106	по поводу	3	4
107	такой же	1	4
108	в приведенном	1	3
109	ведь и	2	3
110	почти все	1	3
111	того же	4	3
112	и он	2	3
113	из этих	1	3
114	как в	4	3
115	как он	1	3
116	но на	1	3
117	вообще не	2	3
118	что она	2	3
119	на свободу	1	3
120	говорить в	1	3
121	ни в	1	3
122	он и	2	3
123	нисколько не	1	3
124	в своей	2	3
125	этой связи	1	3
126	не менее	4	3
127	не имеет	2	3
128	что на	3	3
129	в другом	1	3
130	и внутреннее	1	3
131	нуждается в	1	3
132	это не	1	3
133	именно в	3	3
134	того что	2	3
135	и одновременно	3	3
136	характерно для	1	3
