N	2gram	Vinokur_Ku_3	Problemy
1	и в	23	35
2	как бы	5	31
3	и не	10	27
4	что он	6	24
5	в его	11	21
6	но в	2	19
7	как и	5	18
8	не может	6	18
9	к другому	2	16
10	то же	6	15
11	в сущности	4	14
12	в этом	16	14
13	и его	1	14
14	для него	1	14
15	может быть	14	14
16	но и	3	14
17	все это	2	14
18	он не	3	13
19	что я	1	13
20	к нему	1	13
21	и с	3	12
22	в другом	1	12
23	прежде всего	9	12
24	и к	3	12
25	в пределах	2	11
26	в то	3	11
27	слова и	7	11
28	самом деле	14	10
29	не только	17	10
30	не в	5	10
31	же время	1	10
32	то что	4	10
33	на самом	3	9
34	в отношении	3	9
35	ни одного	2	9
36	я не	5	8
37	все же	5	8
38	как мы	5	8
39	так и	6	8
40	и слово	1	8
41	и для	1	8
42	потому что	12	8
43	еще не	9	7
44	лишь в	8	7
45	там где	3	7
46	таким образом	9	7
47	я сам	1	7
48	в виде	1	7
49	вовсе не	5	7
50	так же	2	7
51	что же	5	7
52	точки зрения	23	7
53	а в	5	7
54	отношении к	1	7
55	отношению к	2	7
56	и на	1	6
57	он сам	1	6
58	но не	3	6
59	по отношению	3	6
60	отношение к	3	6
61	что они	2	6
62	в самом	13	6
63	в каждом	1	6
64	в слове	4	6
65	к тому	3	6
66	в одном	2	6
67	и что	7	6
68	слово с	1	6
69	только в	6	6
70	слова в	4	6
71	но это	5	6
72	от него	1	6
73	не знает	2	6
74	что в	13	6
75	и то	1	5
76	как в	4	5
77	в себе	1	5
78	на протяжении	2	5
79	я все	2	5
80	даже в	1	5
81	во время	1	5
82	на него	3	5
83	в том	22	5
84	с ними	1	5
85	к самому	1	5
86	когда я	1	5
87	как к	2	5
88	этого слова	4	5
89	бы уже	2	4
90	так чтобы	1	4
91	он в	2	4
92	в чем	5	4
93	нет и	1	4
94	же и	1	4
95	что это	3	4
96	но на	3	4
97	и вот	3	4
98	но все	2	4
99	его в	2	4
100	рядом с	1	4
101	в эту	1	4
102	в своей	4	4
103	в такой	1	4
104	но он	1	4
105	друг другу	1	4
106	по себе	6	4
107	меня не	1	4
108	никогда не	1	4
109	и без	2	4
110	во всем	1	4
111	как раз	4	4
112	это слово	1	4
113	как будто	1	4
114	и делает	1	4
115	той или	5	4
116	между тем	4	4
117	говорит он	1	4
118	все время	1	4
119	и так	1	4
120	всяком случае	1	4
121	так как	9	4
122	не о	2	4
123	тем что	5	4
124	или иной	7	4
125	с другой	7	4
126	и прежде	1	4
127	что не	4	4
128	а не	11	4
129	но как	3	4
130	по своему	2	4
131	в той	4	4
132	я в	3	4
133	тот же	6	4
134	что ты	1	4
135	во всяком	2	4
136	если б	1	3
137	это и	3	3
138	за собой	1	3
139	он знает	1	3
140	говорить о	6	3
141	и со	1	3
142	в виду	8	3
143	это действительно	1	3
144	бы то	1	3
145	в общем	6	3
146	за пределы	2	3
147	в одной	1	3
148	с этим	1	3
149	когда он	2	3
150	в целом	4	3
151	все эти	7	3
152	тому же	3	3
153	то ни	1	3
154	было бы	16	3
155	этом смысле	1	3
156	этого не	1	3
157	с тем	6	3
158	такой же	2	3
159	как ты	3	3
160	в котором	2	3
161	не как	2	3
162	раз и	2	3
163	но только	1	3
164	а так	1	3
165	ничего не	6	3
166	только с	1	3
167	всего этого	3	3
168	в ее	4	3
169	сводится к	1	3
170	из рассказа	1	3
171	что и	6	3
172	это не	3	3
173	слов и	5	3
174	в него	1	3
175	того что	11	3
176	но так	1	3
177	нуждается в	1	3
178	словом и	1	3
179	уже не	8	3
180	уже в	3	3
181	а с	3	3
182	так вот	1	3
183	другому и	1	3
184	эти слова	2	3
185	слов в	1	3
186	должно быть	7	3
187	дело идет	1	3
188	в начале	1	3
189	не мог	1	3
190	и от	1	3
191	мы должны	3	3
192	только что	2	3
193	том что	11	3
194	сказать что	7	3
195	другой стороны	3	3
196	я и	3	2
197	например в	1	2
198	в движение	1	2
199	зависимость от	1	2
200	чтобы не	2	2
201	сам по	3	2
202	в первом	5	2
203	она в	1	2
204	да еще	1	2
205	до крайности	2	2
206	время как	1	2
207	одного слова	1	2
208	в ней	3	2
209	в которых	3	2
210	быть в	2	2
211	столь же	4	2
212	бы не	3	2
213	отличие от	2	2
214	не просто	2	2
215	однако в	2	2
216	в своем	4	2
217	им в	1	2
218	хотя и	5	2
219	и как	2	2
220	увидим что	2	2
221	в которой	1	2
222	бы и	3	2
223	раз в	1	2
224	как он	2	2
225	можно лишь	1	2
226	так сказать	2	2
227	при этом	6	2
228	всех этих	1	2
229	этот процесс	1	2
230	с таким	1	2
231	на этом	2	2
232	без исключения	1	2
233	что все	2	2
234	сознание и	1	2
235	той же	3	2
236	с другими	2	2
237	он есть	1	2
238	он все	1	2
239	ни в	3	2
240	и вы	1	2
241	все равно	1	2
242	и того	2	2
243	же я	1	2
244	в этих	2	2
245	с точки	16	2
246	он дает	1	2
247	в отличие	2	2
248	своего рода	2	2
249	бы так	1	2
250	речи в	7	2
251	что сам	3	2
252	как можно	1	2
253	между двумя	1	2
254	тому что	4	2
255	вопрос о	11	2
256	что с	1	2
257	если и	2	2
258	не менее	12	2
259	но что	1	2
260	тогда и	1	2
261	о них	4	2
262	по своей	1	2
263	такая же	2	2
264	обращает на	1	2
265	лежит в	1	2
266	а что	2	2
267	без всякого	1	2
268	характер и	1	2
269	так в	2	2
270	приводит к	1	2
271	в дальнейшем	2	2
272	можно было	11	2
273	конечно в	1	2
274	те же	7	2
275	мог бы	2	2
276	понятно что	1	2
277	для этого	6	2
278	о нем	1	2
279	именно потому	1	2
280	о том	6	2
281	на вопрос	3	2
282	не знаю	1	2
283	и об	2	2
284	быть и	1	2
285	слове и	1	2
286	за исключением	1	2
287	одной из	1	2
288	мы увидим	1	2
289	что даже	1	2
290	то в	3	2
291	иной степени	1	2
292	которых я	1	2
293	теперь же	1	2
294	в сторону	1	2
295	конечно не	2	2
296	иной форме	1	2
297	только слово	2	2
298	к слову	1	2
299	за ним	1	2
300	мы знаем	1	2
301	для другого	1	2
302	не случайно	4	2
303	каждый из	1	2
304	с речью	1	2
305	что на	3	2
306	такое же	1	2
307	на этот	2	2
308	точек зрения	2	2
309	весь его	1	2
310	мы видели	3	2
311	вместе с	2	2
312	не знал	1	2
313	несколько раз	1	2
314	смысле этого	2	2
315	тому как	2	2
316	материал для	2	2
317	с этой	3	2
318	но для	3	2
319	это уже	3	2
320	лишь о	2	2
321	в речи	1	2
322	с уже	1	2
323	я хочу	3	2
324	хотя бы	9	2
325	будто бы	1	2
326	слово в	3	2
327	в последнем	1	2
328	ни на	2	2
329	это в	2	2
330	путь к	2	1
331	я сказал	1	1
332	не иначе	1	1
333	именно как	1	1
334	ту же	1	1
335	другой точки	1	1
336	не даром	1	1
337	и через	2	1
338	но вернемся	1	1
339	в стороне	1	1
340	которой так	1	1
341	по преимуществу	3	1
342	что эти	2	1
343	в кавычки	1	1
344	все те	2	1
345	отношения к	1	1
346	уже по	1	1
347	в их	6	1
348	есть не	3	1
349	те синтаксические	1	1
350	или наоборот	1	1
351	мы не	3	1
352	и ничего	1	1
353	это без	2	1
354	почти все	1	1
355	как я	2	1
356	то это	3	1
357	тон в	1	1
358	зависимости от	8	1
359	того же	4	1
360	мы без	1	1
361	собою и	1	1
362	свою очередь	1	1
363	а еще	1	1
364	формальное значение	1	1
365	отказ от	1	1
366	то он	3	1
367	же на	1	1
368	тех же	4	1
369	не все	2	1
370	в качестве	2	1
371	с совершенно	1	1
372	менее всего	1	1
373	еще со	1	1
374	тут же	1	1
375	друг от	1	1
376	в главе	1	1
377	между словом	1	1
378	сама по	2	1
379	после всего	1	1
380	так бы	1	1
381	отнюдь не	3	1
382	чем же	2	1
383	нас прежде	1	1
384	ты с	1	1
385	независимо от	5	1
386	ней лежит	1	1
387	за этим	1	1
388	тем более	5	1
389	может обойтись	1	1
390	я делаю	1	1
391	словом в	1	1
392	и пр	3	1
393	что касается	1	1
394	перед нами	1	1
395	кроме того	2	1
396	многообразие и	1	1
397	говорит что	1	1
398	двух разных	1	1
399	самое важное	2	1
400	часть этого	1	1
401	именно эта	1	1
402	чего же	1	1
403	что слово	3	1
404	впечатление что	1	1
405	оттого что	1	1
406	примеров достаточно	1	1
407	ни один	1	1
408	а во-вторых	2	1
