N	3gram	Vinokur_Ku_3	Dialekti
1	и т д	8	19
2	с точки зрения	16	12
3	сама по себе	2	8
4	в том что	8	7
5	сам по себе	3	6
6	само по себе	1	5
7	то же время	1	4
8	можно было бы	10	4
9	по крайней мере	1	4
10	с другой стороны	3	4
11	в то же	1	4
12	потому что он	1	3
13	ровно ничего не	1	3
14	более или менее	2	3
15	в этом смысле	1	3
16	только то что	2	3
17	может быть и	1	3
18	и в этом	4	3
19	не может быть	3	3
20	не имеет ничего	1	3
21	той или иной	5	3
22	т д и	1	2
23	я мог бы	1	2
24	было бы и	1	2
25	никогда не может	1	2
26	мы говорим что	1	2
27	на самом деле	3	2
28	т е о	1	2
29	мы находим в	1	2
30	до сих пор	8	2
31	не с точки	1	2
32	и в то	1	2
33	на точку зрения	2	2
34	что он не	1	2
35	т д но	1	2
36	и т п	41	2
37	то или иное	2	2
38	так как он	2	2
39	и то не	1	2
40	с одной стороны	4	2
41	не должна быть	1	2
42	во всяком случае	1	2
43	д и т	1	2
44	о том что	3	2
45	к тому что	1	2
46	другой точки зрения	1	1
47	точка зрения на	1	1
48	хотя и не	1	1
49	какой мере не	2	1
50	одному тому что	1	1
51	в той или	2	1
52	если бы все	1	1
53	говорить и об	1	1
54	по одному тому	1	1
55	в какой мере	2	1
56	в чем же	1	1
57	то мы найдем	1	1
58	а не с	1	1
59	и той же	1	1
60	должны сказать что	1	1
61	потому что одна	1	1
62	вы увидите что	1	1
63	то ясно что	1	1
64	в самом деле	11	1
65	есть такой же	1	1
66	что же касается	1	1
67	что она есть	1	1
68	как раз и	2	1
69	самом деле не	2	1
70	сказал что это	1	1
71	ни в коем	1	1
72	можно говорить о	3	1
73	и каждый раз	1	1
74	только в том	2	1
75	но для этого	1	1
76	из того что	1	1
77	в каком смысле	1	1
78	в силу исторической	1	1
79	если бы не	2	1
80	это и значит	2	1
81	и тем не	3	1
82	свой смысл и	1	1
83	ни в какой	2	1
84	в коем случае	1	1
85	можно сказать только	1	1
86	ни при чем	1	1
87	не потому что	1	1
88	в том чтобы	3	1
89	стать на точку	2	1
90	в то время	1	1
91	именно так и	1	1
92	не зависит от	1	1
93	и в отношении	1	1
94	то он имеет	1	1
95	не связанное с	1	1
96	не в том	2	1
97	еще ничего не	1	1
98	уже по одному	1	1
99	в связи с	4	1
100	сказать только то	1	1
101	то что он	1	1
102	это не значит	1	1
103	в такой мере	1	1
104	в первую очередь	3	1
105	я имею в	2	1
106	никто не станет	1	1
107	те или иные	1	1
108	беда в том	2	1
109	когда мы говорим	1	1
110	должна быть у	1	1
111	это не есть	1	1
112	бы не было	1	1
113	убеждение в том	1	1
114	если мы будем	1	1
115	если стать на	1	1
116	а в том	1	1
117	что учение о	1	1
118	скажу только что	1	1
119	имею в виду	2	1
120	чтобы тем самым	1	1
121	но также и	1	1
122	лишь с точки	2	1
123	если и есть	1	1
124	же время как	1	1
125	точек зрения и	1	1
126	но все же	1	1
127	в этом его	1	1
128	друг от друга	1	1
129	что для того	1	1
130	есть прежде всего	1	1
131	имеется в виду	1	1
132	в то или	1	1
133	одной и той	1	1
134	тех или иных	1	1
135	тем не менее	9	1
136	дело не в	2	1
137	для того чтобы	11	1
138	а именно в	1	1
139	несмотря на весь	1	1
140	к тому же	2	1
141	и о том	1	1
142	что если бы	1	1
143	то же самое	1	1
144	можно говорить что	1	1
145	не имеет смысла	1	1
146	не заметить что	1	1
